Occasion,Date,SEC,IND,PASS,VALID,SPE_COR,LEN_COR,WEIGH_COR,TAGID,RECAP_COR,RECAP ,MORTAL,GENETIC,TAGGER    ,COMMENTS            
2,20151115,22,15,1,Y,BHC,75,4.1,a0900067000080404  ,N     ,N     ,N     ,N,PREGLER   ,                    
2,20151115,22,16,1,Y,BHC,127,18.3,a0900067000080157  ,N     ,N     ,N     ,N,CARY      ,                    
2,20151115,22,17,1,Y,BHC,65,2.9,a0900067000080039  ,N     ,N     ,N     ,N,PREGLER   ,                    
2,20151115,22,18,1,Y,BHC,61,2.2,a0900067000080342  ,N     ,N     ,N     ,N,CARY      ,                    
2,20151115,22,19,1,Y,BHC,57,1.9,a0900067000080426  ,N     ,N     ,N     ,N,PREGLER   ,                    
2,20151115,22,20,1,Y,STJ,64,2.4,a0900067000080135  ,N     ,N     ,N     ,N,CARY      ,                    
2,20151115,22,21,1,Y,BHC,59,2.3,a0900067000080454  ,N     ,N     ,N     ,N,PREGLER   ,                    
2,20151115,22,22,1,Y,BHC,63,2.2,a0900067000080116  ,N     ,N     ,N     ,N,CARY      ,                    
2,20151115,22,23,1,Y,BHC,62,3,a0900067000077383  ,Y     ,Y     ,N     ,N,PREGLER   ,                    
2,20151115,22,24,1,Y,BHC,64,2.4,a0900067000076687  ,Y     ,Y     ,N     ,N,CARY      ,                    
2,20151115,22,25,1,Y,CRC,90,8.6,a0900067000076638  ,Y     ,Y     ,N     ,N,PREGLER   ,                    
2,20151115,22,26,1,Y,BHC,70,3.7,a0900067000077003  ,Y     ,Y     ,N     ,N,CARY      ,                    
2,20151115,22,27,1,Y,BHC,65,3.1,a0900067000076507  ,Y     ,Y     ,N     ,N,PREGLER   ,                    
2,20151115,22,28,1,Y,BHC,76,4.3,a0900067000077228  ,Y     ,Y     ,N     ,N,CARY      ,                    
2,20151115,22,29,1,Y,BHC,77,4.7,a0900067000076675  ,Y     ,Y     ,N     ,N,PREGLER   ,                    
2,20151115,22,30,1,Y,BHC,102,8.8,a0900067000077205  ,Y     ,Y     ,N     ,N,CARY      ,                    
2,20151115,22,31,1,Y,BHC,71,3.7,a0900067000076777  ,Y     ,Y     ,N     ,N,PREGLER   ,                    
2,20151115,22,32,1,Y,BHC,70,3.9,a0900067000077260  ,Y     ,Y     ,N     ,N,PREGLER   ,                    
2,20151115,22,33,1,Y,BHC,77,4.3,a0900067000077060  ,Y     ,Y     ,N     ,N,CARY      ,                    
2,20151115,22,34,1,Y,BHC,69,3.5,a0900067000077307  ,Y     ,Y     ,N     ,N,PREGLER   ,                    
2,20151115,22,35,1,Y,STJ,116,15,a0900067000080224  ,N     ,N     ,N     ,N,CARY      ,                    
2,20151115,22,36,2,Y,BHC,82,5.3,a0900067000077023  ,Y     ,Y     ,N     ,N,CARY      ,                    
2,20151115,22,37,2,Y,STJ,121,16.3,a0900067000080163  ,N     ,N     ,N     ,N,CARY      ,                    
2,20151115,22,38,2,Y,CRC,60,2.2,a0900067000080086  ,N     ,N     ,N     ,N,PREGLER   ,                    
2,20151115,23,1,1,Y,STJ,114,15.1,a0900067000077150  ,Y     ,Y     ,N     ,N,PREGLER   ,                    
2,20151115,23,2,1,Y,BHC,65,3.5,a0900067000077434  ,Y     ,Y     ,N     ,N,PREGLER   ,                    
2,20151115,23,3,1,Y,BHC,65,2.9,a0982000403060263  ,Y     ,Y     ,N     ,N,CARY      ,                    
2,20151115,23,4,1,Y,BHC,61,2.7,a0900067000077083  ,Y     ,Y     ,N     ,N,PREGLER   ,                    
2,20151115,23,5,1,Y,BHC,71,3.6,a0900067000077287  ,Y     ,Y     ,N     ,N,CARY      ,                    
2,20151115,23,6,1,Y,CRC,122,19.8,a0900067000077316  ,Y     ,Y     ,N     ,N,PREGLER   ,                    
2,20151115,23,7,1,Y,BHC,64,2.6,a0900067000077455  ,Y     ,Y     ,N     ,N,CARY      ,                    
2,20151115,23,8,1,Y,BHC,62,2.9,a0900067000077424  ,Y     ,Y     ,N     ,N,CARY      ,                    
2,20151115,23,9,1,Y,STJ,178,48.4,a0900067000080468  ,N     ,N     ,N     ,N,CARY      ,                    
2,20151115,23,10,1,Y,STJ,117,16.6,a0900067000080413  ,N     ,N     ,N     ,N,PREGLER   ,                    
2,20151115,23,11,1,Y,BHC,60,2.4,a0900067000080382  ,N     ,N     ,N     ,N,PREGLER   ,                    
2,20151115,23,12,1,Y,BHC,61,2.4,a0900067000080102  ,N     ,N     ,N     ,N,PREGLER   ,                    
2,20151115,23,13,1,Y,STJ,133,23.4,a0900067000080000  ,N     ,N     ,N     ,N,CARY      ,                    
2,20151115,23,14,1,Y,BHC,70,3.6,a0900067000080066  ,N     ,N     ,N     ,N,PREGLER   ,                    
2,20151115,23,15,1,Y,STJ,114,13.8,a0900067000080048  ,N     ,N     ,N     ,N,CARY      ,                    
2,20151115,23,16,1,Y,STJ,138,30.3,a0900067000080479  ,N     ,N     ,N     ,N,PREGLER   ,                    
2,20151115,23,17,1,Y,BHC,84,5.8,a0900067000077341  ,Y     ,Y     ,N     ,N,CARY      ,                    
2,20151115,23,18,1,Y,BHC,67,3,a0900067000080012  ,N     ,N     ,N     ,N,CARY      ,                    
2,20151115,23,19,1,Y,BHC,65,3.1,a0900067000080447  ,N     ,N     ,N     ,N,PREGLER   ,                    
2,20151115,23,20,1,Y,BHC,59,2.3,a0900067000080357  ,N     ,N     ,N     ,N,PREGLER   ,                    
2,20151115,23,21,1,Y,BHC,74,3.5,a0900067000080452  ,N     ,N     ,N     ,N,CARY      ,                    
2,20151115,23,22,1,Y,CRC,74,3.9,a0900067000080390  ,N     ,N     ,N     ,N,PREGLER   ,                    
2,20151115,23,23,1,Y,BHC,75,3.9,a0900067000080051  ,N     ,N     ,N     ,N,CARY      ,                    
2,20151115,23,24,2,Y,BHC,72,3.9,a0900067000077484  ,Y     ,Y     ,N     ,N,PREGLER   ,                    
2,20151115,23,25,2,Y,BHC,110,12,a0900067000077081  ,Y     ,Y     ,N     ,N,CARY      ,                    
2,20151115,23,26,2,Y,BHC,74,4,a0900067000077007  ,Y     ,Y     ,N     ,N,PREGLER   ,                    
2,20151115,23,27,2,Y,BHC,97,8.3,a0982000403060280  ,Y     ,Y     ,N     ,N,CARY      ,                    
2,20151115,23,28,2,Y,BHC,61,2.3,a0982000403060268  ,Y     ,Y     ,N     ,N,CARY      ,                    
2,20151115,24,1,1,Y,CRC,148,37.9,a0900067000076557  ,Y     ,Y     ,N     ,N,PREGLER   ,                    
2,20151115,24,1,1,Y,STJ,111,13.5,a0900067000076910  ,Y     ,Y     ,N     ,N,PREGLER   ,                    
2,20151115,24,1,1,Y,BHC,105,11.7,a0900067000076819  ,Y     ,Y     ,N     ,N,PREGLER   ,                    
2,20151115,24,1,1,Y,BHC,79,4.2,a0900067000077259  ,Y     ,Y     ,N     ,N,CARY      ,                    
2,20151115,24,1,1,Y,BHC,64,2.6,a0900067000076793  ,Y     ,Y     ,N     ,N,PREGLER   ,                    
2,20151115,24,1,1,Y,BHC,70,3.1,a0900067000077239  ,Y     ,Y     ,Y     ,N,PREGLER   ,                    
2,20151115,24,1,2,Y,BHC,100,10.4,a0900067000077198  ,Y     ,Y     ,N     ,N,PREGLER   ,                    
2,20151117,25,1,1,Y,BHC,67,3.1,a0900067000076654  ,Y     ,Y     ,N     ,N,PREGLER   ,
2,20151117,26,1,1,Y,STJ,162,44.5,a0982000403060575  ,Y     ,Y     ,N     ,N,PREGLER   ,
2,20151117,26,2,1,Y,STJ,106,13.3,a0900067000080048  ,Y     ,Y     ,N     ,N,PREGLER   ,
2,20151117,26,3,1,Y,BHC,95,10.7,a0900067000076964  ,Y     ,Y     ,N     ,N,PREGLER   ,
2,20151117,26,4,1,Y,BHC,79,4.9,a0982000403059940  ,N,Y     ,N     ,N,PREGLER   ,
2,20151117,26,5,1,Y,BHC,75,4.1,a0900067000076518  ,Y     ,Y     ,N     ,N,PREGLER   ,
2,20151117,26,6,1,Y,BHC,96,9.1,a0900067000077359  ,Y     ,Y     ,N     ,N,PREGLER   ,
2,20151117,26,7,1,Y,STJ,119,16.3,a0900067000080413  ,Y     ,Y     ,N     ,N,PREGLER   ,
2,20151117,26,8,1,Y,BHC,84,6.7,a0900067000077274  ,Y     ,Y     ,N     ,N,PREGLER   ,
2,20151117,26,9,1,Y,BHC,74,4.3,a0900067000080404  ,Y     ,Y     ,N     ,N,PREGLER   ,
2,20151117,26,10,1,Y,BHC,73,4.3,a0900067000076765  ,Y     ,Y     ,N     ,N,PREGLER   ,
2,20151117,26,11,1,Y,BHC,66,3.3,a0982000403060628  ,Y     ,Y     ,N     ,N,PREGLER   ,
2,20151117,26,12,2,Y,CRC,96,8.8,a0900067000076528  ,Y     ,Y     ,N     ,N,PREGLER   ,
2,20151117,26,13,2,Y,BHC,107,14.9,a0900067000076983  ,Y     ,Y     ,N     ,N,PREGLER   ,
2,20151117,26,14,2,Y,CRC,103,12.2,a0900067000076618  ,Y     ,Y     ,N     ,N,PREGLER   ,
2,20151117,26,15,2,Y,CRC,80,5,a0900067000076667  ,Y     ,Y     ,N     ,N,PREGLER   ,
2,20151117,26,16,2,Y,CRC,99,10.7,a0900067000077181  ,Y     ,Y     ,N     ,N,PREGLER   ,
3,20160114,1,1,2,Y,BHC,65,2.7,a0982000403060314,Y,Y,N,N,CARY,
3,20160114,2,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NO FISH
3,20160114,3,1,1,Y,BHC,60,2.1,a0982000403060370,Y,Y,N,N,CARY,
3,20160114,3,2,2,Y,BHC,72,3.4,a0982000403060289,Y,Y,N,N,CARY,
3,20160114,3,3,2,Y,BHC,76,4.2,a0900067000085165,Y,Y,N,N,CARY,
3,20160114,4,1,1,Y,BHC,164,39.2,a0982000403060299,Y,Y,N,N,CARY,
3,20160114,4,2,1,Y,BHC,97,9.8,a0900067000077310,Y,Y,N,N,CARY,
3,20160114,4,3,1,Y,BHC,114,15.5,a0900067000077493,Y,Y,N,N,CARY,
3,20160114,4,4,1,Y,BHC,119,15.1,a0900067000077098,Y,Y,N,N,CARY,
3,20160114,4,5,1,Y,BHC,77,4.4,a0982000403060209,Y,Y,N,N,CARY,
3,20160114,4,6,1,Y,BHC,87,6.6,a0982000403060417,Y,Y,N,N,CARY,
3,20160114,4,7,1,Y,BHC,76,5.5,a0982000403060406,Y,Y,N,N,CARY,
3,20160114,4,8,1,Y,BHC,81,4.7,a0900067000077193,Y,Y,N,N,CARY,
3,20160114,4,9,1,Y,BHC,70,3.1,a0982000403060419,Y,Y,N,N,CARY,
3,20160114,4,10,1,Y,BHC,75,4.7,a0982000403060177,Y,Y,N,N,CARY,
3,20160114,4,11,1,Y,BHC,74,3.5,a0982000403060156,Y,Y,N,N,CARY,
3,20160114,4,12,1,Y,BHC,77,4.2,a0900067000077124,Y,Y,N,N,CARY,
3,20160114,4,13,1,Y,BHC,71,3.2,a0900067000080270,N,N,N,N,CARY,
3,20160114,4,14,1,Y,BHC,57,1.9,a0900067000080196,N,N,N,N,PREGLER,
3,20160114,4,15,1,Y,BHC,53,2.1,a0900067000080488,N,N,N,N,CARY,
3,20160114,4,16,1,Y,BHC,79,4.8,a0900067000080440,N,N,N,N,PREGLER,
3,20160114,4,17,1,Y,BHC,63,2.7,a0900067000080288,N,N,N,N,CARY,
3,20160114,4,18,1,Y,BHC,60,2.1,a0900067000080366,N,N,N,N,CARY,
3,20160114,4,19,1,Y,BHC,74,4,a0900067000080272,N,N,N,N,PREGLER,
3,20160114,4,20,1,Y,BHC,108,13,a0900067000080473,N,N,N,N,CARY,
3,20160114,4,21,1,Y,BHC,117,15.6,a0900067000080249,N,N,N,N,CARY,
3,20160114,4,22,1,Y,BHC,60,2.2,a0900067000080148,N,N,N,N,PREGLER,
3,20160114,4,23,1,Y,BHC,86,6.2,a0900067000080213,N,N,N,N,CARY,
3,20160114,4,24,1,Y,BHC,68,3,a0900067000080325,N,N,N,N,PREGLER,
3,20160114,4,25,1,Y,BHC,83,5.2,a0900067000080477,N,N,N,N,CARY,
3,20160114,4,26,1,Y,BHC,63,2.6,a0900067000080430,N,N,N,N,PREGLER,
3,20160114,4,27,1,Y,BHC,102,9.8,a0900067000080466,N,N,N,N,CARY,
3,20160114,4,28,1,Y,BHC,91,7.1,a0900067000080020,N,N,N,N,CARY,
3,20160114,4,29,1,Y,BHC,60,2.2,a0900067000080191,N,N,N,N,PREGLER,
3,20160114,4,30,1,Y,BHC,68,2.8,a0900067000080222,N,N,N,N,CARY,
3,20160114,4,31,1,Y,BHC,70,2.8,a0900067000080256,N,N,N,N,PREGLER,
3,20160114,4,32,1,Y,BHC,59,2.1,a0900067000080228,N,N,N,N,CARY,
3,20160114,4,33,2,Y,BHC,73,4.2,a0982000403060411,Y,Y,N,N,PREGLER,
3,20160114,4,34,2,Y,BHC,91,7.5,a0982000403060205,Y,Y,N,N,CARY,
3,20160114,4,35,2,Y,BHC,65,2.9,a0982000403060146,Y,Y,N,N,PREGLER,
3,20160114,4,36,2,Y,BHC,66,2.7,a0982000403060358,Y,Y,N,N,CARY,
3,20160114,4,37,2,Y,STJ,69,2.9,a0900067000080081,N,N,N,N,CARY,
3,20160114,5,1,1,Y,STJ,140,25.5,a0982000403060398,Y,Y,N,N,CARY,
3,20160114,5,2,1,Y,BHC,120,18.3,a0900067000077325,Y,Y,N,N,PREGLER,
3,20160114,5,3,1,Y,BHC,103,12,a0982000403060374,Y,Y,N,N,CARY,
3,20160114,5,4,1,Y,BHC,62,1.6,a0982000403060188,Y,Y,N,N,PREGLER,
3,20160114,5,5,1,Y,BHC,99,10.3,a0982000403060211,Y,Y,N,N,CARY,
3,20160114,5,6,1,Y,BHC,105,11.5,a0982000403060166,Y,Y,N,N,CARY,
3,20160114,5,7,1,Y,BHC,88,6.8,a0982000403060196,Y,Y,N,N,CARY,
3,20160114,5,8,1,Y,BHC,65,2.6,a0900067000080015,N,N,N,N,PREGLER,
3,20160114,5,9,1,Y,BHC,66,3.1,a0982000403060226,Y,Y,N,N,CARY,
3,20160114,5,10,1,Y,BHC,69,2.7,a0900067000080031,N,N,N,N,PREGLER,
3,20160114,5,11,1,Y,BHC,78,5.4,a0900067000080058,N,N,N,N,CARY,
3,20160114,5,12,1,Y,BHC,60,2.8,a0900067000080045,N,N,N,N,PREGLER,
3,20160114,5,13,1,Y,BHC,60,2.3,a0900067000080235,N,N,N,N,CARY,
3,20160114,5,14,1,Y,BHC,55,1.6,a0900067000080211,N,N,N,N,PREGLER,
3,20160114,5,15,1,Y,BHC,75,4.2,a0900067000080088,N,N,N,N,CARY,
3,20160114,5,16,1,Y,BHC,56,2,a0900067000080437,N,N,N,N,CARY,
3,20160114,5,17,1,Y,BHC,59,1.9,a0900067000080341,N,N,N,N,PREGLER,
3,20160114,5,18,1,Y,BHC,73,4.5,a0982000403060353,Y,Y,N,N,CARY,
3,20160114,5,19,1,Y,BHC,73,3.6,a0982000403060147,Y,Y,N,N,CARY,
3,20160114,5,20,1,Y,BHC,87,6.6,a0982000403060223,Y,Y,N,N,CARY,
3,20160114,5,21,1,Y,BHC,65,2.8,a0982000403060161,Y,Y,N,N,CARY,
3,20160114,5,22,1,Y,BHC,82,4.9,a0982000403060378,Y,Y,N,N,CARY,
3,20160114,5,23,1,Y,BHC,68,3.2,a0982000403060198,Y,Y,N,N,CARY,
3,20160114,5,24,1,Y,BHC,61,2.1,a0900067000080006,N,N,N,N,PREGLER,
3,20160114,5,25,1,Y,BHC,85,5,a0982000403060355,Y,Y,N,N,CARY,
3,20160114,5,26,1,Y,BHC,89,6.2,a0982000403060231,Y,Y,N,N,CARY,
3,20160114,5,27,1,Y,BHC,65,3.2,a0900067000080169,N,N,N,N,PREGLER,
3,20160114,5,28,1,Y,BHC,70,3.7,a0982000403060144,Y,Y,N,N,CARY,
3,20160114,5,29,1,Y,BHC,69,3,a0982000403060395,Y,Y,N,N,CARY,
3,20160114,5,30,1,Y,BHC,65,2.4,a0900067000080034,N,N,N,N,PREGLER,
3,20160114,5,31,1,Y,BHC,62,2.6,a0982000403060193,Y,Y,N,N,CARY,
3,20160114,5,32,1,Y,BHC,57,2.3,a0982000403060423,Y,Y,N,N,CARY,
3,20160114,5,33,1,Y,BHC,50,1.7,a0900067000080170,N,N,N,N,PREGLER,
3,20160114,5,34,1,Y,BHC,107,11.3,a0900067000080203,N,N,N,N,CARY,
3,20160114,5,35,1,Y,BHC,50,2,a0900067000080124,N,N,N,N,PREGLER,
3,20160114,5,36,1,Y,STJ,77,5.2,a0900067000080201,N,N,N,N,CARY,
3,20160114,5,37,1,Y,BHC,57,2.1,a0900067000080188,N,N,N,N,PREGLER,
3,20160114,5,38,1,Y,BHC,75,4.4,a0900067000080290,N,N,N,N,CARY,
3,20160114,5,39,1,Y,CRC,67,3.7,a0900067000080355,N,N,N,N,PREGLER,
3,20160114,5,40,1,Y,BHC,94,7.2,a0900067000080064,N,N,N,N,CARY,
3,20160114,5,41,2,Y,BHC,68,3.1,a0982000403060157,Y,Y,N,N,CARY,
3,20160114,5,42,2,Y,BHC,71,2.9,a0982000403060195,Y,Y,N,N,CARY,
3,20160114,5,43,2,Y,BHC,72,2,a0982000403060234,Y,Y,N,N,CARY,
3,20160114,5,44,2,Y,BHC,70,2.7,a0982000403060385,Y,Y,N,N,CARY,
3,20160114,5,45,2,Y,BHC,71,3.4,a0982000403060163,Y,Y,N,N,CARY,
3,20160114,5,46,2,Y,BHC,71,3.4,a0982000403060204,Y,Y,N,N,CARY,
3,20160114,5,47,2,Y,STJ,64,2.5,a0900067000080189,N,N,N,N,CARY,
3,20160114,6,1,1,Y,BHC,108,13.9,a0900067000077299,Y,Y,N,N,CARY,
3,20160114,6,2,1,Y,BHC,116,15.4,a0982000403060431,Y,Y,N,N,CARY,
3,20160114,6,3,1,Y,STJ,121,14.9,a0982000403060192,Y,Y,N,N,CARY,
3,20160114,6,4,1,Y,BHC,105,11.5,a0900067000077037,Y,Y,N,N,CARY,
3,20160114,6,5,1,Y,BHC,93,8.7,a0982000403060164,Y,Y,N,N,CARY,
3,20160114,6,6,1,Y,BHC,77,5,a0900067000077115,Y,Y,N,N,CARY,
3,20160114,6,7,1,Y,BHC,65,3,a0900067000077296,Y,Y,N,N,CARY,
3,20160114,6,8,1,Y,BHC,55,1.7,a0900067000080377,N,N,N,N,PREGLER,
3,20160114,6,9,1,Y,BHC,85,5.4,a0900067000085125,Y,Y,N,N,CARY,
3,20160114,6,10,1,Y,STJ,132,22.4,a0982000403060288,Y,Y,N,N,CARY,
3,20160114,6,11,1,Y,BHC,65,2.5,a0900067000080227,N,N,N,N,PREGLER,
3,20160114,6,12,1,Y,BHC,109,13.7,a0982000403060373,Y,Y,N,N,CARY,
3,20160114,6,13,1,Y,BHC,60,2.6,a0900067000080465,N,N,N,N,PREGLER,
3,20160114,6,14,1,Y,BHC,88,6.7,a0900067000077450,Y,Y,N,N,CARY,
3,20160114,6,15,1,Y,BHC,60,2.2,a0900067000080027,N,N,N,N,PREGLER,
3,20160114,6,16,1,Y,BHC,105,10.3,a0982000403060351,Y,Y,N,N,PREGLER,
3,20160114,6,17,1,Y,BHC,71,3.9,a0900067000080214,N,N,N,N,PREGLER,
3,20160114,6,18,1,Y,BHC,90,6.3,a0900067000077396,Y,Y,N,N,CARY,
3,20160114,6,19,1,Y,BHC,85,6.2,a0900067000080481,N,N,N,N,PREGLER,
3,20160114,6,20,1,Y,BHC,67,2.6,a0982000403060179,Y,Y,N,N,PREGLER,
3,20160114,6,21,1,Y,BHC,63,2.6,a0900067000077478,Y,Y,N,N,PREGLER,
3,20160114,6,22,1,Y,BHC,71,3.4,a0982000403060430,Y,Y,N,N,PREGLER,
3,20160114,6,23,1,Y,BHC,64,2.6,a0900067000080113,N,N,N,N,PREGLER,
3,20160114,6,24,1,Y,BHC,103,11.1,a0900067000077155,Y,Y,N,N,PREGLER,
3,20160114,6,25,1,Y,BHC,60,2.2,a0900067000080192,N,N,N,N,PREGLER,
3,20160114,6,26,1,Y,BHC,80,4.9,a0900067000077102,Y,Y,N,N,PREGLER,
3,20160114,6,27,1,Y,BHC,78,4.4,a0982000403060362,Y,Y,N,N,PREGLER,
3,20160114,6,28,1,Y,BHC,65,3.4,a0900067000080388,N,N,N,N,PREGLER,
3,20160114,6,29,1,Y,BHC,76,4.3,a0982000403060191,Y,Y,N,N,PREGLER,
3,20160114,6,30,1,Y,BHC,86,6.7,a0982000403060418,Y,Y,N,N,PREGLER,
3,20160114,6,31,1,Y,STJ,56,2.3,a0900067000080095,N,N,N,N,PREGLER,
3,20160114,6,32,1,Y,BHC,59,2.3,a0982000403060212,Y,Y,N,N,PREGLER,
3,20160114,6,33,1,Y,BHC,55,1.7,a0900067000080351,N,N,N,N,PREGLER,
3,20160114,6,34,1,Y,BHC,66,2.8,a0900067000080318,N,N,N,N,PREGLER,
3,20160114,6,35,1,Y,BHC,70,3.5,a0900067000080277,N,N,N,N,PREGLER,
3,20160114,6,36,1,Y,BHC,76,4.6,a0900067000080268,N,N,N,N,PREGLER,
3,20160114,6,37,1,Y,CRC,123,19.3,a0900067000080160,N,N,N,N,PREGLER,
3,20160114,6,38,1,Y,BHC,70,3.8,a0900067000077096,Y,Y,N,N,PREGLER,
3,20160114,6,39,1,Y,BHC,105,13.1,a0900067000077113,Y,Y,N,N,PREGLER,
3,20160114,6,40,1,Y,BHC,76,6.2,a0982000403060389,Y,Y,N,N,PREGLER,
3,20160114,6,41,1,Y,BHC,65,3.1,a0982000403060420,Y,Y,N,N,PREGLER,
3,20160114,6,42,1,Y,BHC,63,2.4,a0982000403060393,Y,Y,N,N,PREGLER,
3,20160114,7,1,1,Y,STJ,178,52.8,a0900067000077076,Y,Y,N,N,PREGLER,
3,20160114,7,2,1,Y,STJ,204,78.5,a0982000403060356,Y,Y,N,N,PREGLER,
3,20160114,7,3,1,Y,STJ,197,69.9,a0982000403060254,Y,Y,N,N,PREGLER,
3,20160114,7,4,1,Y,BHC,58,1.9,a0900067000080498,N,N,N,N,PREGLER,
3,20160114,7,5,1,Y,STJ,159,39.7,a0900067000084636,Y,Y,N,N,PREGLER,
3,20160114,7,6,1,Y,STJ,180,55.5,a0900067000077030,Y,Y,N,N,PREGLER,
3,20160114,7,7,1,Y,BHC,62,2.4,a0900067000080371,N,N,N,N,PREGLER,
3,20160114,7,8,1,Y,BHC,70,4.1,a0900067000080405,N,N,N,N,PREGLER,
3,20160114,7,9,1,Y,STJ,131,22.2,a0982000403060248,Y,Y,N,N,PREGLER,
3,20160114,7,10,1,Y,BHC,58,2.1,a0900067000080212,N,N,N,N,PREGLER,
3,20160114,7,11,1,Y,STJ,142,27.3,a0900067000077468,Y,Y,N,N,PREGLER,
3,20160114,7,12,1,Y,BHC,55,1.7,a0900067000080475,N,N,N,N,PREGLER,
3,20160114,7,13,1,Y,STJ,167,42.5,a0982000403060366,Y,Y,N,N,PREGLER,
3,20160114,7,14,1,Y,STJ,124,17,a0900067000085313,Y,Y,N,N,PREGLER,
3,20160114,7,15,1,Y,BHC,60,2.4,a0900067000080314,N,N,N,N,PREGLER,
3,20160114,7,16,1,Y,BHC,81,5.7,a0900067000080427,N,N,N,N,PREGLER,
3,20160114,7,17,1,Y,BHC,64,2.8,a0900067000080029,N,N,N,N,PREGLER,
3,20160114,7,18,1,Y,BHC,86,5.8,a0900067000077234,Y,Y,N,N,PREGLER,
3,20160114,7,19,1,Y,BHC,71,3.9,a0900067000080076,N,N,N,N,PREGLER,
3,20160114,7,20,1,Y,BHC,113,14.3,a0982000403060141,Y,Y,N,N,PREGLER,
3,20160114,7,21,1,Y,BHC,58,2,a0900067000080202,N,N,N,N,PREGLER,
3,20160114,7,22,1,Y,BHC,64,2.8,a0900067000080401,N,N,N,N,PREGLER,
3,20160114,7,23,1,Y,BHC,99,9,a0900067000085345,Y,Y,N,N,PREGLER,
3,20160114,7,24,1,Y,BHC,75,4.2,a0900067000080198,N,N,N,N,PREGLER,
3,20160114,7,25,1,Y,BHC,121,18,a0900067000077071,Y,Y,N,N,PREGLER,
3,20160114,7,26,1,Y,BHC,59,2.2,a0900067000080073,N,N,N,N,PREGLER,
3,20160114,7,27,1,Y,BHC,114,14.7,a0900067000077385,Y,Y,N,N,PREGLER,
3,20160114,7,28,1,Y,BHC,70,3.2,a0900067000080205,N,N,N,N,PREGLER,
3,20160114,7,29,1,Y,BHC,70,3.7,a0900067000076827,Y,Y,N,N,PREGLER,
3,20160114,7,30,1,Y,BHC,129,21.1,a0900067000080094,N,N,N,N,PREGLER,
3,20160114,7,31,1,Y,BHC,102,12.5,a0900067000077332,Y,Y,N,N,PREGLER,
3,20160114,7,32,1,Y,STJ,107,12,a0900067000080337,N,N,N,N,PREGLER,
3,20160114,7,33,1,Y,BHC,81,4.9,a0900067000077308,Y,Y,N,N,PREGLER,
3,20160114,7,34,1,Y,BHC,95,9.7,a0900067000080121,N,N,N,N,PREGLER,
3,20160114,7,35,1,Y,BHC,114,15.5,a0982000403060359,Y,Y,N,N,PREGLER,
3,20160114,7,36,1,Y,STJ,112,15.7,a0900067000080476,N,N,N,N,PREGLER,
3,20160114,7,37,1,Y,BHC,76,4.6,a0982000403060344,Y,Y,N,N,PREGLER,
3,20160114,7,38,1,Y,STJ,114,14.2,a0900067000080284,N,N,N,N,PREGLER,
3,20160114,7,39,1,Y,BHC,98,9.8,a0900067000077428,Y,Y,N,N,PREGLER,
3,20160114,7,40,1,Y,BHC,82,6.2,a0900067000077344,Y,Y,N,N,PREGLER,
3,20160114,7,41,1,Y,BHC,61,2.1,a0982000403060383,Y,Y,N,N,PREGLER,
3,20160114,7,42,2,Y,STJ,186,26.4,a0900067000084917,Y,Y,N,N,PREGLER,
3,20160114,7,43,2,Y,STJ,140,23.1,a0982000403060437,Y,Y,N,N,PREGLER,
3,20160114,7,44,2,Y,STJ,135,23.6,a0982000403060325,Y,Y,N,N,PREGLER,
3,20160114,7,45,2,Y,BHC,153,35.9,a0982000403060354,Y,Y,N,N,PREGLER,
3,20160114,7,46,2,Y,BHC,74,4.3,a0982000403060372,Y,Y,N,N,PREGLER,
3,20160114,7,47,1,Y,STJ,179,57.5,a0900067000080103,N,N,N,N,PREGLER,
3,20160114,7,48,2,Y,BHC,155,37,a0900067000085337,Y,Y,N,N,PREGLER,
3,20160114,7,49,1,Y,STJ,195,77.3,a0900067000080492,N,N,N,N,PREGLER,
3,20160114,7,50,2,Y,BHC,105,12.1,a0900067000077169,Y,Y,N,N,PREGLER,
3,20160114,7,51,2,Y,BHC,105,12.7,a0900067000077229,Y,Y,N,N,PREGLER,
3,20160114,7,52,1,Y,STJ,215,92.6,a0900067000080078,N,N,N,N,PREGLER,
3,20160114,7,53,2,Y,BHC,104,12,a0900067000077280,Y,Y,N,N,PREGLER,
3,20160114,7,54,1,Y,STJ,115,14.8,a0900067000080093,N,N,N,N,PREGLER,
3,20160114,7,55,2,Y,BHC,66,4,a0900067000077397,Y,Y,N,N,PREGLER,
3,20160114,7,56,1,Y,BHC,54,1.7,a0900067000080399,N,N,N,N,PREGLER,
3,20160114,7,57,2,Y,BHC,88,6.8,a0900067000077418,Y,Y,N,N,PREGLER,
3,20160114,7,58,2,Y,BHC,73,3.7,a0982000403060180,Y,Y,N,N,PREGLER,
3,20160114,7,59,2,Y,STJ,180,58.8,a0900067000080132,N,N,N,N,PREGLER,
3,20160114,7,60,2,Y,STJ,205,92.9,a0900067000080352,N,N,N,N,PREGLER,
3,20160114,7,61,2,Y,STJ,176,68,a0900067000080123,N,N,N,N,PREGLER,
