"","Y","Yrecap","DL","UL","Size","IND_ID","Period","St_occ","End_occ"
"45529",1,1,-17,9,68,397,13,15,16
"45531",NA,0,-15,11,69,399,13,15,16
"45532",NA,0,-15,11,58,400,13,15,16
"45537",NA,0,-24,2,75,405,13,15,16
"45539",1,1,-17,9,83,407,13,15,16
"45545",-1,1,-17,9,86,413,13,15,16
"45547",NA,0,-7,19,75,415,13,15,16
"45552",NA,0,-5,21,77,420,13,15,16
"45553",1,1,-15,11,83,421,13,15,16
"45554",NA,0,-13,13,77,422,13,15,16
"45558",NA,0,-5,21,122,426,13,15,16
"45560",NA,0,-17,9,75,428,13,15,16
"45565",NA,0,-7,19,65,433,13,15,16
"45567",NA,0,-14,12,84,435,13,15,16
"45568",-1,1,-6,20,57,436,13,15,16
"45570",NA,0,-6,20,105,438,13,15,16
"45572",1,1,-18,8,67,440,13,15,16
"45578",NA,0,-4,22,80,446,13,15,16
"45581",NA,0,-11,15,65,449,13,15,16
"45583",NA,0,-25,1,56,451,13,15,16
"45584",NA,0,-15,11,71,452,13,15,16
"45586",NA,0,-10,16,58,454,13,15,16
"45591",NA,0,-16,10,73,459,13,15,16
"45593",1,1,-18,8,76,461,13,15,16
"45595",NA,0,-17,9,69,463,13,15,16
"45596",NA,0,-23,3,56,464,13,15,16
"45597",0,1,-21,5,69,465,13,15,16
"45598",-11,1,-22,4,73,466,13,15,16
"45599",NA,0,-21,5,80,467,13,15,16
"45600",0,1,-22,4,67,468,13,15,16
"45601",NA,0,-23,3,64,469,13,15,16
"45602",NA,0,-23,3,66,470,13,15,16
"45603",NA,0,-22,4,69,471,13,15,16
"45604",-1,1,-22,4,65,472,13,15,16
"45605",NA,0,-22,4,76,473,13,15,16
"45606",NA,0,-22,4,70,474,13,15,16
"45607",NA,0,-22,4,71,475,13,15,16
"45608",-1,1,-23,3,77,476,13,15,16
"45609",NA,0,-22,4,68,477,13,15,16
"45610",NA,0,-23,3,73,478,13,15,16
"45611",NA,0,-22,4,61,479,13,15,16
"45612",NA,0,-22,4,68,480,13,15,16
"45613",NA,0,-22,4,70,481,13,15,16
"45614",NA,0,-23,3,68,482,13,15,16
"45615",0,1,-22,4,63,483,13,15,16
"45616",NA,0,-22,4,74,484,13,15,16
"45617",NA,0,-23,3,70,485,13,15,16
"45618",1,1,-23,3,84,486,13,15,16
"45619",0,1,-23,3,80,487,13,15,16
"45620",1,1,-23,3,70,488,13,15,16
"45621",NA,0,-23,3,60,489,13,15,16
"45622",0,1,-22,4,69,490,13,15,16
"45632",NA,0,-9,17,90,500,13,15,16
"45643",0,1,-11,15,65,511,13,15,16
"45646",NA,0,-13,13,65,514,13,15,16
"45648",NA,0,-5,21,112,516,13,15,16
"45655",NA,0,-17,9,67,523,13,15,16
"45663",6,1,-15,11,80,531,13,15,16
"45668",NA,0,-7,19,70,536,13,15,16
"45670",NA,0,-9,17,60,538,13,15,16
"45672",-1,1,-16,10,67,540,13,15,16
"45679",NA,0,-14,12,80,547,13,15,16
"45682",NA,0,-8,18,87,550,13,15,16
"45686",0,1,-10,16,85,554,13,15,16
"45687",NA,0,-17,9,78,555,13,15,16
"45690",NA,0,-5,21,91,558,13,15,16
"45693",NA,0,-20,6,76,561,13,15,16
"45694",NA,0,-7,19,79,562,13,15,16
"45701",NA,0,-21,5,76,569,13,15,16
"45705",0,1,-9,17,77,573,13,15,16
"45708",NA,0,-8,18,64,576,13,15,16
"45712",-16,1,-25,1,77,580,13,15,16
"45718",0,1,-21,5,69,586,13,15,16
"45730",NA,0,-22,4,79,598,13,15,16
"45734",1,1,-20,6,78,602,13,15,16
"45747",NA,0,-7,19,85,615,13,15,16
"45748",1,1,-23,3,82,616,13,15,16
"45752",1,1,-4,22,75,620,13,15,16
"45761",NA,0,-9,17,77,629,13,15,16
"45767",0,1,-14,12,71,635,13,15,16
"45770",0,1,-11,15,66,638,13,15,16
"45772",NA,0,-7,19,101,640,13,15,16
"45774",NA,0,-5,21,84,642,13,15,16
"45787",-1,1,-5,21,86,655,13,15,16
"45789",NA,0,-15,11,97,657,13,15,16
"45800",-1,1,-9,17,67,668,13,15,16
"45801",NA,0,-22,4,74,669,13,15,16
"45802",0,1,-15,11,80,670,13,15,16
"45803",0,1,-5,21,66,671,13,15,16
"45809",0,1,-15,11,69,677,13,15,16
"45810",NA,0,-5,21,64,678,13,15,16
"45821",0,1,-22,4,86,689,13,15,16
"45826",1,1,-17,9,83,694,13,15,16
"45837",NA,0,-18,8,76,705,13,15,16
"45840",NA,0,-13,13,79,708,13,15,16
"45841",0,1,-17,9,75,709,13,15,16
"45844",NA,0,-15,11,72,712,13,15,16
"45851",13,1,-13,13,55,719,13,15,16
"45856",NA,0,-5,21,77,724,13,15,16
"45857",NA,0,-20,6,64,725,13,15,16
"45859",NA,0,-22,4,62,727,13,15,16
"45864",0,1,-7,19,73,732,13,15,16
"45871",0,1,-23,3,77,739,13,15,16
"45872",-1,1,-2,24,66,740,13,15,16
"45875",0,1,-17,9,78,743,13,15,16
"45893",NA,0,-5,21,70,761,13,15,16
"45902",NA,0,-17,9,72,770,13,15,16
"45910",NA,0,-21,5,63,778,13,15,16
"45911",0,1,-10,16,65,779,13,15,16
"45919",NA,0,-22,4,64,787,13,15,16
"45921",NA,0,-22,4,59,789,13,15,16
"45924",NA,0,-24,2,85,792,13,15,16
"45932",NA,0,-6,20,56,800,13,15,16
"45933",NA,0,-24,2,65,801,13,15,16
"45937",NA,0,-9,17,77,805,13,15,16
"45943",-1,1,-5,21,67,811,13,15,16
"45948",16,1,-7,19,149,816,13,15,16
"45952",NA,0,-14,12,73,820,13,15,16
"45965",NA,0,-9,17,75,833,13,15,16
"45972",NA,0,-4,22,55,840,13,15,16
"45973",NA,0,-22,4,71,841,13,15,16
"45977",-11,1,-22,4,69,845,13,15,16
"45978",0,1,-11,15,75,846,13,15,16
"45987",NA,0,-20,6,75,855,13,15,16
"45988",1,1,-14,12,74,856,13,15,16
"45990",NA,0,-6,20,58,858,13,15,16
"45996",NA,0,-8,18,62,864,13,15,16
"46002",-2,1,-11,15,76,870,13,15,16
"46005",0,1,-22,4,66,873,13,15,16
"46006",NA,0,-20,6,77,874,13,15,16
"46012",NA,0,-17,9,72,880,13,15,16
"46022",0,1,-15,11,65,890,13,15,16
"46518",NA,0,-1,25,88,1386,13,15,16
"46590",0,1,-15,11,94,1458,13,15,16
"46720",NA,0,-21,5,97,1588,13,15,16
"46947",NA,0,-17,9,90,1815,13,15,16
"46950",-3,1,-11,15,91,1818,13,15,16
"46969",NA,0,-21,5,73,1837,13,15,16
"46975",NA,0,-9,17,85,1843,13,15,16
"46978",NA,0,-9,17,64,1846,13,15,16
"47006",NA,0,-9,17,80,1874,13,15,16
"47025",NA,0,-18,8,81,1893,13,15,16
"47028",-1,1,-22,4,77,1896,13,15,16
"47052",NA,0,-20,6,105,1920,13,15,16
"47082",0,1,-22,4,96,1950,13,15,16
"47095",NA,0,-5,21,96,1963,13,15,16
"47112",NA,0,-7,19,100,1980,13,15,16
"47119",0,1,-22,4,80,1987,13,15,16
"47120",NA,0,-5,21,104,1988,13,15,16
"47129",-1,1,-5,21,93,1997,13,15,16
"47130",NA,0,-5,21,92,1998,13,15,16
"47192",NA,0,-14,12,91,2060,13,15,16
"47195",NA,0,-16,10,88,2063,13,15,16
"47196",NA,0,-14,12,80,2064,13,15,16
"47198",0,1,-16,10,105,2066,13,15,16
"47205",NA,0,-14,12,89,2073,13,15,16
"47212",0,1,-9,17,80,2080,13,15,16
"47221",NA,0,-14,12,89,2089,13,15,16
"47223",0,1,-24,2,82,2091,13,15,16
"47226",NA,0,-7,19,140,2094,13,15,16
"47227",0,1,-13,13,75,2095,13,15,16
"47237",0,1,-5,21,99,2105,13,15,16
"47250",NA,0,-24,2,86,2118,13,15,16
"47264",NA,0,-10,16,90,2132,13,15,16
"47290",-1,1,-5,21,80,2158,13,15,16
"47296",NA,0,-7,19,85,2164,13,15,16
"47302",NA,0,-7,19,90,2170,13,15,16
"47303",1,1,-5,21,110,2171,13,15,16
"47305",-3,1,-7,19,100,2173,13,15,16
"47317",NA,0,-23,3,101,2185,13,15,16
"47330",NA,0,-16,10,90,2198,13,15,16
"47335",0,1,-15,11,85,2203,13,15,16
"47349",0,1,-22,4,82,2217,13,15,16
"47353",0,1,-21,5,76,2221,13,15,16
"47357",NA,0,-20,6,86,2225,13,15,16
"47366",0,1,-18,8,78,2234,13,15,16
"47371",NA,0,-15,11,75,2239,13,15,16
"47380",-1,1,-23,3,93,2248,13,15,16
"47393",NA,0,-13,13,82,2261,13,15,16
"47397",0,1,-5,21,87,2265,13,15,16
"47399",NA,0,-16,10,75,2267,13,15,16
"47406",-12,1,-24,2,71,2274,13,15,16
"47407",2,1,-7,19,75,2275,13,15,16
"47447",0,1,-13,13,90,2315,13,15,16
"47449",NA,0,-18,8,78,2317,13,15,16
"47455",NA,0,-22,4,84,2323,13,15,16
"47458",0,1,-22,4,92,2326,13,15,16
"47468",0,1,-21,5,85,2336,13,15,16
"47477",-7,1,-22,4,90,2345,13,15,16
"47488",NA,0,-14,12,94,2356,13,15,16
"47491",NA,0,-22,4,85,2359,13,15,16
"47500",0,1,-14,12,84,2368,13,15,16
"47502",0,1,-7,19,79,2370,13,15,16
"47512",NA,0,-5,21,99,2380,13,15,16
"47514",NA,0,-12,14,75,2382,13,15,16
"47516",NA,0,-12,14,90,2384,13,15,16
"47522",0,1,-5,21,72,2390,13,15,16
"47546",NA,0,-7,19,110,2414,13,15,16
"47562",0,1,-7,19,80,2430,13,15,16
"47580",NA,0,-4,22,90,2448,13,15,16
"47585",NA,0,-11,15,81,2453,13,15,16
"47590",NA,0,-10,16,67,2458,13,15,16
"47594",NA,0,-7,19,66,2462,13,15,16
"47620",1,1,-5,21,78,2488,13,15,16
"47624",NA,0,-7,19,90,2492,13,15,16
"47631",NA,0,-5,21,70,2499,13,15,16
"47634",-3,1,-22,4,79,2502,13,15,16
"47642",-1,1,-16,10,78,2510,13,15,16
"47649",NA,0,-21,5,84,2517,13,15,16
"47654",NA,0,-23,3,71,2522,13,15,16
"47680",NA,0,-22,4,76,2548,13,15,16
"47682",NA,0,-26,0,77,2550,13,15,16
"47690",NA,0,-17,9,79,2558,13,15,16
"47691",-1,1,-7,19,73,2559,13,15,16
"47694",NA,0,-2,24,82,2562,13,15,16
"47714",0,1,-5,21,75,2582,13,15,16
"47717",NA,0,-7,19,91,2585,13,15,16
"47730",NA,0,-4,22,88,2598,13,15,16
"47740",NA,0,-7,19,115,2608,13,15,16
"47741",NA,0,-4,22,88,2609,13,15,16
"47742",NA,0,-7,19,85,2610,13,15,16
"47749",NA,0,-6,20,72,2617,13,15,16
"47758",NA,0,-7,19,85,2626,13,15,16
"47760",0,1,-7,19,92,2628,13,15,16
"47768",0,1,-7,19,85,2636,13,15,16
"47769",-2,1,-5,21,91,2637,13,15,16
"47776",NA,0,-14,12,96,2644,13,15,16
"47777",NA,0,-14,12,93,2645,13,15,16
"47789",NA,0,-14,12,87,2657,13,15,16
"47808",NA,0,-7,19,128,2676,13,15,16
"47810",NA,0,-6,20,75,2678,13,15,16
"47817",NA,0,-17,9,80,2685,13,15,16
"47818",NA,0,-5,21,82,2686,13,15,16
"47829",NA,0,-4,22,79,2697,13,15,16
"47832",0,1,-14,12,84,2700,13,15,16
"47837",NA,0,-9,17,76,2705,13,15,16
"47849",NA,0,-9,17,106,2717,13,15,16
"47851",0,1,-5,21,83,2719,13,15,16
"47997",NA,0,-5,21,105,2865,13,15,16
"48072",NA,0,-7,19,96,2940,13,15,16
"48096",NA,0,-5,21,91,2964,13,15,16
"48344",NA,0,-13,13,77,3212,13,15,16
"48369",NA,0,-14,12,124,3237,13,15,16
"48394",NA,0,-23,3,75,3262,13,15,16
"48407",-1,1,-22,4,77,3275,13,15,16
"48422",NA,0,-23,3,78,3290,13,15,16
"48478",1,1,-18,8,82,3346,13,15,16
"48537",NA,0,-6,20,94,3405,13,15,16
"48553",0,1,-7,19,106,3421,13,15,16
"48591",NA,0,-7,19,108,3459,13,15,16
"48599",-2,1,-7,19,110,3467,13,15,16
"48652",NA,0,-14,12,96,3520,13,15,16
"48699",NA,0,-17,9,76,3567,13,15,16
"48849",NA,0,-22,4,91,3717,13,15,16
"48855",1,1,-14,12,87,3723,13,15,16
"48866",0,1,-22,4,81,3734,13,15,16
"48892",1,1,-18,8,80,3760,13,15,16
