"","ID","IND_ID","Y","Yrecap","DL","UL","St_Size","End_Size","Period","Interval","St_Date","St_Month","St_Year","End_Date","End_Month","End_Year"
"38283",673,"a0900043000135508  ",-1,1,-1.5,-0.5,73,75,11,54,17426,9,2017,17480,11,2017
"38284",674,"a0900043000135509  ",NA,0,-12,14,65,NA,11,NA,17426,9,2017,NA,NA,NA
"38285",675,"a0900043000135512  ",NA,0,-23,3,59,NA,11,NA,17428,9,2017,NA,NA,NA
"38286",676,"a0900043000135513  ",NA,0,-23,3,68,NA,11,NA,17428,9,2017,NA,NA,NA
"38287",677,"a0900043000135516  ",0,1,-0.5,0.5,65,64,11,54,17426,9,2017,17480,11,2017
"38288",678,"a0900043000135517  ",NA,0,-5,21,59,NA,11,NA,17424,9,2017,NA,NA,NA
"38289",679,"a0900043000135518  ",NA,0,-10,16,90,NA,11,NA,17426,9,2017,NA,NA,NA
"38290",680,"a0900043000135521  ",0,1,-0.5,0.5,68,67,11,54,17426,9,2017,17480,11,2017
"38291",681,"a0900043000135522  ",-5,1,-5.5,-4.5,61,58,11,52,17428,9,2017,17480,11,2017
"38292",682,"a0900043000135527  ",NA,0,-20,6,67,NA,11,NA,17426,9,2017,NA,NA,NA
"38293",683,"a0900043000135529  ",0,1,-0.5,0.5,68,64,11,54,17426,9,2017,17480,11,2017
"38294",684,"a0900043000135533  ",0,1,-0.5,0.5,65,71,11,56,17426,9,2017,17482,11,2017
"38295",685,"a0900043000135535  ",NA,0,-10,16,64,NA,11,NA,17426,9,2017,NA,NA,NA
"38296",686,"a0900043000135537  ",NA,0,-9,17,65,NA,11,NA,17426,9,2017,NA,NA,NA
"38297",687,"a0900043000135538  ",NA,0,-10,16,63,NA,11,NA,17426,9,2017,NA,NA,NA
"38298",688,"a0900043000135539  ",NA,0,-10,16,70,NA,11,NA,17426,9,2017,NA,NA,NA
"38299",689,"a0900043000135540  ",NA,0,-23,3,80,NA,11,NA,17428,9,2017,NA,NA,NA
"38300",690,"a0900043000135541  ",NA,0,-17,9,80,NA,11,NA,17426,9,2017,NA,NA,NA
"38301",691,"a0900043000135545  ",NA,0,-19,7,71,NA,11,NA,17426,9,2017,NA,NA,NA
"38302",692,"a0900043000135549  ",-3,1,-3.5,-2.5,68,67,11,54,17426,9,2017,17480,11,2017
"38303",693,"a0900043000135550  ",NA,0,-14,12,70,NA,11,NA,17426,9,2017,NA,NA,NA
"38304",694,"a0900043000135551  ",0,1,-0.5,0.5,79,80,11,54,17426,9,2017,17480,11,2017
"38305",695,"a0900043000135554  ",-1,1,-1.5,-0.5,65,67,11,56,17426,9,2017,17482,11,2017
"38306",696,"a0900043000135556  ",NA,0,-21,5,54,NA,11,NA,17428,9,2017,NA,NA,NA
"38308",698,"a0900043000135562  ",NA,0,-14,12,54,NA,11,NA,17426,9,2017,NA,NA,NA
"38309",699,"a0900043000135563  ",0,1,-0.5,0.5,67,74,11,58,17426,9,2017,17484,11,2017
"38310",700,"a0900043000135566  ",NA,0,-19,7,74,NA,11,NA,17426,9,2017,NA,NA,NA
"38311",701,"a0900043000135567  ",NA,0,-12,14,64,NA,11,NA,17426,9,2017,NA,NA,NA
"38312",702,"a0900043000135568  ",NA,0,-21,5,65,NA,11,NA,17428,9,2017,NA,NA,NA
"38313",703,"a0900043000135571  ",NA,0,-4,22,52,NA,11,NA,17424,9,2017,NA,NA,NA
"38314",704,"a0900043000135580  ",NA,0,-13,13,70,NA,11,NA,17426,9,2017,NA,NA,NA
"38315",705,"a0900043000135581  ",1,1,0.5,1.5,74,74,11,54,17426,9,2017,17480,11,2017
"38316",706,"a0900043000135582  ",0,1,-0.5,0.5,64,64,11,56,17428,9,2017,17484,11,2017
"38317",707,"a0900043000135583  ",NA,0,-19,7,68,NA,11,NA,17426,9,2017,NA,NA,NA
"38318",708,"a0900043000135584  ",NA,0,-13,13,76,NA,11,NA,17426,9,2017,NA,NA,NA
"38319",709,"a0900043000135585  ",0,1,-0.5,0.5,71,74,11,54,17426,9,2017,17480,11,2017
"38320",710,"a0900043000135589  ",NA,0,-12,14,66,NA,11,NA,17426,9,2017,NA,NA,NA
"38321",711,"a0900043000135590  ",NA,0,-14,12,69,NA,11,NA,17426,9,2017,NA,NA,NA
"38322",712,"a0900043000135593  ",NA,0,-16,10,69,NA,11,NA,17426,9,2017,NA,NA,NA
"38323",713,"a0900043000135595  ",NA,0,-4,22,74,NA,11,NA,17424,9,2017,NA,NA,NA
"38324",714,"a0900043000135598  ",0,1,-0.5,0.5,63,62,11,56,17426,9,2017,17482,11,2017
"38325",715,"a0900043000135600  ",NA,0,-19,7,64,NA,11,NA,17426,9,2017,NA,NA,NA
"38326",716,"a0900043000135601  ",NA,0,-22,4,65,NA,11,NA,17428,9,2017,NA,NA,NA
"38327",717,"a0900043000135605  ",NA,0,-7,19,90,NA,11,NA,17426,9,2017,NA,NA,NA
"38328",718,"a0900043000135608  ",NA,0,-16,10,73,NA,11,NA,17426,9,2017,NA,NA,NA
"38329",719,"a0900043000135609  ",NA,0,-14,12,56,NA,11,NA,17426,9,2017,NA,NA,NA
"38330",720,"a0900043000135614  ",NA,0,-19,7,63,NA,11,NA,17426,9,2017,NA,NA,NA
"38331",721,"a0900043000135621  ",NA,0,-21,5,59,NA,11,NA,17428,9,2017,NA,NA,NA
"38332",722,"a0900043000135622  ",3,1,2.5,3.5,88,95,11,58,17424,9,2017,17482,11,2017
"38333",723,"a0900043000135623  ",NA,0,-11,15,97,NA,11,NA,17426,9,2017,NA,NA,NA
"38334",724,"a0900043000135624  ",NA,0,-4,22,74,NA,11,NA,17424,9,2017,NA,NA,NA
"38335",725,"a0900043000135627  ",NA,0,-23,3,67,NA,11,NA,17428,9,2017,NA,NA,NA
"38336",726,"a0900043000135630  ",NA,0,-15,11,67,NA,11,NA,17426,9,2017,NA,NA,NA
"38337",727,"a0900043000135632  ",NA,0,-22,4,63,NA,11,NA,17428,9,2017,NA,NA,NA
"38338",728,"a0900043000135635  ",NA,0,-21,5,58,NA,11,NA,17428,9,2017,NA,NA,NA
"38339",729,"a0900043000135636  ",NA,0,-16,10,78,NA,11,NA,17426,9,2017,NA,NA,NA
"38340",730,"a0900043000135639",NA,0,-7,19,147,NA,11,NA,17426,9,2017,NA,NA,NA
"38341",731,"a0900043000135639  ",NA,0,-4,22,156,NA,11,NA,17424,9,2017,NA,NA,NA
"38342",732,"a0900043000135640  ",NA,0,-7,19,68,NA,11,NA,17426,9,2017,NA,NA,NA
"38343",733,"a0900043000135641  ",0,1,-0.5,0.5,59,60,11,56,17428,9,2017,17484,11,2017
"38344",734,"a0900043000135644  ",NA,0,-8,18,65,NA,11,NA,17426,9,2017,NA,NA,NA
"38345",735,"a0900043000135647  ",NA,0,-7,19,101,NA,11,NA,17426,9,2017,NA,NA,NA
"38346",736,"a0900043000135648  ",NA,0,-19,7,63,NA,11,NA,17426,9,2017,NA,NA,NA
"38347",737,"a0900043000135650  ",NA,0,-6,20,86,NA,11,NA,17424,9,2017,NA,NA,NA
"38348",738,"a0900043000135655  ",0,1,-0.5,0.5,63,62,11,54,17426,9,2017,17480,11,2017
"38349",739,"a0900043000135657  ",0,1,-0.5,0.5,75,76,11,56,17428,9,2017,17484,11,2017
"38350",740,"a0900043000135660  ",NA,0,-20,6,65,NA,11,NA,17426,9,2017,NA,NA,NA
"38351",741,"a0900043000135662  ",NA,0,-12,14,57,NA,11,NA,17426,9,2017,NA,NA,NA
"38352",742,"a0900043000135666  ",NA,0,-21,5,73,NA,11,NA,17428,9,2017,NA,NA,NA
"38354",744,"a0900043000135669  ",NA,0,-19,7,54,NA,11,NA,17426,9,2017,NA,NA,NA
"38355",745,"a0900043000135672  ",1,1,0.5,1.5,64,67,11,58,17424,9,2017,17482,11,2017
"38356",746,"a0900043000135675  ",0,1,-0.5,0.5,60,62,11,56,17428,9,2017,17484,11,2017
"38357",747,"a0900043000135676  ",NA,0,-4,22,82,NA,11,NA,17424,9,2017,NA,NA,NA
"38358",748,"a0900043000135678  ",NA,0,-8,18,55,NA,11,NA,17426,9,2017,NA,NA,NA
"38359",749,"a0900043000135679  ",5,1,4.5,5.5,58,60,11,56,17426,9,2017,17482,11,2017
"38360",750,"a0900043000135681  ",NA,0,-4,22,53,NA,11,NA,17424,9,2017,NA,NA,NA
"38361",751,"a0900043000135684  ",NA,0,-22,4,66,NA,11,NA,17428,9,2017,NA,NA,NA
"38362",752,"a0900043000135688  ",NA,0,-13,13,72,NA,11,NA,17426,9,2017,NA,NA,NA
"38363",753,"a0900043000135689  ",NA,0,-5,21,65,NA,11,NA,17424,9,2017,NA,NA,NA
"38364",754,"a0900043000135690  ",NA,0,-22,4,58,NA,11,NA,17428,9,2017,NA,NA,NA
"38366",756,"a0900043000135692  ",1,1,0.5,1.5,52,58,11,58,17424,9,2017,17482,11,2017
"38367",757,"a0900043000135694  ",NA,0,-6,20,71,NA,11,NA,17424,9,2017,NA,NA,NA
"38368",758,"a0900043000135697  ",NA,0,-6,20,59,NA,11,NA,17424,9,2017,NA,NA,NA
"38369",759,"a0900043000135698  ",NA,0,-21,5,73,NA,11,NA,17428,9,2017,NA,NA,NA
"38370",760,"a0900043000135702  ",0,1,-0.5,0.5,63,67,11,56,17426,9,2017,17482,11,2017
"38371",761,"a0900043000135704  ",NA,0,-4,22,70,NA,11,NA,17424,9,2017,NA,NA,NA
"38372",762,"a0900043000135712  ",NA,0,-20,6,63,NA,11,NA,17426,9,2017,NA,NA,NA
"38373",763,"a0900043000135713  ",NA,0,-20,6,56,NA,11,NA,17426,9,2017,NA,NA,NA
"38374",764,"a0900043000135717  ",NA,0,-9,17,67,NA,11,NA,17426,9,2017,NA,NA,NA
"38375",765,"a0900043000135718  ",-1,1,-1.5,-0.5,81,81,11,54,17426,9,2017,17480,11,2017
"38376",766,"a0900043000135721  ",NA,0,-17,9,57,NA,11,NA,17426,9,2017,NA,NA,NA
"38377",767,"a0900043000135722  ",NA,0,-4,22,66,NA,11,NA,17424,9,2017,NA,NA,NA
"38378",768,"a0900043000135723  ",NA,0,-8,18,57,NA,11,NA,17426,9,2017,NA,NA,NA
"38379",769,"a0900043000135726  ",0,1,-0.5,0.5,50,52,11,58,17424,9,2017,17482,11,2017
"38380",770,"a0900043000135729  ",NA,0,-17,9,72,NA,11,NA,17426,9,2017,NA,NA,NA
"38381",771,"a0900043000135730  ",0,1,-0.5,0.5,77,77,11,54,17426,9,2017,17480,11,2017
"38382",772,"a0900043000135731  ",NA,0,-14,12,70,NA,11,NA,17426,9,2017,NA,NA,NA
"38383",773,"a0900043000135732  ",NA,0,-10,16,65,NA,11,NA,17426,9,2017,NA,NA,NA
"38384",774,"a0900043000135734  ",NA,0,-9,17,82,NA,11,NA,17426,9,2017,NA,NA,NA
"38385",775,"a0900043000135735  ",NA,0,-11,15,67,NA,11,NA,17426,9,2017,NA,NA,NA
"38386",776,"a0900043000135736  ",NA,0,-7,19,61,NA,11,NA,17426,9,2017,NA,NA,NA
"38387",777,"a0900043000135742  ",NA,0,-18,8,66,NA,11,NA,17426,9,2017,NA,NA,NA
"38388",778,"a0900043000135743  ",-1,1,-1.5,-0.5,62,67,11,56,17428,9,2017,17484,11,2017
"38389",779,"a0900043000135745  ",NA,0,-10,16,65,NA,11,NA,17426,9,2017,NA,NA,NA
"38390",780,"a0900043000135746  ",NA,0,-10,16,67,NA,11,NA,17426,9,2017,NA,NA,NA
"38391",781,"a0900043000135747  ",0,1,-0.5,0.5,56,57,11,54,17426,9,2017,17480,11,2017
"38392",782,"a0900043000135749  ",NA,0,-18,8,59,NA,11,NA,17426,9,2017,NA,NA,NA
"38393",783,"a0900043000135752  ",15,1,14.5,15.5,97,105,11,59,17426,9,2017,17485,11,2017
"38394",784,"a0900043000135753  ",NA,0,-7,19,60,NA,11,NA,17426,9,2017,NA,NA,NA
"38395",785,"a0900043000135757  ",NA,0,-8,18,60,NA,11,NA,17426,9,2017,NA,NA,NA
"38396",786,"a0900043000135762  ",0,1,-0.5,0.5,92,96,11,58,17424,9,2017,17482,11,2017
"38397",787,"a0900043000135763  ",NA,0,-9,17,60,NA,11,NA,17426,9,2017,NA,NA,NA
"38398",788,"a0900043000135767  ",0,1,-0.5,0.5,61,62,11,54,17426,9,2017,17480,11,2017
"38399",789,"a0900043000135768  ",0,1,-0.5,0.5,58,59,11,56,17428,9,2017,17484,11,2017
"38400",790,"a0900043000135772  ",-2,1,-2.5,-1.5,67,72,11,58,17424,9,2017,17482,11,2017
"38401",791,"a0900043000135774  ",NA,0,-19,7,62,NA,11,NA,17426,9,2017,NA,NA,NA
"38402",792,"a0900043000135775  ",NA,0,-12,14,83,NA,11,NA,17426,9,2017,NA,NA,NA
"38403",793,"a0900043000135787  ",NA,0,-14,12,92,NA,11,NA,17426,9,2017,NA,NA,NA
"38404",794,"a0900043000135791  ",NA,0,-23,3,71,NA,11,NA,17428,9,2017,NA,NA,NA
"38405",795,"a0900043000135792  ",NA,0,-14,12,76,NA,11,NA,17426,9,2017,NA,NA,NA
"38406",796,"a0900043000135793  ",NA,0,-18,8,59,NA,11,NA,17426,9,2017,NA,NA,NA
"38407",797,"a0900043000135794  ",NA,0,-12,14,72,NA,11,NA,17426,9,2017,NA,NA,NA
"38408",798,"a0900043000135795  ",0,1,-0.5,0.5,68,75,11,56,17426,9,2017,17482,11,2017
"38409",799,"a0900043000135797  ",NA,0,-11,15,63,NA,11,NA,17426,9,2017,NA,NA,NA
"38410",800,"a0900043000135798  ",1,1,0.5,1.5,54,58,11,58,17424,9,2017,17482,11,2017
"38411",801,"a0900043000135800  ",7,1,6.5,7.5,63,64,11,54,17426,9,2017,17480,11,2017
"38412",802,"a0900043000135801  ",NA,0,-21,5,77,NA,11,NA,17428,9,2017,NA,NA,NA
"38413",803,"a0900043000135802  ",NA,0,-17,9,76,NA,11,NA,17426,9,2017,NA,NA,NA
"38414",804,"a0900043000135803  ",-1,1,-1.5,-0.5,58,59,11,54,17426,9,2017,17480,11,2017
"38415",805,"a0900043000135806  ",NA,0,-9,17,76,NA,11,NA,17426,9,2017,NA,NA,NA
"38416",806,"a0900043000135812  ",13,1,12.5,13.5,82,80,11,59,17426,9,2017,17485,11,2017
"38417",807,"a0900043000135813  ",NA,0,-8,18,82,NA,11,NA,17426,9,2017,NA,NA,NA
"38418",808,"a0900043000135814  ",NA,0,-20,6,70,NA,11,NA,17426,9,2017,NA,NA,NA
"38419",809,"a0900043000135815  ",NA,0,-9,17,73,NA,11,NA,17426,9,2017,NA,NA,NA
"38420",810,"a0900043000135817  ",NA,0,-12,14,75,NA,11,NA,17426,9,2017,NA,NA,NA
"38421",811,"a0900043000135819  ",-1,1,-1.5,-0.5,64,65,11,58,17424,9,2017,17482,11,2017
"38422",812,"a0900043000135820  ",NA,0,-13,13,61,NA,11,NA,17426,9,2017,NA,NA,NA
"38423",813,"a0900043000135824  ",-2,1,-2.5,-1.5,80,81,11,56,17428,9,2017,17484,11,2017
"38424",814,"a0900043000135825  ",-1,1,-1.5,-0.5,54,56,11,54,17426,9,2017,17480,11,2017
"38425",815,"a0900043000135826  ",NA,0,-5,21,56,NA,11,NA,17424,9,2017,NA,NA,NA
"38427",817,"a0900043000135835  ",0,1,-0.5,0.5,56,58,11,54,17426,9,2017,17480,11,2017
"38428",818,"a0900043000135836  ",NA,0,-19,7,66,NA,11,NA,17426,9,2017,NA,NA,NA
"38429",819,"a0900043000135837  ",NA,0,-18,8,71,NA,11,NA,17426,9,2017,NA,NA,NA
"38430",820,"a0900043000135839  ",NA,0,-14,12,72,NA,11,NA,17426,9,2017,NA,NA,NA
"38431",821,"a0900043000135840  ",1,1,0.5,1.5,71,70,11,54,17426,9,2017,17480,11,2017
"38432",822,"a0900043000135841  ",-1,1,-1.5,-0.5,66,66,11,56,17428,9,2017,17484,11,2017
"38433",823,"a0900043000135842  ",NA,0,-16,10,60,NA,11,NA,17426,9,2017,NA,NA,NA
"38434",824,"a0900043000135843  ",NA,0,-23,3,63,NA,11,NA,17428,9,2017,NA,NA,NA
"38435",825,"a0900043000135845  ",NA,0,-20,6,70,NA,11,NA,17426,9,2017,NA,NA,NA
"38436",826,"a0900043000135846  ",NA,0,-18,8,68,NA,11,NA,17426,9,2017,NA,NA,NA
"38437",827,"a0900043000135847  ",NA,0,-9,17,70,NA,11,NA,17426,9,2017,NA,NA,NA
"38438",828,"a0900043000135848  ",NA,0,-22,4,70,NA,11,NA,17428,9,2017,NA,NA,NA
"38439",829,"a0900043000135850  ",NA,0,-22,4,60,NA,11,NA,17428,9,2017,NA,NA,NA
"38440",830,"a0900043000135854  ",11,1,10.5,11.5,83,85,11,59,17426,9,2017,17485,11,2017
"38441",831,"a0900043000135857  ",NA,0,-23,3,72,NA,11,NA,17428,9,2017,NA,NA,NA
"38442",832,"a0900043000135861  ",NA,0,-14,12,95,NA,11,NA,17426,9,2017,NA,NA,NA
"38443",833,"a0900043000135862  ",-1,1,-1.5,-0.5,73,74,11,56,17426,9,2017,17482,11,2017
"38444",834,"a0900043000135863  ",NA,0,-10,16,67,NA,11,NA,17426,9,2017,NA,NA,NA
"38445",835,"a0900043000135874  ",NA,0,-13,13,66,NA,11,NA,17426,9,2017,NA,NA,NA
"38446",836,"a0900043000135875  ",NA,0,-14,12,64,NA,11,NA,17426,9,2017,NA,NA,NA
"38447",837,"a0900043000135876  ",NA,0,-4,22,64,NA,11,NA,17424,9,2017,NA,NA,NA
"38448",838,"a0900043000135877  ",5,1,4.5,5.5,68,72,11,56,17426,9,2017,17482,11,2017
"38449",839,"a0900043000135879  ",0,1,-0.5,0.5,64,65,11,54,17426,9,2017,17480,11,2017
"38450",840,"a0900043000135880  ",0,1,-0.5,0.5,51,52,11,58,17424,9,2017,17482,11,2017
"38451",841,"a0900043000135881  ",-1,1,-1.5,-0.5,70,75,11,56,17428,9,2017,17484,11,2017
"38452",842,"a0900043000135883  ",1,1,0.5,1.5,62,65,11,56,17426,9,2017,17482,11,2017
"38453",843,"a0900043000135885  ",NA,0,-8,18,70,NA,11,NA,17426,9,2017,NA,NA,NA
"38454",844,"a0900043000135886  ",NA,0,-19,7,71,NA,11,NA,17426,9,2017,NA,NA,NA
"38455",845,"a0900043000135888  ",0,1,-0.5,0.5,68,67,11,56,17426,9,2017,17482,11,2017
"38456",846,"a0900043000135889  ",-2,1,-2.5,-1.5,68,70,11,56,17426,9,2017,17482,11,2017
"38457",847,"a0900043000135890  ",NA,0,-18,8,76,NA,11,NA,17426,9,2017,NA,NA,NA
"38458",848,"a0900043000135892  ",NA,0,-6,20,61,NA,11,NA,17424,9,2017,NA,NA,NA
"38459",849,"a0900043000135902  ",NA,0,-7,19,87,NA,11,NA,17426,9,2017,NA,NA,NA
"38460",850,"a0900043000135903  ",NA,0,-22,4,84,NA,11,NA,17428,9,2017,NA,NA,NA
"38461",851,"a0900043000135904  ",NA,0,-6,20,90,NA,11,NA,17424,9,2017,NA,NA,NA
"38462",852,"a0900043000135906  ",NA,0,-8,18,93,NA,11,NA,17426,9,2017,NA,NA,NA
"38463",853,"a0900043000135908  ",-1,1,-1.5,-0.5,66,68,11,54,17426,9,2017,17480,11,2017
"38464",854,"a0900043000135910  ",NA,0,-11,15,70,NA,11,NA,17426,9,2017,NA,NA,NA
"38465",855,"a0900043000135917  ",0,1,-0.5,0.5,76,78,11,58,17426,9,2017,17484,11,2017
"38466",856,"a0900043000135920  ",0,1,-0.5,0.5,71,72,11,54,17426,9,2017,17480,11,2017
"38467",857,"a0900043000135921  ",NA,0,-13,13,62,NA,11,NA,17426,9,2017,NA,NA,NA
"38468",858,"a0900043000135922  ",2,1,1.5,2.5,57,57,11,58,17424,9,2017,17482,11,2017
"38469",859,"a0900043000135927  ",NA,0,-17,9,61,NA,11,NA,17426,9,2017,NA,NA,NA
"38470",860,"a0900043000135930  ",NA,0,-13,13,62,NA,11,NA,17426,9,2017,NA,NA,NA
"38471",861,"a0900043000135931  ",NA,0,-14,12,64,NA,11,NA,17426,9,2017,NA,NA,NA
"38472",862,"a0900043000135932  ",NA,0,-11,15,62,NA,11,NA,17426,9,2017,NA,NA,NA
"38473",863,"a0900043000135933  ",NA,0,-21,5,70,NA,11,NA,17428,9,2017,NA,NA,NA
"38474",864,"a0900043000135934  ",NA,0,-13,13,62,NA,11,NA,17426,9,2017,NA,NA,NA
"38475",865,"a0900043000135938  ",0,1,-0.5,0.5,70,71,11,54,17426,9,2017,17480,11,2017
"38476",866,"a0900043000135940  ",-2,1,-2.5,-1.5,67,71,11,58,17424,9,2017,17482,11,2017
"38477",867,"a0900043000135941  ",0,1,-0.5,0.5,78,80,11,58,17424,9,2017,17482,11,2017
"38478",868,"a0900043000135942  ",NA,0,-13,13,72,NA,11,NA,17426,9,2017,NA,NA,NA
"38479",869,"a0900043000135947  ",NA,0,-10,16,65,NA,11,NA,17426,9,2017,NA,NA,NA
"38480",870,"a0900043000135948  ",NA,0,-10,16,73,NA,11,NA,17426,9,2017,NA,NA,NA
"38481",871,"a0900043000135949  ",NA,0,-13,13,65,NA,11,NA,17426,9,2017,NA,NA,NA
"38482",872,"a0900043000135951  ",NA,0,-17,9,67,NA,11,NA,17426,9,2017,NA,NA,NA
"38483",873,"a0900043000135955  ",0,1,-0.5,0.5,63,65,11,56,17428,9,2017,17484,11,2017
"38484",874,"a0900043000135957  ",-2,1,-2.5,-1.5,72,75,11,56,17428,9,2017,17484,11,2017
"38485",875,"a0900043000135959  ",NA,0,-21,5,56,NA,11,NA,17428,9,2017,NA,NA,NA
"38486",876,"a0900043000135960  ",0,1,-0.5,0.5,66,69,11,56,17426,9,2017,17482,11,2017
"38487",877,"a0900043000135966  ",NA,0,-5,21,93,NA,11,NA,17424,9,2017,NA,NA,NA
"38488",878,"a0900043000135968  ",NA,0,-11,15,71,NA,11,NA,17426,9,2017,NA,NA,NA
"38489",879,"a0900043000135969  ",NA,0,-11,15,94,NA,11,NA,17426,9,2017,NA,NA,NA
"38490",880,"a0900043000135973  ",0,1,-0.5,0.5,70,69,11,54,17426,9,2017,17480,11,2017
"38491",881,"a0900043000135975  ",1,1,0.5,1.5,60,61,11,58,17424,9,2017,17482,11,2017
"38492",882,"a0900043000135981  ",5,1,4.5,5.5,76,80,11,58,17426,9,2017,17484,11,2017
"38493",883,"a0900043000135983  ",NA,0,-16,10,68,NA,11,NA,17426,9,2017,NA,NA,NA
"38494",884,"a0900043000135984  ",NA,0,-21,5,63,NA,11,NA,17428,9,2017,NA,NA,NA
"38496",886,"a0900043000135988  ",8,1,7.5,8.5,50,53,11,54,17426,9,2017,17480,11,2017
"38497",887,"a0900043000135990  ",NA,0,-13,13,60,NA,11,NA,17426,9,2017,NA,NA,NA
"38498",888,"a0900043000135991  ",NA,0,-16,10,75,NA,11,NA,17426,9,2017,NA,NA,NA
"38499",889,"a0900043000135992  ",NA,0,-18,8,65,NA,11,NA,17426,9,2017,NA,NA,NA
"38500",890,"a0900043000135993  ",NA,0,-16,10,62,NA,11,NA,17426,9,2017,NA,NA,NA
"38501",891,"a0900043000135996  ",NA,0,-11,15,63,NA,11,NA,17426,9,2017,NA,NA,NA
"38502",892,"a0900043000135998  ",NA,0,-23,3,73,NA,11,NA,17428,9,2017,NA,NA,NA
"38503",893,"a0900043000135999  ",NA,0,-14,12,82,NA,11,NA,17426,9,2017,NA,NA,NA
"38537",927,"a0900067000076592  ",-1,1,-1.5,-0.5,102,102,11,56,17428,9,2017,17484,11,2017
"38547",937,"a0900067000076609  ",NA,0,-13,13,96,NA,11,NA,17426,9,2017,NA,NA,NA
"38644",1034,"a0900067000076830  ",NA,0,-14,12,99,NA,11,NA,17426,9,2017,NA,NA,NA
"38733",1123,"a0900067000077066  ",0,1,-0.5,0.5,163,159,11,56,17426,9,2017,17482,11,2017
"38746",1136,"a0900067000077108  ",NA,0,-10,16,95,NA,11,NA,17426,9,2017,NA,NA,NA
"38808",1198,"a0900067000077315  ",NA,0,-10,16,114,NA,11,NA,17426,9,2017,NA,NA,NA
"38825",1215,"a0900067000077362  ",NA,0,-26,0,100,NA,11,NA,17428,9,2017,NA,NA,NA
"38967",1357,"a0900067000080183  ",-3,1,-3.5,-2.5,93,94,11,56,17426,9,2017,17482,11,2017
"39198",1588,"a0900067000080557  ",-1,1,-1.5,-0.5,95,99,11,56,17428,9,2017,17484,11,2017
"39327",1717,"a0900067000084889  ",NA,0,-15,11,82,NA,11,NA,17426,9,2017,NA,NA,NA
"39420",1810,"a0900067000116731  ",NA,0,-14,12,92,NA,11,NA,17426,9,2017,NA,NA,NA
"39429",1819,"a0900067000121799  ",NA,0,-8,18,75,NA,11,NA,17426,9,2017,NA,NA,NA
"39434",1824,"a0900067000121808  ",0,1,-0.5,0.5,95,98,11,56,17426,9,2017,17482,11,2017
"39439",1829,"a0900067000121823  ",NA,0,-11,15,76,NA,11,NA,17426,9,2017,NA,NA,NA
"39447",1837,"a0900067000121840  ",NA,0,-20,6,71,NA,11,NA,17426,9,2017,NA,NA,NA
"39449",1839,"a0900067000121845  ",NA,0,-10,16,74,NA,11,NA,17426,9,2017,NA,NA,NA
"39450",1840,"a0900067000121846  ",NA,0,-4,22,72,NA,11,NA,17424,9,2017,NA,NA,NA
"39457",1847,"a0900067000121862  ",NA,0,-10,16,70,NA,11,NA,17426,9,2017,NA,NA,NA
"39468",1858,"a0900067000121877  ",NA,0,-10,16,74,NA,11,NA,17426,9,2017,NA,NA,NA
"39476",1866,"a0900067000121897  ",NA,0,-9,17,74,NA,11,NA,17426,9,2017,NA,NA,NA
"39502",1892,"a0900067000122002  ",4,1,3.5,4.5,85,90,11,58,17426,9,2017,17484,11,2017
"39509",1899,"a0900067000122017  ",NA,0,-22,4,89,NA,11,NA,17428,9,2017,NA,NA,NA
"39516",1906,"a0900067000122025  ",0,1,-0.5,0.5,76,81,11,58,17426,9,2017,17484,11,2017
"39529",1919,"a0900067000122048  ",NA,0,-22,4,84,NA,11,NA,17428,9,2017,NA,NA,NA
"39530",1920,"a0900067000122049  ",NA,0,-18,8,101,NA,11,NA,17426,9,2017,NA,NA,NA
"39537",1927,"a0900067000122060  ",NA,0,-18,8,96,NA,11,NA,17426,9,2017,NA,NA,NA
"39543",1933,"a0900067000122073  ",NA,0,-17,9,86,NA,11,NA,17426,9,2017,NA,NA,NA
"39544",1934,"a0900067000122075  ",NA,0,-21,5,84,NA,11,NA,17428,9,2017,NA,NA,NA
"39590",1980,"a0900067000122253  ",NA,0,-7,19,96,NA,11,NA,17426,9,2017,NA,NA,NA
"39597",1987,"a0900067000122263  ",NA,0,-22,4,77,NA,11,NA,17428,9,2017,NA,NA,NA
"39599",1989,"a0900067000122265  ",1,1,0.5,1.5,98,96,11,54,17426,9,2017,17480,11,2017
"39614",2004,"a0900067000122285  ",NA,0,-14,12,70,NA,11,NA,17426,9,2017,NA,NA,NA
"39623",2013,"a0900067000122295  ",0,1,-0.5,0.5,102,107,11,54,17426,9,2017,17480,11,2017
"39627",2017,"a0900067000122299  ",0,1,-0.5,0.5,85,93,11,54,17426,9,2017,17480,11,2017
"39635",2025,"a0900067000122310  ",0,1,-0.5,0.5,90,95,11,54,17426,9,2017,17480,11,2017
"39636",2026,"a0900067000122311  ",0,1,-0.5,0.5,99,98,11,54,17426,9,2017,17480,11,2017
"39654",2044,"a0900067000122337  ",NA,0,-17,9,77,NA,11,NA,17426,9,2017,NA,NA,NA
"39676",2066,"a0900067000122360  ",NA,0,-16,10,99,NA,11,NA,17426,9,2017,NA,NA,NA
"39680",2070,"a0900067000122364  ",NA,0,-14,12,89,NA,11,NA,17426,9,2017,NA,NA,NA
"39683",2073,"a0900067000122370  ",NA,0,-14,12,86,NA,11,NA,17426,9,2017,NA,NA,NA
