Occasion,Date,SEC,IND,PASS,SPE_COR,SPE,LEN_COR,LEN,WEIGH_COR,WEIGH,TAGNUMBER_COR,TAGNUMBER         ,RECAP ,MORTAL,GENETICS,TAGGER    ,COMMENTS            
1,20150920,8,6,1,BHC,BHC,59,59,2.2,2.2,a0900067000077140  ,0900067000077140  ,N     ,N     ,N,PREGLER   ,                    
1,20150920,8,7,1,BHC,BHC,60,60,2,2,a0900067000077186  ,0900067000077186  ,N     ,N     ,N,PREGLER   ,                    
1,20150920,8,8,1,CRC,CRC,60,60,2.2,2.2,a0900067000077139  ,0900067000077139  ,N     ,N     ,N,PREGLER   ,                    
1,20150920,8,9,1,BHC,BHC,62,62,2.3,2.3,a0900067000077394  ,0900067000077394  ,N     ,N     ,N,PREGLER   ,                    
1,20150920,8,10,1,BHC,BHC,65,65,3.2,3.2,a0900067000077131  ,0900067000077131  ,N     ,N     ,N,PREGLER   ,                    
1,20150920,8,11,1,BHC,BHC,62,62,2.7,2.7,a0900067000077151  ,0900067000077151  ,N     ,N     ,N,PREGLER   ,                    
1,20150920,8,12,1,BHC,BHC,65,65,2.8,2.8,a0900067000077154  ,0900067000077154  ,N     ,N     ,N,PREGLER   ,                    
1,20150920,8,13,1,BHC,BHC,64,64,3,3,a0900067000077046  ,0900067000077046  ,N     ,N     ,N,PREGLER   ,                    
1,20150920,8,14,1,BHC,BHC,68,68,3,3,a0900067000077381  ,0900067000077381  ,N     ,N     ,N,PREGLER   ,                    
1,20150920,8,15,1,BHC,BHC,70,70,3.9,3.9,a0900067000077127  ,0900067000077127  ,N     ,N     ,N,PREGLER   ,                    
1,20150920,8,16,2,BHC,BHC,70,70,3.5,3.5,a0900067000077185  ,0900067000077185  ,N     ,N     ,N,PREGLER   ,                    
1,20150920,8,17,2,BHC,BHC,63,63,3.1,3.1,a0900067000077315  ,0900067000077315  ,N     ,N     ,N,PREGLER   ,                    
1,20150920,8,18,2,BHC,BHC,60,60,1.9,1.9,a0900067000077445  ,0900067000077445  ,N     ,N     ,N,PREGLER   ,                    
1,20150920,8,19,2,BHC,BHC,72,72,3.8,3.8,a0900067000077180  ,0900067000077180  ,N     ,N     ,N,PREGLER   ,                    
1,20150920,8,20,2,BHC,BHC,62,62,2.4,2.4,a0900067000077334  ,0900067000077334  ,N     ,N     ,N,PREGLER   ,                    
1,20150920,9,1,1,BHC,BHC,100,100,11.2,11.2,a0900067000077367  ,0900067000077367  ,N     ,N     ,N,PREGLER   ,                    
1,20150920,9,2,1,BHC,BHC,78,78,4.7,4.7,a0900067000077433  ,0900067000077433  ,N     ,N     ,N,PREGLER   ,                    
1,20150920,9,3,1,BHC,BHC,72,72,3.8,3.8,a0900067000077270  ,0900067000077270  ,N     ,N     ,N,PREGLER   ,                    
1,20150920,9,4,1,BHC,BHC,67,67,3.4,3.4,a0900067000077054  ,0900067000077054  ,N     ,N     ,N,PREGLER   ,                    
1,20150920,9,5,1,BHC,BHC,65,65,2.9,2.9,a0900067000077004  ,0900067000077004  ,N     ,N     ,N,PREGLER   ,                    
1,20150920,9,6,1,BHC,BHC,66,66,3.3,3.3,a0900067000077465  ,0900067000077465  ,N     ,N     ,N,PREGLER   ,                    
1,20150920,9,7,1,BHC,BHC,65,65,3.3,3.3,a0900067000077441  ,0900067000077441  ,N     ,Y     ,N,PREGLER   ,                    
1,20150920,9,8,1,BHC,BHC,65,65,3,3,a0900067000077412  ,0900067000077412  ,N     ,N     ,N,PREGLER   ,                    
1,20150920,9,9,1,BHC,BHC,64,64,3.1,3.1,a0900067000077213  ,0900067000077213  ,N     ,N     ,N,PREGLER   ,                    
1,20150920,9,10,1,BHC,BHC,63,63,3,3,a0900067000077134  ,0900067000077134  ,N     ,N     ,N,PREGLER   ,                    
1,20150920,9,11,1,STJ,STJ,182,182,54,54,a0900067000077030  ,0900067000077030  ,N     ,N     ,N,PREGLER   ,                    
1,20150920,9,12,1,BHC,BHC,65,65,3,3,a0900067000077051  ,0900067000077051  ,N     ,N     ,N,PREGLER   ,                    
1,20150920,9,13,1,BHC,BHC,80,80,5.4,5.4,a0900067000077153  ,0900067000077153  ,N     ,N     ,N,PREGLER   ,                    
1,20150920,9,14,1,BHC,BHC,98,98,8.7,8.7,a0900067000077211  ,0900067000077211  ,N     ,N     ,N,PREGLER   ,                    
1,20150920,9,15,1,CRC,CRC,93,93,8,8,a0900067000077233  ,0900067000077233  ,N     ,N     ,N,PREGLER   ,                    
1,20150920,9,16,1,STJ,STJ,127,127,21.4,21.4,a0900067000077406  ,0900067000077406  ,N     ,N     ,N,PREGLER   ,                    
1,20150920,9,17,1,BHC,BHC,72,72,3.6,3.6,a0900067000077429  ,0900067000077429  ,N     ,N     ,N,PREGLER   ,                    
1,20150920,9,18,1,STJ,STJ,175,175,49.1,49.1,a0900067000077076  ,0900067000077076  ,N     ,N     ,N,PREGLER   ,                    
1,20150920,9,19,1,CRC,CRC,70,70,4,4,a0900067000077292  ,0900067000077292  ,N     ,N     ,N,PREGLER   ,                    
1,20150920,9,20,1,STJ,STJ,131,131,22.9,22.9,a0900067000077323  ,0900067000077323  ,N     ,N     ,N,PREGLER   ,                    
1,20150920,9,21,1,STJ,STJ,135,135,24.1,24.1,a0900067000077078  ,0900067000077078  ,N     ,N     ,N,PREGLER   ,                    
1,20150920,9,22,1,BHC,BHC,60,60,3.1,3.1,a0900067000077075  ,0900067000077075  ,N     ,N     ,N,PREGLER   ,                    
1,20150920,9,23,1,STJ,STJ,169,169,44.4,44.4,a0900067000077337  ,0900067000077337  ,N     ,N     ,N,PREGLER   ,                    
1,20150920,9,24,1,STJ,STJ,130,130,24.1,24.1,a0900067000077312  ,0900067000077312  ,N     ,N     ,N,PREGLER   ,                    
1,20150920,9,25,1,STJ,STJ,135,135,24.4,24.4,a0900067000077382  ,0900067000077382  ,N     ,N     ,N,PREGLER   ,                    
1,20150920,9,26,1,BHC,BHC,100,100,9,9,a0900067000077031  ,0900067000077031  ,N     ,N     ,N,PREGLER   ,                    
1,20150920,9,27,1,STJ,STJ,205,205,82.6,82.6,a0900067000077321  ,0900067000077321  ,N     ,N     ,N,PREGLER   ,                    
1,20150920,9,28,1,BHC,BHC,79,79,6.2,6.2,a0900067000077461  ,0900067000077461  ,N     ,N     ,N,PREGLER   ,                    
1,20150920,9,29,1,BHC,BHC,85,85,6.4,6.4,a0900067000077048  ,0900067000077048  ,N     ,N     ,N,PREGLER   ,                    
1,20150920,9,30,1,BHC,BHC,80,80,5.7,5.7,a0900067000077327  ,0900067000077327  ,N     ,N     ,N,PREGLER   ,                    
1,20150920,9,31,1,BHC,BHC,65,65,2.9,2.9,a0900067000077196  ,0900067000077196  ,N     ,N     ,N,PREGLER   ,                    
1,20150920,9,32,1,BHC,BHC,65,65,2.3,2.3,a0900067000077190  ,0900067000077190  ,N     ,N     ,N,PREGLER   ,                    
1,20150920,9,33,1,BHC,BHC,100,100,9.4,9.4,a0900067000077359  ,0900067000077359  ,N     ,N     ,N,PREGLER   ,                    
1,20150920,9,34,1,BHC,BHC,69,69,4.3,4.3,a0900067000077322  ,0900067000077322  ,N     ,N     ,N,PREGLER   ,                    
1,20150920,9,35,1,CRC,CRC,111,111,13.3,13.3,a0900067000077041  ,0900067000077041  ,N     ,N     ,N,PREGLER   ,                    
1,20150920,9,36,1,BHC,BHC,80,80,5.3,5.3,a0900067000077254  ,0900067000077254  ,N     ,N     ,N,PREGLER   ,                    
1,20150920,9,37,1,BHC,BHC,85,85,6.6,6.6,a0900067000077430  ,0900067000077430  ,N     ,N     ,N,PREGLER   ,                    
1,20150920,9,38,1,BHC,BHC,88,88,6.7,6.7,a0900067000077070  ,0900067000077070  ,N     ,N     ,N,PREGLER   ,                    
1,20150920,9,39,1,BHC,BHC,66,66,3,3,a0900067000077025  ,0900067000077025  ,N     ,N     ,N,PREGLER   ,                    
1,20150920,9,40,1,BHC,BHC,70,70,3.7,3.7,a0900067000077217  ,0900067000077217  ,N     ,N     ,N,PREGLER   ,                    
1,20150920,9,41,1,BHC,BHC,110,110,14.9,14.9,a0900067000077147  ,0900067000077147  ,N     ,N     ,N,PREGLER   ,                    
1,20150920,9,42,1,BHC,BHC,115,115,15.2,15.2,a0900067000077472  ,0900067000077472  ,N     ,N     ,N,PREGLER   ,                    
1,20150920,9,43,1,BHC,BHC,64,64,2.7,2.7,a0900067000077464  ,0900067000077464  ,N     ,N     ,N,PREGLER   ,                    
1,20150920,9,44,1,BHC,BHC,70,70,4,4,a0900067000077158  ,0900067000077158  ,N     ,N     ,N,PREGLER   ,                    
1,20150920,9,45,1,BHC,BHC,67,67,3.3,3.3,a0900067000077482  ,0900067000077482  ,N     ,N     ,N,PREGLER   ,                    
1,20150920,9,46,1,BHC,BHC,75,75,4.3,4.3,a0900067000077102  ,0900067000077102  ,N     ,N     ,N,PREGLER   ,                    
1,20150920,9,47,1,BHC,BHC,73,73,3.6,3.6,a0900067000077007  ,0900067000077007  ,N     ,N     ,N,PREGLER   ,                    
1,20150920,9,48,1,BHC,BHC,64,64,2.6,2.6,a0900067000077362  ,0900067000077362  ,N     ,N     ,N,PREGLER   ,                    
1,20150920,9,49,1,BHC,BHC,85,85,6.1,6.1,a0900067000077274  ,0900067000077274  ,N     ,N     ,N,PREGLER   ,                    
1,20150920,9,50,1,BHC,BHC,100,100,9.7,9.7,a0900067000077280  ,0900067000077280  ,N     ,N     ,N,PREGLER   ,                    
1,20150920,9,51,1,BHC,BHC,75,75,3.9,3.9,a0900067000077349  ,0900067000077349  ,N     ,N     ,N,PREGLER   ,                    
1,20150920,9,52,1,BHC,BHC,75,75,3.9,3.9,a0900067000077483  ,0900067000077483  ,N     ,N     ,N,PREGLER   ,                    
1,20150920,9,53,1,BHC,BHC,70,70,3.8,3.8,a0900067000077112  ,0900067000077112  ,N     ,N     ,N,PREGLER   ,                    
1,20150920,9,54,1,BHC,BHC,73,73,3.8,3.8,a0900067000077091  ,0900067000077091  ,N     ,N     ,N,PREGLER   ,                    
1,20150920,9,55,1,BHC,BHC,74,74,3.7,3.7,a0900067000077214  ,0900067000077214  ,N     ,N     ,N,PREGLER   ,                    
1,20150920,9,56,1,BHC,BHC,64,64,2.8,2.8,a0900067000077008  ,0900067000077008  ,N     ,N     ,N,PREGLER   ,                    
1,20150920,9,57,1,BHC,BHC,79,79,5.1,5.1,a0900067000077115  ,0900067000077115  ,N     ,N     ,N,PREGLER   ,                    
1,20150920,9,58,1,BHC,BHC,70,70,3.6,3.6,a0900067000077410  ,0900067000077410  ,N     ,N     ,N,PREGLER   ,                    
1,20150920,9,59,1,BHC,BHC,80,80,5,5,a0900067000077495  ,0900067000077495  ,N     ,N     ,N,PREGLER   ,                    
1,20150920,9,60,1,BHC,BHC,85,85,6.2,6.2,a0900067000077436  ,0900067000077436  ,N     ,N     ,N,PREGLER   ,                    
1,20150920,9,61,1,BHC,BHC,67,67,3.1,3.1,a0900067000077294  ,0900067000077294  ,N     ,N     ,N,PREGLER   ,                    
1,20150920,9,62,1,BHC,BHC,65,65,2.8,2.8,a0900067000077245  ,0900067000077245  ,N     ,N     ,N,PREGLER   ,                    
1,20150920,9,63,1,BHC,BHC,66,66,2.8,2.8,a0900067000077239  ,0900067000077239  ,N     ,N     ,N,PREGLER   ,                    
1,20150920,9,64,1,BHC,BHC,63,63,2.7,2.7,a0900067000077444  ,0900067000077444  ,N     ,N     ,N,PREGLER   ,                    
1,20150920,9,65,1,BHC,BHC,69,69,2.8,2.8,a0900067000077309  ,0900067000077309  ,N     ,N     ,N,PREGLER   ,                    
1,20150920,9,66,1,BHC,BHC,63,63,2.5,2.5,a0900067000077173  ,0900067000077173  ,N     ,N     ,N,PREGLER   ,                    
1,20150920,9,67,1,BHC,BHC,65,65,2.3,2.3,a0900067000077061  ,0900067000077061  ,N     ,N     ,N,PREGLER   ,                    
1,20150920,9,68,1,BHC,BHC,66,66,2.9,2.9,a0900067000077010  ,0900067000077010  ,N     ,N     ,N,PREGLER   ,                    
1,20150920,9,69,1,BHC,BHC,65,65,2.4,2.4,a0900067000077326  ,0900067000077326  ,N     ,N     ,N,PREGLER   ,                    
1,20150920,9,70,1,BHC,BHC,70,70,3.3,3.3,a0900067000077138  ,0900067000077138  ,N     ,N     ,N,PREGLER   ,                    
1,20150920,9,71,1,BHC,BHC,67,67,2.9,2.9,a0900067000077492  ,0900067000077492  ,N     ,N     ,N,PREGLER   ,                    
1,20150920,9,72,1,BHC,BHC,61,61,2.2,2.2,a0900067000077474  ,0900067000077474  ,N     ,N     ,N,PREGLER   ,                    
1,20150920,9,73,1,STJ,STJ,122,122,17.4,17.4,a0900067000077291  ,0900067000077291  ,N     ,N     ,N,PREGLER   ,                    
1,20150920,9,74,1,STJ,STJ,116,116,15.3,15.3,a0900067000077150  ,0900067000077150  ,N     ,N     ,N,PREGLER   ,                    
1,20150920,9,75,1,BHC,BHC,65,65,2.9,2.9,a0900067000077000  ,0900067000077000  ,N     ,N     ,N,PREGLER   ,                    
1,20150920,9,76,1,BHC,BHC,68,68,3.3,3.3,a0900067000077080  ,0900067000077080  ,N     ,N     ,N,PREGLER   ,                    
1,20150920,9,77,1,CRC,CRC,70,70,3.6,3.6,a0900067000077162  ,0900067000077162  ,N     ,N     ,N,PREGLER   ,                    
1,20150920,9,78,1,BHC,BHC,97,97,9.8,9.8,a0900067000077035  ,0900067000077035  ,N     ,N     ,N,PREGLER   ,                    
1,20150920,9,79,1,CRC,CRC,86,86,6.1,6.1,a0900067000077275  ,0900067000077275  ,N     ,N     ,N,PREGLER   ,                    
1,20150920,9,80,1,BHC,BHC,68,68,3.2,3.2,a0900067000077237  ,0900067000077237  ,N     ,N     ,N,PREGLER   ,                    
1,20150920,9,81,1,BHC,BHC,100,100,10,10,a0900067000077184  ,0900067000077184  ,N     ,N     ,N,PREGLER   ,                    
1,20150920,9,82,1,BHC,BHC,67,67,3.1,3.1,a0900067000077018  ,0900067000077018  ,N     ,N     ,N,PREGLER   ,                    
1,20150920,9,83,2,BHC,BHC,64,64,2.7,2.7,a0900067000077350  ,0900067000077350  ,N     ,N     ,N,KIM       ,                    
1,20150920,9,84,2,BHC,BHC,62,62,2.3,2.3,a0900067000077356  ,0900067000077356  ,N     ,N     ,N,KIM       ,                    
1,20150920,9,85,2,BHC,BHC,62,62,2.1,2.1,a0900067000077301  ,0900067000077301  ,N     ,N     ,N,KIM       ,                    
1,20150920,9,86,2,BHC,BHC,68,68,3.3,3.3,a0900067000077401  ,0900067000077401  ,N     ,N     ,N,KIM       ,                    
1,20150920,9,87,2,BHC,BHC,62,62,2.2,2.2,a0900067000077108  ,0900067000077108  ,N     ,N     ,N,KIM       ,                    
1,20150920,9,88,2,BHC,BHC,82,82,6,6,a0900067000077111  ,0900067000077111  ,N     ,N     ,N,KIM       ,                    
1,20150920,9,89,2,BHC,BHC,88,88,7.3,7.3,a0900067000077408  ,0900067000077408  ,N     ,N     ,N,KIM       ,                    
1,20150920,9,90,2,BHC,BHC,61,61,2.3,2.3,a0900067000077417  ,0900067000077417  ,N     ,N     ,N,KIM       ,                    
1,20150920,9,91,2,BHC,BHC,101,101,10.5,10.5,a0900067000077431  ,0900067000077431  ,N     ,N     ,N,KIM       ,                    
1,20150920,9,92,2,BHC,BHC,69,69,3.7,3.7,a0900067000077093  ,0900067000077093  ,N     ,N     ,N,KIM       ,                    
1,20150920,9,93,2,BHC,BHC,62,62,2.4,2.4,a0900067000077285  ,0900067000077285  ,N     ,N     ,N,KIM       ,                    
1,20150920,10,1,1,BHC,BHC,63,63,2.7,2.7,a0900067000077011  ,0900067000077011  ,N     ,N     ,N,KIM       ,                    
1,20150920,10,2,1,BHC,BHC,65,65,2.3,2.3,a0900067000077273  ,0900067000077273  ,N     ,N     ,N,KIM       ,                    
1,20150920,10,3,1,CRC,CRC,67,67,3.3,3.3,a0900067000077135  ,0900067000077135  ,N     ,N     ,N,KIM       ,                    
1,20150920,10,4,1,BHC,BHC,65,65,2.7,2.7,a0900067000077136  ,0900067000077136  ,N     ,N     ,N,KIM       ,                    
1,20150920,10,5,1,BHC,BHC,63,63,2.4,2.4,a0900067000077248  ,0900067000077248  ,N     ,N     ,N,KIM       ,                    
1,20150920,10,6,1,BHC,BHC,82,82,5.7,5.7,a0900067000077374  ,0900067000077374  ,N     ,N     ,N,KIM       ,                    
1,20150920,10,7,1,CRC,CRC,95,95,10.6,10.6,a0900067000077181  ,0900067000077181  ,N     ,N     ,N,KIM       ,                    
1,20150920,10,8,1,BHC,BHC,71,71,3.5,3.5,a0900067000076950  ,0900067000076950  ,N     ,N     ,N,KIM       ,                    
1,20150920,10,9,1,BHC,BHC,72,72,3.6,3.6,a0900067000076828  ,0900067000076828  ,N     ,N     ,N,KIM       ,                    
1,20150920,10,10,1,BHC,BHC,68,68,3.2,3.2,a0900067000076526  ,0900067000076526  ,N     ,N     ,N,KIM       ,                    
1,20150920,10,11,1,BHC,BHC,99,99,11.2,11.2,a0900067000077384  ,0900067000077384  ,N     ,N     ,N,KIM       ,                    
1,20150920,10,12,1,STJ,STJ,115,115,14.5,14.5,a0900067000076922  ,0900067000076922  ,N     ,N     ,N,KIM       ,                    
1,20150920,10,13,1,BHC,BHC,70,70,3.6,3.6,a0900067000076787  ,0900067000076787  ,N     ,N     ,N,KIM       ,                    
1,20150920,10,14,1,BHC,BHC,71,71,3.6,3.6,a0900067000076956  ,0900067000076956  ,N     ,N     ,N,KIM       ,                    
1,20150920,10,15,1,BHC,BHC,133,133,20.5,20.5,a0900067000076799  ,0900067000076799  ,N     ,N     ,N,KIM       ,MALE                
1,20150920,10,16,1,BHC,BHC,79,79,4.8,4.8,a0900067000076971  ,0900067000076971  ,N     ,N     ,N,KIM       ,                    
1,20150920,10,17,1,CRC,CRC,86,86,6.5,6.5,a0900067000076975  ,0900067000076975  ,N     ,N     ,N,KIM       ,                    
1,20150920,10,18,1,BHC,BHC,63,63,2.3,2.3,a0900067000076976  ,0900067000076976  ,N     ,N     ,N,KIM       ,                    
1,20150920,10,19,1,BHC,BHC,90,90,7.1,7.1,a0900067000076723  ,0900067000076723  ,N     ,N     ,N,KIM       ,                    
1,20150920,10,20,1,BHC,BHC,119,119,15.6,15.6,a0900067000076970  ,0900067000076970  ,N     ,N     ,N,KIM       ,                    
1,20150920,10,21,1,CRC,CRC,84,84,7.1,7.1,a0900067000076840  ,0900067000076840  ,N     ,N     ,N,KIM       ,                    
1,20150920,10,22,1,BHC,BHC,69,69,3.2,3.2,a0900067000076724  ,0900067000076724  ,N     ,N     ,N,KIM       ,                    
1,20150920,10,23,1,BHC,BHC,85,85,6.1,6.1,a0900067000076604  ,0900067000076604  ,N     ,N     ,N,KIM       ,                    
1,20150920,10,24,1,BHC,BHC,70,70,3.4,3.4,a0900067000076756  ,0900067000076756  ,N     ,N     ,N,KIM       ,                    
1,20150920,10,25,1,BHC,BHC,72,72,3.7,3.7,a0900067000076860  ,0900067000076860  ,N     ,N     ,N,KIM       ,                    
1,20150920,10,26,1,BHC,BHC,71,71,3.1,3.1,a0900067000076698  ,0900067000076698  ,N     ,N     ,N,KIM       ,                    
1,20150920,10,27,1,BHC,BHC,75,75,4.3,4.3,a0900067000076918  ,0900067000076918  ,N     ,N     ,N,KIM       ,                    
1,20150920,10,28,1,BHC,BHC,68,68,3.9,3.9,a0900067000076575  ,0900067000076575  ,N     ,N     ,N,KIM       ,                    
1,20150920,10,29,1,BHC,BHC,79,79,4,4,a0900067000076783  ,0900067000076783  ,N     ,N     ,N,KIM       ,                    
1,20150920,10,30,1,BHC,BHC,67,67,2.8,2.8,a0900067000076603  ,0900067000076603  ,N     ,N     ,N,KIM       ,                    
1,20150920,10,31,1,BHC,BHC,69,69,3,3,a0900067000076629  ,0900067000076629  ,N     ,N     ,N,KIM       ,                    
1,20150920,10,32,1,BHC,BHC,63,63,2.1,2.1,a0900067000076889  ,0900067000076889  ,N     ,N     ,N,KIM       ,                    
1,20150920,10,33,1,STJ,STJ,130,130,20,20,a0900067000076738  ,0900067000076738  ,N     ,N     ,N,KIM       ,                    
1,20150920,10,34,1,BHC,BHC,98,98,10.5,10.5,a0900067000076606  ,0900067000076606  ,N     ,N     ,N,PREGLER   ,                    
1,20150920,10,35,1,BHC,BHC,66,66,2.6,2.6,a0900067000076793  ,0900067000076793  ,N     ,N     ,N,PREGLER   ,                    
1,20150920,10,36,1,BHC,BHC,70,70,3.1,3.1,a0900067000076994  ,0900067000076994  ,N     ,N     ,N,PREGLER   ,                    
1,20150920,10,37,1,BHC,BHC,69,69,2.5,2.5,a0900067000076648  ,0900067000076648  ,N     ,N     ,N,PREGLER   ,                    
1,20150920,10,38,1,BHC,BHC,66,66,1.3,1.3,a0900067000076558  ,0900067000076558  ,N     ,N     ,N,PREGLER   ,                    
1,20150920,10,39,1,BHC,BHC,63,63,2,2,a0900067000077204  ,0900067000077204  ,N     ,N     ,N,PREGLER   ,                    
1,20150920,10,40,1,BHC,BHC,70,70,2.6,2.6,a0900067000076947  ,0900067000076947  ,N     ,N     ,N,PREGLER   ,                    
1,20150920,10,41,1,BHC,BHC,64,64,2.6,2.6,a0900067000076539  ,0900067000076539  ,N     ,N     ,N,PREGLER   ,                    
1,20150920,10,42,1,BHC,BHC,70,70,3.3,3.3,a0900067000076907  ,0900067000076907  ,N     ,N     ,N,PREGLER   ,                    
1,20150920,10,43,1,BHC,BHC,100,100,9.1,9.1,a0900067000076985  ,0900067000076985  ,N     ,N     ,N,PREGLER   ,                    
1,20150920,10,44,1,BHC,BHC,70,70,2.2,2.2,a0900067000076619  ,0900067000076619  ,N     ,N     ,N,PREGLER   ,                    
1,20150920,10,45,1,BHC,BHC,70,70,1.4,1.4,a0900067000076827  ,0900067000076827  ,N     ,N     ,N,PREGLER   ,                    
1,20150920,10,46,1,BHC,BHC,66,66,3.2,3.2,a0900067000076757  ,0900067000076757  ,N     ,N     ,N,PREGLER   ,                    
1,20150920,10,47,1,BHC,BHC,75,75,3.5,3.5,a0900067000076650  ,0900067000076650  ,N     ,N     ,N,PREGLER   ,                    
1,20150920,10,48,1,BHC,BHC,81,81,4.8,4.8,a0900067000076693  ,0900067000076693  ,N     ,N     ,N,PREGLER   ,                    
1,20150920,10,49,1,BHC,BHC,70,70,2.5,2.5,a0900067000076628  ,0900067000076628  ,N     ,N     ,N,PREGLER   ,                    
1,20150920,10,50,1,BHC,BHC,82,82,4.1,4.1,a0900067000076769  ,0900067000076769  ,N     ,N     ,N,PREGLER   ,                    
1,20150920,10,51,1,BHC,BHC,90,90,4.9,4.9,a0900067000076869  ,0900067000076869  ,N     ,N     ,N,PREGLER   ,                    
1,20150920,10,52,1,BHC,BHC,68,68,1.9,1.9,a0900067000076912  ,0900067000076912  ,N     ,N     ,N,PREGLER   ,                    
1,20150920,10,53,1,STJ,STJ,135,135,23.8,23.8,a0900067000076855  ,0900067000076855  ,N     ,N     ,N,PREGLER   ,                    
1,20150920,10,54,1,BHC,BHC,65,65,3.3,3.3,a0900067000076781  ,0900067000076781  ,N     ,N     ,N,PREGLER   ,                    
1,20150920,10,55,1,BHC,BHC,70,70,3.3,3.3,a0900067000076981  ,0900067000076981  ,N     ,N     ,N,PREGLER   ,                    
1,20150920,10,56,2,BHC,BHC,85,85,6.6,6.6,a0900067000077430  ,0900067000077430  ,Y     ,N     ,N,PREGLER   ,                    
1,20150920,10,57,2,BHC,BHC,70,70,NA,0,a0900067000077217  ,0900067000077217  ,Y     ,N     ,N,PREGLER   ,                    
1,20150920,10,58,2,BHC,BHC,65,65,2.8,2.8,a0900067000076857  ,0900067000076857  ,N     ,N     ,N,PREGLER   ,                    
1,20150920,10,59,2,BHC,BHC,80,80,5.7,5.7,a0900067000077461  ,0900067000077461  ,Y     ,N     ,N,PREGLER   ,                    
1,20150920,10,60,2,BHC,BHC,66,66,5.2,5.2,a0900067000076656  ,0900067000076656  ,N     ,N     ,N,PREGLER   ,                    
1,20150920,10,61,2,BHC,BHC,74,74,3.3,3.3,a0900067000076861  ,0900067000076861  ,N     ,N     ,N,PREGLER   ,                    
1,20150920,10,62,2,BHC,BHC,66,66,3.1,3.1,a0900067000076789  ,0900067000076789  ,N     ,N     ,N,PREGLER   ,                    
1,20150920,10,63,2,BHC,BHC,70,70,3.5,3.5,a0900067000076992  ,0900067000076992  ,N     ,N     ,N,PREGLER   ,                    
1,20150920,10,64,2,BHC,BHC,72,72,3.9,3.9,a0900067000077007  ,0900067000077007  ,Y     ,N     ,N,PREGLER   ,                    
1,20150920,10,65,2,BHC,BHC,74,74,4.1,4.1,a0900067000076979  ,0900067000076979  ,N     ,N     ,N,PREGLER   ,                    
1,20150920,10,66,2,STJ,STJ,135,135,23.4,23.4,a0900067000077078  ,0900067000077078  ,Y     ,N     ,N,PREGLER   ,                    
1,20150920,10,67,2,CRC,CRC,108,108,13.5,13.5,a0900067000076729  ,0900067000076729  ,N     ,N     ,N,PREGLER   ,                    
1,20150920,10,68,2,STJ,STJ,176,176,49.2,49.2,a0900067000077076  ,0900067000077076  ,Y     ,N     ,N,PREGLER   ,                    
1,20150920,10,69,2,BHC,BHC,86,86,6.4,6.4,a0900067000076812  ,0900067000076812  ,N     ,N     ,N,PREGLER   ,                    
1,20150920,10,70,2,BHC,BHC,98,98,8.4,8.4,a0900067000076829  ,0900067000076829  ,N     ,N     ,N,PREGLER   ,                    
1,20150920,10,71,2,BHC,BHC,77,77,4.4,4.4,a0900067000076966  ,0900067000076966  ,N     ,N     ,N,PREGLER   ,                    
1,20150920,10,72,2,BHC,BHC,70,70,3,3,a0900067000076821  ,0900067000076821  ,N     ,N     ,N,PREGLER   ,                    
1,20150920,11,1,1,BHC,BHC,75,75,3.6,3.6,a0900067000076810  ,0900067000076810  ,N     ,N     ,N,PREGLER   ,                    
1,20150920,11,2,1,STJ,STJ,145,145,28.7,28.7,a0900067000076957  ,0900067000076957  ,N     ,N     ,N,PREGLER   ,                    
1,20150920,11,3,1,BHC,BHC,100,100,9.4,9.4,a0900067000076714  ,0900067000076714  ,N     ,N     ,N,PREGLER   ,                    
