Occasion,Date,SEC,IND,PASS,SPE,LEN,WEIGH,TAGNUMBER         ,RECAP ,MORTAL,GENETIC,TAGGER    ,COMMENTS            ,,,,,,,,,,,,,,,
8,20161104,8,3,1,MTS,68,3.8,0900067000080297  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161104,8,4,1,MTS,73,4.2,0900067000080092  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161104,8,5,1,STJ,127,19,0900067000116764  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161104,8,6,2,CRC,57,1.8,0900067000122127  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161104,9,1,1,STJ,76,4,0982000407050438  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161104,9,2,1,CRC,66,2.7,0982000407063155  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161104,9,3,1,MTS,73,3.3,0982000403060124  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161104,9,4,1,MTS,52,1.1,0982000407050421  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161104,9,5,1,MTS,49,1,0982000407050460  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161104,9,6,1,MTS,58,1.9,0900067000116725  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161104,9,7,1,BHC,105,11.5,0900067000116706  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161104,9,8,1,BHC,59,1.6,0900067000116774  ,N     ,N     ,N     ,CARY      ,                    ,,,,,,,,,,,,,,,
8,20161104,9,9,1,CRC,62,2,0900067000122177  ,N     ,N     ,N     ,CARY      ,                    ,,,,,,,,,,,,,,,
8,20161104,9,10,1,CRC,56,1.7,0900067000116769  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161104,9,11,1,CRC,54,1.6,0900067000116752  ,N     ,N     ,N     ,CARY      ,                    ,,,,,,,,,,,,,,,
8,20161104,9,12,2,CRC,71,3.8,0982000407069666  ,Y     ,N     ,N     ,CARY      ,                    ,,,,,,,,,,,,,,,
8,20161104,9,13,2,MTS,64,2.9,0982000403060525  ,Y     ,N     ,N     ,CARY      ,                    ,,,,,,,,,,,,,,,
8,20161104,10,1,1,STJ,143,23.6,0982000407050525  ,Y     ,N     ,N     ,CARY      ,                    ,,,,,,,,,,,,,,,
8,20161104,10,2,1,STJ,133,21.8,0982000407063166  ,Y     ,N     ,N     ,CARY      ,                    ,,,,,,,,,,,,,,,
8,20161104,10,3,1,STJ,55,1.7,0982000407063184  ,Y     ,N     ,N     ,CARY      ,                    ,,,,,,,,,,,,,,,
8,20161104,10,4,1,BHC,85,6.2,0982000407063198  ,Y     ,N     ,N     ,CARY      ,                    ,,,,,,,,,,,,,,,
8,20161104,10,5,1,CRC,54,1.6,0900067000116752  ,Y     ,N     ,N     ,CARY      ,                    ,,,,,,,,,,,,,,,
8,20161104,10,6,1,CRC,53,1.4,0900067000116772  ,N     ,N     ,N     ,CARY      ,                    ,,,,,,,,,,,,,,,
8,20161104,10,7,1,STJ,54,1.4,0900067000116711  ,N     ,N     ,N     ,CARY      ,                    ,,,,,,,,,,,,,,,
8,20161104,10,8,2,STJ,52,1.2,0900067000116734  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161104,11,1,1,CRC,108,12.9,0982000407063179  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161104,11,2,1,CRC,113,16.6,0900067000080650  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161104,11,3,1,CRC,110,15,0982000407063151  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161104,11,4,1,CRC,116,16.3,0982000407063145  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161104,11,5,1,CRC,54,5.2,0982000407069718  ,Y     ,N     ,N     ,CARY      ,                    ,,,,,,,,,,,,,,,
8,20161104,11,6,1,CRC,98,9.2,0982000407063220  ,Y     ,N     ,N     ,CARY      ,                    ,,,,,,,,,,,,,,,
8,20161104,11,7,1,CRC,75,4.6,0900067000122143  ,N     ,N     ,N     ,CARY      ,                    ,,,,,,,,,,,,,,,
8,20161104,11,8,1,MTS,55,1.5,0900067000116693  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161104,11,9,1,CRC,59,1.8,0900067000122150  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161104,11,10,1,CRC,86,5.6,0900067000116722  ,N     ,N     ,N     ,CARY      ,                    ,,,,,,,,,,,,,,,
8,20161104,11,11,1,CRC,82,5.1,0900067000122101  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161104,11,12,1,CRC,68,3,0900067000116780  ,N     ,N     ,N     ,CARY      ,                    ,,,,,,,,,,,,,,,
8,20161104,11,13,1,MTS,57,2.3,0900067000116697  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161104,11,14,1,CRC,61,2.5,0900067000122152  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161104,11,15,1,BHC,66,2.4,0900067000122170  ,N     ,N     ,N     ,CARY      ,                    ,,,,,,,,,,,,,,,
8,20161104,11,16,1,CRC,61,2,0900067000116778  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161104,11,17,1,CRC,81,5.8,0900067000116747  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161104,11,18,1,BHC,72,2.9,0900067000116718  ,N     ,N     ,N     ,CARY      ,                    ,,,,,,,,,,,,,,,
8,20161104,11,19,1,STJ,56,1.6,0900067000116688  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161104,11,20,1,CRC,54,1.6,0900067000116739  ,N     ,N     ,N     ,CARY      ,                    ,,,,,,,,,,,,,,,
8,20161104,11,21,2,CRC,72,3.8,0982000407063153  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161104,11,22,2,CRC,53,1.6,0900067000122096  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161104,11,23,2,CRC,51,1.5,0900067000116755  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161104,12,1,1,BHC,111,13.4,0982000403060137  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161104,12,2,1,BHC,75,3.9,0982000407069717  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161104,12,3,1,BHC,73,3.9,0982000407063210  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161104,12,4,1,BHC,66,3.1,0982000407063224  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161104,12,5,1,MTS,63,3.7,0982000407050402  ,Y     ,N     ,N     ,KIM       ,EGGS                ,,,,,,,,,,,,,,,
8,20161104,12,6,1,MTS,66,3.4,0982000407050393  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161104,12,7,1,BHC,61,2.3,0982000407063227  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161104,12,8,1,STJ,92,7.2,0900067000122176  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161104,12,9,1,CRC,67,3.4,0900067000122089  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161104,12,10,1,BHC,60,1.9,0900067000122156  ,N     ,N     ,N     ,CARY      ,                    ,,,,,,,,,,,,,,,
8,20161104,12,11,1,BHC,79,4.7,0900067000116714  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161104,12,12,1,STJ,54,1.5,0900067000116683  ,N     ,N     ,N     ,CARY      ,                    ,,,,,,,,,,,,,,,
8,20161104,13,1,1,CRC,101,10.7,0982000407050435  ,Y     ,N     ,N     ,CARY      ,                    ,,,,,,,,,,,,,,,
8,20161104,13,2,1,CRC,87,6.6,0982000407050454  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161104,13,3,1,CRC,88,6.7,0982000407063554  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161104,13,4,1,BHC,87,5.2,0982000407069660  ,Y     ,N     ,N     ,CARY      ,                    ,,,,,,,,,,,,,,,
8,20161104,13,5,1,CRC,78,4.5,0982000407063590  ,Y     ,N     ,N     ,CARY      ,                    ,,,,,,,,,,,,,,,
8,20161104,13,6,1,CRC,81,5,0982000407063608  ,Y     ,Y     ,N     ,KIM       ,E FISH,,,,,,,,,,,,,,,
8,20161104,13,7,1,CRC,68,2.7,0982000407050398  ,Y     ,N     ,N     ,CARY      ,                    ,,,,,,,,,,,,,,,
8,20161104,13,8,1,STJ,74,4,0982000407050387  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161104,13,9,1,CRC,68,3,0982000407063633  ,Y     ,N     ,N     ,CARY      ,                    ,,,,,,,,,,,,,,,
8,20161104,13,10,1,CRC,82,5.2,0900067000116689  ,N     ,N     ,N     ,CARY      ,                    ,,,,,,,,,,,,,,,
8,20161104,13,11,1,CRC,67,2.8,0900067000122134  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161104,13,12,1,MTS,55,2.1,0900067000122147  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161104,13,13,1,STJ,55,1.9,0900067000116690  ,N     ,N     ,N     ,CARY      ,                    ,,,,,,,,,,,,,,,
8,20161104,13,14,1,BHC,74,4,0900067000122169  ,N     ,N     ,N     ,CARY      ,                    ,,,,,,,,,,,,,,,
8,20161104,13,15,1,BHC,55,1.8,0900067000122097  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161104,12,13,2,BHC,99,10.7,0982000403060057  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161104,14,1,1,MTS,74,4.2,0900067000077159  ,Y     ,N     ,N     ,CARY      ,                    ,,,,,,,,,,,,,,,
8,20161104,14,2,1,MTS,68,3.2,0900067000080036  ,Y     ,N     ,N     ,CARY      ,                    ,,,,,,,,,,,,,,,
8,20161104,14,3,1,MTS,63,3.1,0982000407063217  ,Y     ,N     ,N     ,CARY      ,                    ,,,,,,,,,,,,,,,
8,20161104,14,4,1,CRC,97,10.6,0982000407063591  ,Y     ,N     ,N     ,CARY      ,                    ,,,,,,,,,,,,,,,
8,20161104,14,5,1,MTS,57,2.4,0982000407063544  ,Y     ,N     ,N     ,CARY      ,                    ,,,,,,,,,,,,,,,
8,20161104,14,6,1,MTS,66,3.3,0900067000080734  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161104,14,7,1,MTS,55,2.1,0982000407050306  ,Y     ,N     ,N     ,CARY      ,                    ,,,,,,,,,,,,,,,
8,20161104,14,8,1,MTS,63,2.7,0982000407069681  ,Y     ,N     ,N     ,CARY      ,                    ,,,,,,,,,,,,,,,
8,20161104,14,9,1,MTS,59,2.9,0900067000116723  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161104,13,16,2,MTS,80,4.9,0982000407050311  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161104,13,17,2,BHC,64,2.6,0900067000122144  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161104,13,18,2,CRC,51,1.5,0900067000122092  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161104,14,10,2,MTS,62,2.3,0900067000116727  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161104,14,11,2,MTS,53,1.7,0900067000116741  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161104,14,12,2,MTS,58,2.1,0900067000122084  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161109,15,1,1,MTS,54,1.7,0982000407050448  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161109,15,2,1,STJ,139,25.5,0900067000080380  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161109,15,3,1,CRC,110,13.8,0982000407050473  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161109,15,4,1,BHC,132,20.7,0900067000077300  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161109,15,5,1,BHC,112,12.4,0982000403060462  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161109,15,6,1,CRC,91,8.2,0982000407050349  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161109,15,7,1,CRC,112,13.7,0900067000080740  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161109,15,8,1,BHC,116,16.8,0982000403060478  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161109,15,9,1,BHC,121,17.1,0982000403060095  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161109,15,10,1,BHC,90,6.3,0982000407050472  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161109,15,11,1,CRC,78,4.8,0900067000122118  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161109,15,12,1,BHC,96,8.5,0900067000116704  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161109,15,13,1,MTS,54,1.7,0900067000122130  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161109,15,14,1,MTS,56,1.8,0900067000116742  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161109,15,15,2,BHC,117,14.7,0900067000080372  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161109,15,16,2,CRC,153,36.1,0900067000080358  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161109,16,1,1,BHC,59,1.9,0982000407063567  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161109,16,2,1,BHC,101,10.8,0900067000085014  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161109,16,3,1,CRC,71,3.7,0982000407063194  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161109,16,4,1,BHC,58,1.9,0982000407063592  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161109,16,5,1,MTS,66,3.3,0982000407050457  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161109,16,6,1,MTS,72,4,0900067000077331  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161109,16,7,1,MTS,55,7.8,0900067000122099  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161109,16,8,1,MTS,61,2.1,0900067000116766  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161109,16,9,1,CRC,76,4.8,0900067000122114  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161109,16,10,1,CRC,55,1.7,0900067000122151  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161109,16,11,1,BHC,70,3,0900067000122107  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161109,16,12,1,BHC,67,2.8,0900067000122082  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161109,16,13,1,STJ,62,2.2,0900067000116708  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161109,16,14,1,STJ,61,2,0900067000116759  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161109,16,15,1,STJ,62,2.1,0900067000122160  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161109,16,16,2,MTS,79,5.3,0900067000085438  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161109,16,17,2,MTS,76,3.8,0900067000080119  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161109,16,18,2,MTS,73,5.1,0900067000084911  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161109,16,19,2,CRC,70,3.6,0982000407063553  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161109,16,20,2,BHC,85,5.8,0982000407063219  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161109,16,21,2,MTS,58,2.3,0982000407063589  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161109,16,22,2,BHC,69,3.1,0900067000116705  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161109,16,23,2,CRC,70,3.4,0900067000116682  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161109,16,24,2,STJ,62,2.3,0900067000116763  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161109,16,25,2,STJ,58,1.8,0900067000122083  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161109,17,1,1,BHC,77,4.3,0900067000080713  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161109,17,2,1,MTS,65,2.7,0900067000084808  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161109,17,3,1,MTS,63,2.8,0900067000080584  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161109,17,4,1,MTS,53,1.7,0900067000122165  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161109,17,5,1,MTS,54,2,0900067000122123  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161109,17,6,1,MTS,53,1.6,0900067000122136  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161109,17,7,1,BHC,60,2.2,0900067000122100  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161109,17,8,2,MTS,70,3.5,0982000407063628  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161109,17,9,2,MTS,53,1.9,0982000407063536  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161109,17,10,2,MTS,69,3.3,0900067000085004  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161109,17,11,2,MTS,73,4.4,0900067000085464  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161109,17,12,2,MTS,57,2.2,0982000407050365  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161109,17,13,2,MTS,52,1.3,0900067000116715  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161109,18,1,1,BHC,135,22.2,0900067000085268  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161109,18,2,1,BHC,117,15.3,0900067000077227  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161109,18,3,1,BHC,110,12.8,0900067000077376  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161109,18,4,1,MTS,55,2.2,0982000407069684  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161109,18,5,1,MTS,72,4.5,0900067000077020  ,Y     ,N     ,N     ,KIM       ,EGG                 ,,,,,,,,,,,,,,,
8,20161109,18,6,1,BHC,68,3.1,0982000407063611  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161109,18,7,1,CRC,60,2.1,0982000407063583  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161109,18,8,1,BHC,114,13.7,0900067000122171  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161109,18,9,1,BHC,77,4.7,0900067000116760  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161109,18,10,1,BHC,60,2,0900067000122137  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161109,18,11,1,BHC,55,1.7,0900067000116699  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161109,18,12,2,MTS,65,2.8,0982000403060509  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161109,18,13,2,BHC,110,13.6,0900067000122088  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161109,18,14,2,CRC,67,2.9,0900067000122081  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161109,19,1,1,CRC,142,17.2,0900067000085374  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161109,19,2,1,CRC,152,33.5,0982000407063537  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161109,19,3,1,CRC,128,20,0900067000080312  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161109,19,4,1,STJ,129,19.6,0900067000080979  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161109,19,5,1,STJ,95,7.1,0982000407063605  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161109,19,6,1,CRC,94,9.4,0900067000122110  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161109,19,7,1,STJ,80,4.7,0900067000122148  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161109,19,8,1,MTS,51,1.4,0900067000116743  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161109,19,9,1,BHC,52,1.2,0900067000122149  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161109,19,10,2,BHC,55,1.6,0900067000116710  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161109,20,1,1,CRC,107,11.6,0982000407050945  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161109,20,2,1,CRC,114,13.5,0982000407063616  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161109,20,3,1,BHC,95,8,0900067000077033  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161109,20,4,1,CRC,125,19.6,0900067000077488  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161109,20,5,1,BHC,93,8.2,0982000407050739  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161109,20,6,1,STJ,93,7,0900067000080998  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161109,20,7,1,BHC,74,3.4,0900067000080010  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161109,20,8,1,CRC,108,11.6,0900067000116737  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161109,20,9,1,CRC,114,14.5,0900067000122131  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161109,20,10,1,BHC,87,6.5,0900067000122154  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161109,20,11,1,CRC,83,5.4,0900067000122173  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161109,20,12,1,CRC,71,3.4,0900067000116740  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161109,20,13,1,BHC,67,2.6,0900067000122087  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161109,20,14,1,MTS,58,2.3,0900067000122085  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161109,20,15,1,BHC,67,3.2,0900067000116729  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161109,20,16,2,CRC,66,3.2,0982000407063564  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161109,20,17,2,CRC,71,3.4,0982000407069730  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161109,20,18,2,CRC,82,5.2,0900067000122172  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161109,20,19,2,CRC,78,4.7,0900067000122178  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
8,20161109,20,20,2,CRC,58,1.7,0900067000122094  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
