"","b[1]","b[2]","b[3]","b[4]","b[5]","b[6]","sigma","phi","bpvalue"
"1359",3.3651,0.590231,0.0175071,-0.199052,-0.00842446,0.100508,0.111781,0.269682,0
"1360",3.35574,0.541314,-0.114647,0.0405028,-0.104111,-0.0376302,0.11348,0.267884,0
"1361",3.38227,0.488533,-0.0627874,-0.054563,-0.0549609,0.0574306,0.114382,0.285271,0
"1362",3.32291,0.640573,0.0261672,-0.140145,-0.0417517,-0.0439084,0.107313,0.262111,1
"1363",3.44333,0.52141,-0.0477342,-0.116426,-0.0554363,-0.274279,0.104768,0.279071,1
"1364",3.27356,0.638674,0.00679254,-0.0665036,-0.0386244,0.00686233,0.107063,0.274998,1
"1365",3.2965,0.642667,-0.0633625,0.087835,-0.00923396,0.19428,0.104359,0.285635,1
"1366",3.40781,0.576162,0.0493949,-0.11899,-0.10723,-0.311366,0.103831,0.276415,1
"1367",3.34033,0.637074,-0.0969499,-0.0678262,-0.0616517,-0.0435528,0.110344,0.258984,0
"1368",3.36987,0.516973,-0.00451565,-0.143515,-0.0818229,-0.212616,0.110289,0.286828,1
"1369",3.45628,0.441577,-0.028487,-0.129673,-0.0454275,-0.0424614,0.117721,0.282606,0
"1370",3.34598,0.521429,-0.0170846,-0.0641785,0.00513199,0.000414375,0.108384,0.276515,0
"1371",3.37782,0.594111,0.0118453,-0.0907117,-0.0150607,-0.116438,0.109611,0.295114,0
"1372",3.35811,0.549722,-0.00659627,-0.159773,-0.0331028,-0.213107,0.112171,0.275734,0
"1373",3.37774,0.544935,0.0018229,-0.0871598,-0.0376196,0.19147,0.102666,0.267358,0
"1374",3.3644,0.611045,-0.0534121,-0.0960451,-0.0514585,-0.128404,0.109319,0.294938,0
"1375",3.35769,0.50475,-0.0699878,-0.111995,-0.0954011,0.0726007,0.11377,0.257809,0
"1376",3.38349,0.579702,-0.0452055,-0.00557695,-0.135402,-0.263343,0.107855,0.299031,0
"1377",3.38531,0.541322,-0.0574635,-0.0863364,-0.0458708,0.0153083,0.11889,0.29278,1
"1378",3.33766,0.537612,-0.00274503,-0.0970791,-0.140141,-0.104389,0.117848,0.26273,0
"1379",3.41952,0.560349,-0.0348084,-0.252106,-0.0274473,-0.184996,0.109543,0.289845,1
"1380",3.3187,0.694312,-0.0486447,0.0693083,-0.0562402,0.0319354,0.115666,0.266272,1
"1381",3.3783,0.545757,0.0154203,-0.0923711,-0.096192,-0.125208,0.106182,0.278489,1
"1382",3.40343,0.598995,-0.00180426,-0.256605,0.00754885,-0.338101,0.108566,0.271681,1
"1383",3.4028,0.526795,-0.0139034,-0.256491,-0.0755473,-0.228345,0.111294,0.278572,1
"1384",3.35204,0.590568,0.0427664,-0.138218,-0.129166,-0.183553,0.104531,0.28191,0
"1385",3.33074,0.617032,0.0326485,-0.217224,-0.102849,-0.235444,0.111844,0.299267,0
"1386",3.40872,0.461935,0.0124063,-0.0891041,-0.0713366,-0.116128,0.11252,0.27748,0
"1387",3.35846,0.540935,-0.025895,-0.176496,-0.058788,-0.16916,0.112621,0.248629,0
"1388",3.36424,0.600674,0.0168298,-0.0321885,-0.0967889,-0.154733,0.1059,0.270328,1
"1389",3.38554,0.472653,0.0366237,-0.213494,-0.107116,-0.207804,0.10847,0.284681,0
"1390",3.29327,0.65647,0.00262934,-0.109319,-0.00346148,0.00564378,0.111742,0.283014,0
"1391",3.33409,0.561916,-0.00724639,-0.0067915,-0.090551,-0.0131419,0.109768,0.274788,0
"1392",3.2902,0.581598,-0.0256403,-0.00834627,-0.0824293,0.0743957,0.106569,0.264046,0
"1393",3.35251,0.485088,-0.00831967,-0.220686,-0.0537564,0.0856226,0.114645,0.281761,0
"1394",3.37037,0.498561,-0.0153638,-0.0117506,-0.0723185,0.0402645,0.110488,0.272652,1
"1395",3.32879,0.609364,-0.0646778,-0.201596,-0.108406,-0.210321,0.11107,0.282581,0
"1396",3.40391,0.615802,-0.0341482,-0.155352,-0.00135913,-0.131697,0.119186,0.263889,1
"1397",3.39983,0.560925,-0.0734419,-0.0780119,-0.121282,-0.206254,0.109651,0.2787,0
"1398",3.39419,0.557201,-0.0879092,-0.00933864,-0.0193532,0.0798231,0.108249,0.282813,0
"1399",3.37418,0.513541,-0.0459834,-0.114361,0.0201006,0.062633,0.111973,0.285563,1
"1400",3.35236,0.604134,0.0338995,-0.163686,-0.0730228,-0.291825,0.10939,0.279179,0
"1401",3.36272,0.583871,-0.0200602,-0.0242534,-0.0214284,-0.2215,0.103548,0.287413,1
"1402",3.38716,0.548596,-0.0595968,-0.125036,-0.0267941,-0.143641,0.114975,0.274934,0
"1403",3.38528,0.477103,-0.00980242,-0.114826,-0.0577863,-0.183496,0.111968,0.259983,1
"1404",3.37676,0.476701,0.0455438,-0.156851,-0.0633356,-0.117072,0.106951,0.266193,1
"1405",3.37448,0.600628,-0.0562626,-0.136429,-0.096718,-0.106036,0.110311,0.273058,0
"1406",3.33796,0.489734,-0.0563414,-0.122547,-0.0751624,-0.166078,0.109421,0.286032,0
"1407",3.30491,0.718116,-0.0386598,-0.0162475,-0.00886752,-0.123338,0.111727,0.295765,1
"1408",3.36599,0.553624,-0.0972731,-0.137991,-0.0426098,0.0209732,0.111348,0.281164,0
"1409",3.32237,0.654379,-0.105434,0.0107832,-0.130179,-0.24296,0.111761,0.280566,1
"1410",3.43744,0.558972,0.0382074,-0.145809,-0.0114538,-0.287708,0.114767,0.278052,0
"1411",3.36657,0.63895,0.101769,-0.123248,-0.105385,-0.272689,0.114652,0.281158,1
"1412",3.36264,0.556215,-0.0395903,-0.0290291,-0.0688929,0.0372577,0.107638,0.282629,1
"1413",3.33662,0.73113,-0.0633767,0.0517027,-0.0343897,-0.0430367,0.107133,0.276638,1
"1414",3.39325,0.583395,-0.0485962,-0.0925034,-0.0960954,-0.158796,0.109252,0.261996,0
"1415",3.36794,0.534878,-0.0968761,0.0115608,-0.0803264,-0.11822,0.114463,0.270201,0
"1416",3.30847,0.63087,0.0544999,-0.298016,-0.0963008,-0.325988,0.108404,0.294144,0
"1417",3.39475,0.519241,0.0413431,-0.242946,-0.0706696,-0.186081,0.111859,0.274095,1
"1418",3.3097,0.583179,0.0308578,-0.15084,-0.0135805,0.0242789,0.112295,0.278285,0
"1419",3.35795,0.507355,-0.0537435,-0.0860829,-0.0297606,0.0525928,0.113171,0.262157,0
"1420",3.35148,0.526942,-0.00763915,-0.236077,-0.0352817,0.020798,0.107295,0.29132,0
"1421",3.33054,0.590133,-0.0753555,-0.133357,-0.0301835,-0.0316005,0.11176,0.262018,1
"1422",3.32594,0.55662,-0.00999639,-0.19675,-0.107749,-0.0917593,0.113795,0.288856,1
"1423",3.3876,0.562375,0.0768818,-0.0770545,-0.0255667,-0.167602,0.108673,0.294125,0
"1424",3.34011,0.53504,0.0225856,-0.175556,-0.0872428,-4.78193e-05,0.107577,0.283337,0
"1425",3.38193,0.496578,-0.042406,0.106974,-0.10291,-0.0420648,0.114077,0.25708,1
"1426",3.41083,0.499715,-0.0139692,-0.133746,-0.087238,-0.237674,0.11473,0.262759,1
"1427",3.35288,0.513071,0.0498599,-0.151597,-0.0430564,-0.0465052,0.110292,0.279467,0
"1428",3.41751,0.51663,-0.0351401,0.0200796,-0.0777225,-0.158698,0.115239,0.286767,1
"1429",3.36682,0.555895,-0.111927,-0.131237,-0.0425093,0.0637548,0.10584,0.272993,1
"1430",3.35815,0.546073,-0.051526,-0.0630658,-0.110937,-0.159893,0.106903,0.298307,1
"1431",3.37727,0.532055,-0.0664262,-0.0633711,-0.0770371,-0.0249541,0.110468,0.275367,1
"1432",3.35356,0.562776,0.0833461,-0.234371,-0.112089,-0.117261,0.116928,0.278582,1
"1433",3.31353,0.614412,-0.0640271,-0.126879,-0.0330118,0.0896019,0.107216,0.268948,1
"1434",3.32421,0.564379,-0.0183355,-0.0652961,-0.0277784,0.153149,0.113909,0.298868,0
"1435",3.40642,0.551514,-0.0863065,-0.0593187,-0.0339249,-0.0656975,0.104888,0.279366,1
"1436",3.42442,0.547845,-0.0267013,-0.0791205,-0.060964,-0.209319,0.110388,0.294669,0
"1437",3.30167,0.608352,-0.0237259,-0.0858259,-0.0900805,-0.105252,0.115467,0.269908,1
"1438",3.35063,0.560004,0.0459507,-0.0961173,-0.0648227,-0.1217,0.112598,0.276758,0
"1439",3.36717,0.577121,0.0101472,-0.223589,-0.11394,-0.083097,0.110469,0.285344,1
"1440",3.38594,0.59817,-0.0118117,-0.19705,-0.100391,-0.251798,0.104641,0.274003,0
"1441",3.4036,0.571097,0.0406822,-0.194328,-0.105568,-0.143441,0.113796,0.264351,0
"1442",3.36597,0.571818,-0.102869,-0.0237205,-0.0657296,-0.159131,0.107041,0.284232,1
"1443",3.36275,0.626583,-0.109762,0.0469913,-0.0124411,-0.0160505,0.106704,0.262448,1
"1444",3.35038,0.540972,-0.046184,0.0299278,-0.0412375,-0.0456147,0.110557,0.272749,0
"1445",3.31015,0.570045,-0.000702754,-0.202461,-0.0669648,-0.197731,0.111087,0.293643,1
"1446",3.37433,0.566418,-0.0332118,-0.126416,-0.0283482,-0.232945,0.107791,0.26922,1
"1447",3.4212,0.434434,-0.0147881,-0.113684,-0.106292,-0.140635,0.1053,0.278414,0
"1448",3.38656,0.531427,-0.0503811,-0.107655,-0.0605834,-0.131339,0.109927,0.277871,0
"1449",3.39673,0.543034,-0.0510413,-0.0128886,-0.126268,-0.320864,0.110285,0.274484,1
"1450",3.33185,0.647039,-0.0532074,-0.130371,-0.0355068,-0.0131016,0.110591,0.259813,0
"1451",3.33371,0.590707,-0.000712416,-0.240606,-0.0580255,0.0474691,0.107295,0.294458,1
"1452",3.34838,0.57001,-0.00214017,-0.0939781,-0.0735544,-0.117596,0.108419,0.300688,1
"1453",3.38384,0.551989,-0.0231444,-0.153673,-0.0573634,-0.0162207,0.112004,0.273975,1
"1454",3.41442,0.516171,-0.0617786,-0.110426,-0.0685819,0.174298,0.11354,0.263322,1
"1455",3.33642,0.599324,7.68502e-05,-0.0810035,-0.0231932,-0.109482,0.108252,0.260676,0
"1456",3.33438,0.554119,-0.0575175,-0.0433924,-0.0276334,0.12513,0.108097,0.272835,0
"1457",3.36826,0.562614,0.0126187,-0.164847,-0.0660227,0.0561971,0.104668,0.275973,1
"1458",3.30887,0.532469,-0.0274294,-0.173717,0.00487105,-0.0370228,0.11413,0.257314,0
"1459",3.32126,0.571522,-0.0602978,-0.0682897,-0.0388484,-0.0677553,0.111874,0.268097,1
"1460",3.30589,0.58804,-0.0261145,-0.0155453,-0.0682539,-0.0338188,0.109258,0.269839,0
"1461",3.44067,0.514131,-0.0317791,-0.181746,-0.00211222,-0.3227,0.112704,0.285506,1
"1462",3.34997,0.617772,-0.0658838,-0.0365724,-0.0671946,-0.0719647,0.10938,0.290213,0
"1463",3.3579,0.647766,-0.0348086,-0.198432,-0.0718295,-0.0191078,0.105232,0.27318,1
"1464",3.48314,0.498967,-0.0777203,-0.047551,-0.11319,-0.219809,0.109264,0.286291,1
"1465",3.43172,0.454207,-0.116263,-0.0763486,0.0181977,-0.036879,0.113924,0.276798,1
"1466",3.383,0.544472,-0.0491482,-0.124691,-0.0794675,-0.16365,0.110116,0.292784,0
"1467",3.35923,0.513061,-0.0603274,-0.127805,-0.0222792,-0.141997,0.111539,0.281639,0
"1468",3.41643,0.571529,0.0521075,-0.211052,-0.0325913,-0.0552275,0.112156,0.286762,1
"1469",3.4192,0.497983,-0.0775165,-0.0621721,-0.0725629,-0.0553617,0.109766,0.273542,0
"1470",3.40935,0.5177,-0.0196233,-0.110961,-0.152483,-0.245053,0.111398,0.313232,1
"1471",3.35862,0.513602,0.0207957,-0.257337,-0.00753361,0.0657785,0.112541,0.281845,0
"1472",3.34703,0.619801,-0.0380727,-0.107451,-0.0722042,-0.00776554,0.11177,0.294213,0
"1473",3.36174,0.528637,-0.0195212,-0.0422379,-0.0508992,-0.124958,0.110942,0.282237,1
"1474",3.42666,0.565013,-0.0319622,-0.190577,-0.105685,-0.265847,0.108505,0.277593,0
"1475",3.42707,0.44602,-0.0538618,-0.0120096,-0.038357,-0.0699148,0.114329,0.283962,0
"1476",3.3464,0.571791,-0.0400595,-0.0576333,-0.0961992,-0.124717,0.104921,0.281195,1
"1477",3.38096,0.58715,-0.000454047,-0.193848,-0.0203519,-0.258239,0.108439,0.306595,1
"1478",3.36839,0.526632,0.0111472,-0.262613,-0.0209505,-0.0163037,0.113626,0.268573,0
"1479",3.30368,0.638028,0.00611205,-0.319535,-0.0767877,-0.0457937,0.107782,0.263488,0
"1480",3.34309,0.505164,0.0204694,-0.121948,0.00536667,-0.0414428,0.106345,0.262434,1
"1481",3.34393,0.574543,0.00941857,-0.196408,-0.103871,-0.023541,0.112392,0.289146,0
"1482",3.38349,0.670074,-0.0593154,-0.0465155,-0.0947403,-0.285771,0.1107,0.286122,1
"1483",3.38279,0.680749,0.00550659,-0.12587,-0.150367,-0.205965,0.114915,0.291482,0
"1484",3.38887,0.550526,0.0379956,-0.225055,-0.0886845,-0.197247,0.10585,0.277125,1
"1485",3.32148,0.5455,0.0837339,-0.117288,0.00756722,0.0324042,0.107156,0.283275,0
"1486",3.34111,0.533463,0.00818658,-0.109275,-0.0781104,-0.108846,0.116782,0.280261,1
"1487",3.33936,0.615041,-0.0118294,-0.134179,-0.0955182,-0.208882,0.115838,0.266847,1
"1488",3.44275,0.432879,-0.0391997,-0.198788,-0.156158,0.0216483,0.107963,0.291051,0
"1489",3.3494,0.589194,-0.0533867,-0.166133,-0.0315691,-0.0528369,0.109177,0.270703,0
"1490",3.3854,0.558563,-0.0737592,-0.141875,-0.0835787,-0.046878,0.109234,0.273678,0
"1491",3.38263,0.529761,-0.0536488,-0.00114863,-0.0835752,-0.00110927,0.109128,0.268075,0
"1492",3.38954,0.450654,0.0374514,-0.179728,-0.061223,0.0760983,0.107035,0.285697,0
"1493",3.39699,0.490958,-0.0280549,-0.0635734,-0.0673146,-0.245425,0.108264,0.272988,1
"1494",3.37675,0.670719,0.0150077,-0.23397,0.0104272,-0.167866,0.105945,0.279189,1
"1495",3.29543,0.572966,-0.0659693,-0.168536,-0.0428132,0.108064,0.109923,0.273733,1
"1496",3.35411,0.481546,0.00454524,-0.131249,-0.0849428,-0.0672499,0.111026,0.268583,0
"1497",3.39556,0.601818,-0.0374671,-0.103008,-0.0686301,-0.166562,0.112064,0.284925,0
"1498",3.35083,0.640455,0.00696627,-0.194154,-0.0664701,-0.314828,0.106406,0.272807,0
"1499",3.32025,0.642877,-0.056852,-0.118368,-0.0606551,0.0561045,0.1084,0.260901,1
"1500",3.29835,0.527386,0.00050206,-0.189026,-0.0548561,-0.114838,0.104999,0.309213,0
