"","b[1]","b[2]","b[3]","b[4]","b[5]","b[6]","sigma","phi","bpvalue"
"1169",3.3011,0.00122029,0.0450269,0.179439,0.0837828,0.240685,0.133877,0.198084,0
"1170",3.35621,-0.00278287,0.0208972,0.357248,0.0468065,0.162085,0.129099,0.20567,0
"1171",3.26679,0.0560263,0.0648102,0.27781,0.045313,0.250532,0.129715,0.196373,0
"1172",3.31267,0.00726039,-0.0197731,0.378065,0.0613654,0.21616,0.130486,0.185973,0
"1173",3.265,-0.00425485,0.0601037,0.270743,0.0395194,0.235097,0.129391,0.189657,0
"1174",3.35653,0.0429364,-0.00109836,0.301318,0.0712559,0.133146,0.133847,0.183206,0
"1175",3.28275,-0.026478,0.078924,0.267281,0.0207336,0.198658,0.128688,0.197485,0
"1176",3.29499,-0.00560626,-0.0113108,0.284879,0.0446867,0.147493,0.129054,0.191329,0
"1177",3.26405,-0.0321246,0.0761813,0.252,0.0517505,0.215273,0.125335,0.186785,0
"1178",3.32359,0.000681143,-0.00939619,0.351546,0.0828693,0.18497,0.128555,0.192416,0
"1179",3.34241,-0.0391554,0.0163597,0.225136,0.0815619,0.20414,0.130051,0.188614,0
"1180",3.35856,-0.024723,-0.00792092,0.305323,0.0344431,0.175896,0.13685,0.18406,0
"1181",3.38041,-0.0173156,-0.0243344,0.302923,0.0352632,0.120556,0.133093,0.200569,1
"1182",3.35197,-0.0315982,-0.0124457,0.307229,0.0551585,0.203176,0.126671,0.19935,0
"1183",3.33097,-0.017191,0.0285143,0.264634,0.0392047,0.15858,0.131883,0.19102,0
"1184",3.28389,0.064446,0.028445,0.29872,0.0695238,0.200517,0.125159,0.195604,1
"1185",3.29622,-0.00678103,0.0400013,0.26978,0.0826648,0.218801,0.126257,0.195315,1
"1186",3.30815,-0.015402,-0.0145812,0.281395,0.04897,0.191637,0.132858,0.190476,0
"1187",3.33325,-0.0160828,0.0541902,0.322338,0.0121595,0.127653,0.132251,0.198858,1
"1188",3.27566,0.0286599,0.00588702,0.306562,0.0224194,0.173179,0.125464,0.197449,0
"1189",3.24289,0.0115576,0.0356226,0.277093,0.0788104,0.235284,0.129589,0.198006,0
"1190",3.21449,-0.0363995,0.0490876,0.329299,0.0747463,0.268177,0.133793,0.184951,1
"1191",3.38022,-0.0373311,0.0182546,0.227221,0.046858,0.161364,0.129236,0.190845,0
"1192",3.24253,0.0101904,0.0356875,0.314389,0.0718671,0.26292,0.12962,0.191512,1
"1193",3.36884,-0.00531484,0.00861413,0.284005,0.0661346,0.164658,0.134488,0.189434,0
"1194",3.32117,-0.0227498,-0.0145786,0.350317,0.0860205,0.176615,0.130701,0.187747,0
"1195",3.32699,-0.0449082,0.00622242,0.321358,0.0604662,0.178948,0.129317,0.194281,0
"1196",3.22616,0.033425,0.0224051,0.249097,0.0861864,0.291031,0.135193,0.196513,0
"1197",3.30377,0.00127627,0.00362927,0.316774,0.0764713,0.218161,0.12863,0.179653,0
"1198",3.26777,-0.0111675,0.0212156,0.309502,0.037096,0.233318,0.130363,0.195095,0
"1199",3.40229,-0.0543685,-0.0392842,0.321605,0.114276,0.131147,0.133775,0.194411,0
"1200",3.34062,-0.0286062,0.0380994,0.262154,0.0431744,0.179496,0.133757,0.19693,0
"1201",3.30076,-0.0933117,-0.0327759,0.362081,0.0576942,0.216019,0.130058,0.187784,0
"1202",3.32336,-0.00941676,0.0180693,0.27471,0.0247849,0.202514,0.132038,0.184356,0
"1203",3.3293,-0.0546834,0.00323294,0.331972,0.0974693,0.205596,0.129475,0.192634,0
"1204",3.34221,0.00841622,-0.0288466,0.318447,0.0321028,0.105221,0.132984,0.199383,0
"1205",3.34184,-0.00489053,0.0154599,0.319539,0.113063,0.19835,0.128712,0.18657,0
"1206",3.33217,-0.0629176,0.0629085,0.307859,0.0449721,0.225611,0.128808,0.189727,1
"1207",3.38309,-0.107605,0.00241885,0.342071,0.0824292,0.216423,0.128962,0.183416,1
"1208",3.41334,0.0253196,-0.00378722,0.254643,0.013989,0.0490077,0.12954,0.197256,1
"1209",3.33801,0.0159243,0.0247944,0.299383,0.0529698,0.23445,0.129802,0.198199,0
"1210",3.35748,-0.0734304,-0.0125333,0.302305,0.0382769,0.154794,0.132806,0.196308,1
"1211",3.2831,0.0851923,0.0399835,0.297324,0.0611526,0.185695,0.129328,0.198305,0
"1212",3.37071,0.00114148,0.0128066,0.323557,0.0766348,0.132449,0.129989,0.189962,0
"1213",3.4064,-0.059019,0.00300102,0.303075,0.0635452,0.143708,0.130046,0.188057,1
"1214",3.29126,-0.0712298,0.0236822,0.332722,0.0815174,0.251707,0.132973,0.191127,1
"1215",3.28734,-0.0105049,0.0210325,0.309934,0.0657451,0.237334,0.126871,0.18743,1
"1216",3.35587,-0.050437,0.00730943,0.280934,0.0712244,0.177343,0.135604,0.184678,1
"1217",3.34275,0.0360224,-0.0351803,0.383074,0.021489,0.109483,0.124895,0.19316,1
"1218",3.27722,0.0277687,0.0351339,0.227474,0.0227226,0.180771,0.129919,0.197553,0
"1219",3.25417,-0.00845921,0.0250653,0.329013,0.0239792,0.234572,0.129338,0.199499,0
"1220",3.36953,-0.034428,-0.00310321,0.335866,0.0669161,0.175507,0.125464,0.188687,1
"1221",3.31872,-0.0325869,0.00244426,0.340007,0.091232,0.225774,0.129366,0.191957,0
"1222",3.27303,-0.0204878,0.0159265,0.298391,0.0368342,0.245557,0.129841,0.187191,0
"1223",3.26649,-0.0140767,0.0458723,0.260315,0.0844047,0.238475,0.130077,0.176612,0
"1224",3.37019,-0.0459012,0.00432993,0.309626,0.0983019,0.192671,0.12804,0.185534,0
"1225",3.31003,-0.0279353,-0.0133534,0.325018,0.027794,0.18043,0.130709,0.193368,0
"1226",3.2926,0.0632286,0.0485485,0.208022,0.0720869,0.229908,0.133155,0.199366,0
"1227",3.18098,0.00893247,0.0402506,0.278852,0.049449,0.365674,0.127541,0.185296,0
"1228",3.26375,0.00361637,0.0505392,0.275642,0.0902583,0.245743,0.128766,0.193327,0
"1229",3.29177,-0.0329517,0.00873863,0.302783,0.0806185,0.249876,0.133775,0.190381,0
"1230",3.30027,0.0519256,-0.0468638,0.38008,0.0520686,0.171125,0.128417,0.196986,1
"1231",3.31694,0.0021952,-0.00549572,0.301294,0.0796472,0.162832,0.127928,0.192935,0
"1232",3.28389,0.0452744,0.0582834,0.320098,0.0688571,0.239593,0.134278,0.189851,0
"1233",3.28861,-0.0382494,-0.00781139,0.371546,0.0630845,0.19385,0.13046,0.197562,0
"1234",3.33919,-0.0676053,0.0112638,0.370071,0.0139725,0.181753,0.134704,0.185724,0
"1235",3.284,-0.0620358,0.0139297,0.308183,0.021725,0.225281,0.129041,0.187207,1
"1236",3.30286,-0.0132343,0.0110621,0.305068,0.0784805,0.241505,0.130402,0.192215,0
"1237",3.2573,0.0305076,0.0703288,0.301299,0.0938849,0.25767,0.128658,0.200768,0
"1238",3.3678,-0.0551818,-0.0428214,0.267116,0.0737349,0.185836,0.126647,0.191284,0
"1239",3.36469,-0.00343563,0.0527249,0.259889,0.0782281,0.146837,0.124369,0.193089,0
"1240",3.24325,0.0892965,0.0166219,0.329563,0.0640983,0.213445,0.133726,0.191948,0
"1241",3.29378,-0.0279542,0.0538486,0.227782,0.0929117,0.22671,0.129578,0.183609,0
"1242",3.30741,0.0332913,-0.0211821,0.29458,0.0647137,0.164162,0.126113,0.192301,1
"1243",3.2752,0.0505374,0.0295836,0.251085,0.0567594,0.286422,0.131889,0.196783,0
"1244",3.32465,0.0653829,0.015841,0.299553,0.0623747,0.165976,0.131606,0.183358,1
"1245",3.27265,0.0296394,0.0147198,0.306494,0.0514203,0.255102,0.129025,0.189435,0
"1246",3.25472,0.0282241,0.0616359,0.250151,0.0389213,0.215518,0.130777,0.184538,0
"1247",3.29797,0.0181749,0.00495144,0.248306,0.0813579,0.260198,0.134876,0.188491,0
"1248",3.32875,-0.0388643,0.0256264,0.25786,0.0504385,0.17575,0.127908,0.190101,0
"1249",3.24513,0.0721329,0.0242781,0.276001,0.0848287,0.244841,0.129765,0.199851,1
"1250",3.31801,0.0165677,0.000369707,0.294061,0.0907627,0.212318,0.12926,0.195759,1
"1251",3.28859,-0.110762,0.0414183,0.285724,0.0870662,0.283882,0.131939,0.197572,0
"1252",3.32505,0.0118698,0.0260237,0.325436,0.114583,0.18381,0.130313,0.186712,0
"1253",3.24195,-0.0173699,0.0612388,0.263248,0.017715,0.245101,0.128994,0.186427,0
"1254",3.31973,-0.0177723,-0.02611,0.322654,0.0844397,0.237779,0.133102,0.181595,0
"1255",3.26121,0.0232225,0.0216446,0.286661,0.0713162,0.234437,0.130272,0.191263,1
"1256",3.32814,-0.00902156,0.00158097,0.266074,0.0341515,0.152231,0.129237,0.193405,0
"1257",3.2914,-0.0132933,0.099971,0.254791,0.036027,0.261732,0.129263,0.189596,1
"1258",3.25864,0.00877414,0.010258,0.288559,0.11133,0.31561,0.12887,0.195817,0
"1259",3.30699,0.0643603,-0.00404943,0.302506,0.0379107,0.186641,0.131952,0.195018,0
"1260",3.33376,0.0244395,0.0579371,0.254957,0.0784043,0.1464,0.132345,0.191046,1
"1261",3.37062,-0.0478842,0.0133637,0.35203,0.0586807,0.171052,0.129054,0.184075,0
"1262",3.33099,-0.0272362,0.0254348,0.253337,0.0310768,0.187031,0.126078,0.185948,1
"1263",3.26557,0.0400011,0.031408,0.285686,0.0796616,0.279634,0.133556,0.192865,0
"1264",3.32618,0.0205605,-0.000891148,0.315686,0.0439807,0.185579,0.134024,0.191212,1
"1265",3.38073,-0.0787144,-0.00581793,0.301838,0.042152,0.15289,0.1298,0.184731,1
"1266",3.2807,-0.00624691,0.0453988,0.326346,0.10561,0.291652,0.136851,0.193629,0
"1267",3.3338,-0.0610301,-0.0565364,0.398255,0.0282798,0.173325,0.132442,0.189192,1
"1268",3.3553,-0.0322728,-0.0469703,0.379835,0.10511,0.172626,0.131868,0.191471,1
"1269",3.19786,0.00590238,0.00566454,0.389256,0.1127,0.334502,0.129102,0.204495,1
"1270",3.22793,0.0950212,0.0636434,0.235696,0.121755,0.281427,0.138299,0.189045,0
"1271",3.3429,0.0415796,-0.0280884,0.298306,0.071937,0.118102,0.129553,0.191333,0
"1272",3.31986,0.0250464,0.000489056,0.322134,0.0480382,0.155029,0.12824,0.193577,1
"1273",3.32556,-0.0180331,0.0184234,0.311882,0.0511124,0.196912,0.132344,0.197159,0
"1274",3.23803,-0.000701507,-0.0500474,0.388751,0.0635213,0.275558,0.129674,0.187271,1
"1275",3.32148,0.00478418,0.0385449,0.290191,0.0659817,0.183705,0.130586,0.191653,1
"1276",3.28437,0.0277032,0.0299212,0.324361,0.055727,0.14399,0.126928,0.190751,0
"1277",3.2552,0.0123804,0.0182122,0.317633,0.0734986,0.250903,0.132772,0.187217,0
"1278",3.24764,-0.0281129,0.0417294,0.31682,0.0833571,0.312992,0.132948,0.196857,1
"1279",3.3662,-0.102894,0.00119388,0.284503,0.0531945,0.197578,0.128967,0.201012,1
"1280",3.32939,-0.0120064,0.0204784,0.288585,0.042795,0.165287,0.133508,0.191269,1
"1281",3.23794,-0.00458474,0.0555254,0.261988,0.095583,0.30843,0.127456,0.194036,1
"1282",3.40198,-0.0643096,-0.0117069,0.286799,0.0258864,0.115856,0.129863,0.192887,0
"1283",3.4519,-0.0546139,-0.0179905,0.341227,0.0784964,0.0694766,0.128356,0.186971,0
"1284",3.36895,-0.0911829,0.0619702,0.208251,0.0561842,0.16341,0.129435,0.193153,1
"1285",3.28261,-0.00590276,-0.0135817,0.369389,0.0217894,0.237513,0.127577,0.19923,1
"1286",3.29571,-0.000178693,0.0165547,0.277078,0.0510015,0.19372,0.131298,0.187499,1
"1287",3.27172,0.0416117,0.00584086,0.293625,0.0727703,0.193452,0.13324,0.196439,0
"1288",3.32654,0.0185725,0.00329678,0.335553,0.100832,0.204029,0.130648,0.199854,1
"1289",3.32684,0.0138365,-0.0593704,0.351276,0.0844454,0.181345,0.12888,0.195657,1
"1290",3.24841,-0.10637,0.0492316,0.342284,0.0692431,0.326438,0.12717,0.194404,0
"1291",3.31876,-0.0671822,-0.0211984,0.370701,0.0678462,0.248893,0.132985,0.183659,0
"1292",3.33773,-0.006045,-0.0079256,0.301845,0.0456521,0.163768,0.127807,0.183592,0
"1293",3.25456,-0.000106625,0.0356251,0.265046,0.0660904,0.28737,0.129195,0.191102,0
"1294",3.33706,-0.0675818,-0.00267744,0.33063,0.0683883,0.203186,0.131154,0.192843,0
"1295",3.39588,-0.0447232,-0.00269702,0.292807,0.0750707,0.149266,0.129385,0.183719,0
"1296",3.34373,-0.00670316,0.012911,0.302305,0.0627734,0.218778,0.131359,0.195243,1
"1297",3.32902,-0.0528089,0.027809,0.288774,0.0918866,0.226503,0.129226,0.193363,0
"1298",3.25719,0.0380992,0.0383552,0.27301,0.0954755,0.310811,0.133533,0.195831,0
"1299",3.29025,-0.0395144,0.0245158,0.256309,0.0753424,0.280239,0.127881,0.18823,0
"1300",3.40618,-0.0362957,0.0002758,0.301293,0.0691001,0.135328,0.129511,0.204825,0
"1301",3.29514,0.0315446,0.0417351,0.228248,0.0702904,0.265584,0.131359,0.18739,1
"1302",3.26836,0.0312988,0.0235372,0.265252,0.0808226,0.231057,0.132318,0.194191,0
"1303",3.31402,0.025848,0.0381782,0.21433,0.0464442,0.197803,0.134394,0.19647,1
"1304",3.39385,0.0428695,0.0121437,0.321745,0.0697469,0.0765894,0.133426,0.189478,0
"1305",3.27975,-0.015833,0.0343618,0.305242,0.0974879,0.222679,0.131046,0.184509,0
"1306",3.27478,0.07199,-0.0146708,0.331873,0.0698513,0.185271,0.129446,0.195864,0
"1307",3.22308,-0.0292337,0.0455954,0.303582,0.076102,0.289584,0.130589,0.193006,0
"1308",3.34664,0.00198091,-0.00650749,0.340227,0.0739127,0.173144,0.126931,0.187977,0
"1309",3.30545,-0.0107708,-0.0302484,0.313263,0.0436346,0.215691,0.122847,0.198055,0
"1310",3.29972,0.0207044,-0.0242311,0.322078,0.055231,0.184856,0.129257,0.192706,0
"1311",3.21023,-0.0084779,0.0152597,0.356816,0.109905,0.334654,0.133551,0.195705,0
"1312",3.30138,-0.0605262,0.0521773,0.296989,0.0955679,0.266715,0.127981,0.193894,0
"1313",3.31681,0.00826079,-0.0360926,0.389473,0.0369842,0.162365,0.128647,0.195688,0
"1314",3.28298,-0.0290242,0.02194,0.32249,0.0512377,0.251212,0.132489,0.185853,0
"1315",3.28473,0.0341256,-0.00966135,0.374901,0.0381129,0.183267,0.131962,0.199067,0
"1316",3.35184,-0.0291174,0.0137239,0.315996,0.0389413,0.179046,0.127453,0.185249,1
"1317",3.38043,-0.0144867,-0.00856085,0.325873,0.0838608,0.140063,0.123525,0.186086,0
"1318",3.29311,0.0125032,0.071005,0.254646,0.0813956,0.265291,0.131656,0.197064,0
"1319",3.41368,0.0121151,0.00521981,0.285862,0.0336437,0.0494074,0.132888,0.204103,0
"1320",3.33151,-0.0423756,-0.0066013,0.311959,0.0964259,0.243331,0.133719,0.191047,1
"1321",3.25362,0.0602047,0.0493466,0.265654,0.00876384,0.258401,0.12937,0.193036,0
"1322",3.20218,-0.00234169,0.017935,0.273743,0.0857082,0.293212,0.134989,0.187878,0
"1323",3.24034,0.0419754,-0.00889853,0.342773,0.05924,0.25088,0.12981,0.192763,1
"1324",3.31671,-0.0258419,0.0292205,0.303043,0.0713743,0.207209,0.128666,0.197096,0
"1325",3.2639,-0.0600763,0.00986939,0.319502,0.0751009,0.280844,0.132791,0.189344,0
"1326",3.40107,-0.074313,-0.0200992,0.327645,0.0148307,0.137884,0.131816,0.189404,0
"1327",3.23205,0.0315467,0.0380759,0.298264,0.0221397,0.269018,0.128349,0.191787,0
"1328",3.27391,0.0421492,0.0311369,0.215074,0.0719623,0.258355,0.129687,0.195364,1
"1329",3.29162,-0.0201473,0.0164513,0.386458,0.0776091,0.262181,0.131249,0.204741,0
"1330",3.3437,-0.118387,0.0175395,0.343781,0.0558103,0.207484,0.127349,0.19341,0
"1331",3.39401,-0.0242976,0.00123147,0.377051,0.0654819,0.0883121,0.128956,0.193997,0
"1332",3.22291,0.042638,0.0131942,0.319207,0.030453,0.27332,0.128563,0.194674,1
"1333",3.27915,0.0263437,0.025158,0.228693,0.110853,0.249958,0.133783,0.191024,0
"1334",3.28476,0.00616233,0.0304414,0.279573,0.0151989,0.182863,0.130614,0.183945,0
"1335",3.2679,-0.0827916,0.0501424,0.227143,0.0382429,0.21369,0.129711,0.200018,0
"1336",3.28443,0.00411431,0.0245302,0.317123,0.0585514,0.219366,0.131353,0.191687,0
"1337",3.28256,0.00229092,-0.0186542,0.292277,0.0655006,0.220273,0.129194,0.187717,1
"1338",3.22344,-0.0136771,-0.00680808,0.379759,0.0662694,0.313305,0.133132,0.189911,0
"1339",3.22771,0.00940821,0.0205689,0.311146,0.0779879,0.250164,0.128441,0.18738,0
"1340",3.33183,0.0579487,-0.031559,0.349875,0.0757905,0.160052,0.127044,0.186311,1
"1341",3.28873,-0.0200513,0.00290301,0.36885,0.0437764,0.233621,0.130622,0.197568,0
"1342",3.33596,-0.0172855,0.0473338,0.27284,0.0524895,0.207964,0.128155,0.182745,1
"1343",3.30221,0.0590447,-0.0122192,0.32154,0.110096,0.2263,0.130615,0.187826,0
"1344",3.29409,0.0192333,0.0645176,0.312303,0.041613,0.129606,0.132667,0.177687,0
"1345",3.28232,0.0389768,0.0416701,0.263427,0.0582453,0.212246,0.13112,0.183309,0
"1346",3.3014,0.0559418,-0.011012,0.36617,0.0999525,0.171859,0.131627,0.190674,0
"1347",3.28277,0.0567143,0.0967349,0.210939,0.0815217,0.188074,0.12982,0.19615,0
"1348",3.26757,0.064602,0.0102912,0.298114,0.116219,0.246142,0.128652,0.195871,0
"1349",3.28889,-0.0182993,-0.0100085,0.339233,0.0561903,0.225788,0.130566,0.186086,0
"1350",3.28909,0.0181579,0.0180531,0.296718,0.0506444,0.21235,0.128783,0.193467,0
"1351",3.29199,0.00619166,0.00720384,0.365132,0.0747051,0.227409,0.134537,0.186862,1
"1352",3.24153,0.0424109,0.0671889,0.27176,0.0658453,0.244535,0.131479,0.188988,1
"1353",3.31178,0.0801997,0.05199,0.231565,0.0311088,0.16373,0.131077,0.19728,1
"1354",3.40896,-0.0414113,-0.0558131,0.32415,0.0531253,0.0477136,0.132477,0.190098,1
"1355",3.30255,-0.0520146,0.0526152,0.295992,0.0573231,0.203114,0.128842,0.188427,0
"1356",3.21208,0.0655307,0.0112053,0.317864,0.0395268,0.280108,0.128265,0.189487,1
"1357",3.33117,-0.0278405,0.0361567,0.32218,0.094086,0.211572,0.130408,0.190142,0
"1358",3.35667,-0.01451,-0.0312938,0.30431,0.0801899,0.171084,0.129071,0.188393,0
"1359",3.27462,0.0752519,-0.0244562,0.305947,0.0399242,0.168599,0.137856,0.185829,0
"1360",3.24259,-0.0753134,0.0385184,0.31325,0.084833,0.359183,0.127457,0.193694,1
"1361",3.25422,0.0396286,0.0410152,0.236198,0.0727603,0.218253,0.133058,0.188991,0
"1362",3.30815,0.0191094,0.0191243,0.281942,0.0488291,0.167598,0.128645,0.194144,0
"1363",3.30872,-0.00323977,0.0329349,0.253905,0.0756436,0.200418,0.128112,0.181458,0
"1364",3.28488,-0.0109156,0.0268691,0.306621,0.0887524,0.278289,0.130866,0.199489,1
"1365",3.36445,-0.0248309,0.0089777,0.302294,0.0330004,0.137835,0.129609,0.188434,1
"1366",3.38624,-0.0069372,0.021899,0.268405,0.047096,0.157834,0.129275,0.188054,1
"1367",3.28749,0.0778948,0.00177192,0.347507,0.0286815,0.12883,0.132063,0.191408,0
"1368",3.23928,0.092418,0.0152141,0.286036,0.0884872,0.249722,0.130066,0.190953,0
"1369",3.2908,0.0234425,0.00467898,0.30434,0.0538262,0.210426,0.125923,0.188839,1
"1370",3.28579,-0.0397821,-0.00729877,0.370623,0.0986476,0.222548,0.129344,0.189768,1
"1371",3.28608,-0.00133974,0.00961753,0.299405,0.0909602,0.216841,0.128214,0.184642,1
"1372",3.33996,-0.0907121,0.00178802,0.353068,0.040516,0.198185,0.128097,0.193803,0
"1373",3.27443,0.0547838,0.0792005,0.296265,0.0616325,0.21074,0.128238,0.198022,1
"1374",3.33095,-0.0705153,-0.00892495,0.315795,0.0617893,0.170274,0.133398,0.186528,0
"1375",3.25897,-0.0216399,0.0274455,0.324909,0.0851134,0.308045,0.125968,0.194501,1
"1376",3.24445,0.028529,0.00376681,0.344704,0.117924,0.256588,0.128297,0.194354,1
"1377",3.30822,0.02609,0.0255131,0.248699,0.0619325,0.193045,0.130473,0.191603,0
"1378",3.36372,-0.0321579,0.0522768,0.237958,0.0432197,0.134809,0.129845,0.192671,1
"1379",3.35638,-0.014914,0.00178361,0.333165,0.0992206,0.18014,0.135046,0.199046,1
"1380",3.23528,0.0478265,0.0242959,0.309458,0.0360396,0.263701,0.129103,0.191248,0
"1381",3.41493,-0.0144185,-0.0169505,0.252815,0.061927,0.0727593,0.129895,0.193199,0
"1382",3.30425,-0.0179133,0.0140936,0.269519,0.0633789,0.189685,0.133205,0.196355,0
"1383",3.32462,-0.0590888,0.016835,0.263537,0.0592392,0.236319,0.130413,0.194667,0
"1384",3.24596,-0.00657476,0.0142408,0.29449,0.0557724,0.228022,0.126922,0.18633,1
"1385",3.36151,0.000617593,-0.00556631,0.24929,0.0639543,0.179338,0.129801,0.193141,0
"1386",3.30628,-0.0589475,0.0210767,0.295668,0.0359643,0.240286,0.132715,0.183474,0
"1387",3.28045,0.005902,-0.0197122,0.322199,0.0883609,0.198044,0.126724,0.198982,0
"1388",3.27743,0.0107843,0.0454208,0.259834,0.0529497,0.222798,0.125749,0.196122,0
"1389",3.23362,0.0523203,0.0311331,0.318541,0.0367433,0.235205,0.126984,0.198513,0
"1390",3.35433,-0.0296031,0.036845,0.244913,0.0453215,0.131204,0.128098,0.193609,0
"1391",3.23901,0.071154,0.0134982,0.244099,0.0799663,0.252391,0.130761,0.189841,0
"1392",3.24424,0.109888,0.0258307,0.314285,0.0513389,0.260197,0.129394,0.194265,0
"1393",3.32136,-0.0540981,-0.0128416,0.335028,0.0768781,0.243911,0.127984,0.193916,1
"1394",3.28479,0.0258962,0.0726274,0.290964,0.0481451,0.245184,0.127721,0.187466,0
"1395",3.27383,-0.00654597,-0.0101238,0.325345,0.0912735,0.246576,0.137329,0.200301,0
"1396",3.31251,-0.0339428,-0.00923287,0.280985,0.0403136,0.190046,0.128255,0.18557,0
"1397",3.38325,0.00877765,0.0397239,0.238939,0.0633356,0.11879,0.130367,0.18774,1
"1398",3.16679,-0.0281198,0.0568538,0.280613,0.0702713,0.382604,0.136631,0.187835,0
"1399",3.32235,-0.0093232,0.0203402,0.312764,0.0645583,0.228381,0.132603,0.195627,0
"1400",3.40986,0.00496923,-0.0231639,0.329824,0.0681581,0.0971943,0.13462,0.188835,0
"1401",3.23818,-0.0459996,0.0240483,0.325116,0.0748786,0.298613,0.123832,0.188092,0
"1402",3.27722,0.00403097,0.00384041,0.259795,0.05687,0.216741,0.130529,0.196501,0
"1403",3.28342,0.000542903,0.0597393,0.240218,0.0536705,0.203768,0.1327,0.188022,0
"1404",3.29853,0.00809203,0.0067678,0.249833,0.0405675,0.176322,0.127689,0.202359,0
"1405",3.22067,-0.022265,0.0523823,0.303981,0.0454764,0.31438,0.131865,0.205217,1
"1406",3.31389,-0.0204287,-0.013343,0.364802,0.097308,0.203109,0.129525,0.190471,0
"1407",3.23942,0.0348755,0.0372851,0.316199,0.0742889,0.303523,0.129182,0.193001,1
"1408",3.24478,0.109178,0.0060876,0.319613,0.0682701,0.202165,0.128091,0.190058,1
"1409",3.21524,0.0444312,0.0106459,0.358357,0.0819019,0.304125,0.126981,0.191086,0
"1410",3.32732,-0.0286207,-0.0190959,0.303254,0.0750254,0.19345,0.130682,0.189309,0
"1411",3.30361,0.033717,-0.0183457,0.355395,0.0339978,0.197523,0.130787,0.190059,0
"1412",3.29214,-0.0681982,0.0295796,0.324185,0.0659875,0.257373,0.132647,0.189433,0
"1413",3.26596,-0.0292307,0.00237934,0.345533,0.053095,0.243505,0.129586,0.184149,1
"1414",3.36318,0.00445152,-0.0173673,0.281756,0.0492537,0.169797,0.128211,0.200468,0
"1415",3.23225,0.00570439,0.0488598,0.322714,0.0696888,0.264818,0.127336,0.196105,0
"1416",3.27302,0.066788,-0.0132163,0.334174,0.0509789,0.204231,0.133949,0.194565,0
"1417",3.29095,-0.0667332,-0.00278794,0.341976,0.0974268,0.236324,0.132149,0.189859,0
"1418",3.27434,-0.0611615,0.0263802,0.277498,0.0735354,0.327147,0.130984,0.199394,0
"1419",3.33683,-0.0203125,0.0209436,0.244402,0.0294563,0.215827,0.12722,0.194266,0
"1420",3.27927,0.0217098,0.0294751,0.330429,0.0866416,0.248506,0.128714,0.19551,1
"1421",3.31158,0.0172548,0.00978234,0.322463,0.0520947,0.231235,0.13055,0.194234,1
"1422",3.23693,0.0151636,0.00377442,0.347057,0.103927,0.281429,0.127059,0.19714,0
"1423",3.3518,-0.00328894,0.0727983,0.231928,0.0714869,0.161194,0.137906,0.1883,0
"1424",3.31816,0.0423547,-0.000469257,0.238277,0.083703,0.132107,0.127236,0.196653,0
"1425",3.34685,-0.0622486,0.0454387,0.288032,0.038962,0.10924,0.128285,0.182169,0
"1426",3.42338,0.0167181,0.0469603,0.237884,0.0913717,0.110218,0.13344,0.187323,1
"1427",3.29723,0.0560454,0.00285287,0.276844,0.0288193,0.222769,0.132361,0.192018,0
"1428",3.23331,-0.0461904,0.0115608,0.401099,0.0779206,0.289049,0.136796,0.189523,0
"1429",3.27042,-0.0286913,0.00181688,0.371507,0.0858894,0.269789,0.130311,0.195655,1
"1430",3.31125,-0.0157054,0.00516495,0.284557,0.0672245,0.231093,0.124029,0.194019,1
"1431",3.21434,0.0242649,0.033152,0.231123,0.0862055,0.333713,0.128625,0.191814,0
"1432",3.26274,-0.0343356,0.0209111,0.343549,0.100435,0.307372,0.131362,0.195912,0
"1433",3.28086,-0.0152478,0.0228486,0.337866,0.0969375,0.251577,0.13038,0.190999,1
"1434",3.30485,-0.0222008,-0.0168603,0.386428,0.0610528,0.267534,0.131615,0.193542,0
"1435",3.2558,-0.0382517,0.0118528,0.309278,0.095131,0.292394,0.134479,0.190723,1
"1436",3.38392,-0.058957,-0.00562788,0.371921,0.061456,0.161253,0.126171,0.195228,0
"1437",3.32344,-0.0533738,-0.00382816,0.284193,0.0536235,0.174719,0.130948,0.19103,1
"1438",3.29069,-0.0429867,0.0228528,0.29743,0.0680646,0.2162,0.126503,0.191381,1
"1439",3.22527,0.0426542,0.0527473,0.27509,0.0109278,0.279568,0.130769,0.194222,1
"1440",3.23497,0.0533408,0.00762078,0.273114,0.0722953,0.27925,0.127545,0.190069,0
"1441",3.37962,-0.0507921,-0.0076532,0.374547,0.0621119,0.177565,0.136037,0.195381,0
"1442",3.36424,-0.00531467,0.00035647,0.273962,0.0692448,0.188695,0.127289,0.189857,1
"1443",3.34365,0.0369107,-0.0576707,0.362001,0.0902765,0.166441,0.134916,0.191523,0
"1444",3.33832,-0.00891168,-0.0215463,0.355562,0.0711097,0.170855,0.126084,0.199262,0
"1445",3.38637,0.0862324,0.0303399,0.235427,0.0914727,0.130802,0.131446,0.191029,0
"1446",3.29098,0.00132622,0.0282119,0.361827,0.0961067,0.248475,0.127794,0.196506,1
"1447",3.32773,-0.0389676,0.0585051,0.307501,0.0981858,0.202112,0.13327,0.196821,0
"1448",3.34795,-0.0247868,0.012839,0.293224,0.0924511,0.210741,0.124754,0.205121,0
"1449",3.28943,0.0459734,0.0336064,0.284727,0.0970957,0.267864,0.126225,0.193787,0
"1450",3.23634,0.0363489,0.0266339,0.333926,0.0860473,0.284108,0.125137,0.192106,0
