"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"logLik[4666]",-5.24206621333333,1.00080399897918,-7.89147575,-5.656655,-4.92181,-4.5227375,-4.17842475,1.00016616573294,1500
"logLik[4667]",-5.06968043333333,1.0120790140634,-7.72623175,-5.477885,-4.781375,-4.34379,-3.98959025,1.00225612343445,1500
"logLik[4668]",-5.06111982,0.957699363982812,-7.51970725,-5.47892,-4.79022,-4.39935,-4.02107725,1.00058280047151,1500
"logLik[4669]",-5.10119422666667,1.02874515451474,-7.90834125,-5.46674,-4.81076,-4.399485,-4.04482175,1.0029860717643,1500
"logLik[4670]",-5.28170564666667,0.991440230800803,-7.89112425,-5.71993,-4.997305,-4.587225,-4.23534375,1.00115265114953,1500
"logLik[4671]",-4.03276227333333,0.0492110670579218,-4.13607925,-4.0661275,-4.02931,-4.002095,-3.9375805,1.0347110345821,75
"logLik[4672]",-4.05942914666667,0.0488748896165353,-4.161528,-4.09234,-4.05607,-4.0279475,-3.96473875,1.0335157124022,77
"logLik[4673]",-4.70035351333333,0.00813224829293972,-4.721105,-4.7047175,-4.69854,-4.6942575,-4.68960425,1.05715295761203,64
"logLik[4674]",-5.00803146666667,1.0074364568714,-7.60878125,-5.4056925,-4.712915,-4.31175,-3.9512875,1.00007834560016,1500
"logLik[4675]",-17.5266038666667,0.641568780192891,-18.794875,-17.942675,-17.54595,-17.099125,-16.2128975,1.03226702728872,76
"logLik[4676]",-5.04174952,1.0187782879052,-7.76786075,-5.4065725,-4.743325,-4.331665,-3.959128,1.00341003958964,1100
"logLik[4677]",-5.02262101333333,1.01412960208627,-7.60607375,-5.38219,-4.74041,-4.3319925,-3.96365275,1.00629419928821,1500
"logLik[4678]",-10.3271216733333,0.339534712502953,-11.024675,-10.544825,-10.3217,-10.08855,-9.684078,1.00595222329575,340
"logLik[4679]",-5.20614249333333,1.04703695151238,-8.09766625,-5.5873875,-4.88905,-4.503635,-4.14288775,1.00086912296629,1500
"logLik[4680]",-3.99812074,0.0507562516356932,-4.1062825,-4.0308575,-3.994925,-3.9645075,-3.9014665,1.03570448238768,73
"logLik[4681]",-5.06408572666667,0.97199960566409,-7.549267,-5.5072375,-4.804105,-4.35807,-3.9771785,1.00478320420747,700
"logLik[4682]",-5.12076322,0.990537344106661,-7.78410675,-5.5205575,-4.83489,-4.416905,-4.0409585,1.00357023980704,1500
"logLik[4683]",-5.38742568,1.07470415106134,-8.21580825,-5.7613075,-5.084055,-4.6579875,-4.264386,1.00274963784454,730
"logLik[4684]",-5.22569736666667,1.05191458776171,-7.90295025,-5.576255,-4.943975,-4.515415,-4.12958825,1.01541767549715,580
"logLik[4685]",-3.96165059333333,0.0515163612084814,-4.07138125,-3.9950525,-3.958855,-3.9274825,-3.864225,1.03564155471902,73
"logLik[4686]",-3.90923097333333,0.0556422525703266,-4.02670475,-3.9465375,-3.90694,-3.870645,-3.80441925,1.03388370048018,76
"logLik[4687]",-5.08359435333333,1.04948480539664,-7.9348475,-5.4531525,-4.78159,-4.36306,-3.96805025,1.00086074502889,1500
