"","b[1]","b[2]","b[3]","b[4]","b[5]","b[6]","sigma","phi","bpvalue"
"1458",3.76449,0.570525,0.301473,-0.113793,0.215192,-0.591718,0.132403,0.290883,1
"1459",3.80302,0.390406,0.31424,0.0690712,0.27706,-0.601632,0.123062,0.271202,1
"1460",3.7933,0.418259,0.308134,-0.0386336,0.243872,-0.629363,0.122348,0.275963,0
"1461",3.81513,0.282835,0.374328,-0.0222643,0.218364,-0.664712,0.122902,0.262683,0
"1462",3.83526,0.294584,0.331838,-0.0577119,0.262599,-0.648815,0.139991,0.266328,0
"1463",3.83162,0.343091,0.382106,-0.0967585,0.264034,-0.586431,0.128507,0.269769,1
"1464",3.93058,0.192692,0.413329,-0.109887,0.203227,-0.721291,0.124981,0.284953,0
"1465",3.94706,0.228855,0.297522,-0.0733464,0.16081,-0.707549,0.124042,0.260058,1
"1466",3.79461,0.32919,0.400205,-0.065484,0.177179,-0.606946,0.125989,0.258769,0
"1467",3.79755,0.32388,0.344901,-0.0494279,0.181414,-0.530359,0.123693,0.258083,1
"1468",3.8598,0.330061,0.375023,0.00342868,0.204928,-0.674989,0.126569,0.276652,0
"1469",3.95774,0.322914,0.416748,0.023656,0.208165,-0.817029,0.126448,0.279153,1
"1470",3.79342,0.397174,0.391946,-0.0515063,0.182756,-0.65335,0.124181,0.275258,0
"1471",3.95808,-0.0114679,0.408854,-0.0900396,0.191954,-0.735269,0.122361,0.269268,0
"1472",3.75134,0.444589,0.451939,-0.0471606,0.194206,-0.622044,0.125524,0.255513,1
"1473",3.77447,0.357766,0.350023,-0.0334095,0.243541,-0.559957,0.128841,0.277287,0
"1474",3.90243,0.256698,0.355331,-0.159406,0.264746,-0.644766,0.120119,0.286593,0
"1475",3.90006,0.16109,0.485403,-0.239164,0.183861,-0.672252,0.128651,0.265523,1
"1476",3.79091,0.533779,0.369492,-0.0627238,0.196935,-0.562622,0.132448,0.272116,1
"1477",3.71889,0.432476,0.401186,-0.0686352,0.260287,-0.535453,0.128637,0.265224,1
"1478",3.81208,0.429984,0.409037,-0.0672453,0.24773,-0.592614,0.121809,0.27461,1
"1479",3.96548,0.248581,0.352151,-0.110576,0.227618,-0.82357,0.127921,0.278751,1
"1480",4.03488,0.286382,0.295498,-0.0771523,0.203188,-0.816335,0.127207,0.253138,1
"1481",3.82979,0.319852,0.34647,-0.0803514,0.210892,-0.618324,0.135726,0.252982,1
"1482",3.76671,0.348815,0.360291,-0.214409,0.237268,-0.578011,0.127294,0.265622,0
"1483",3.79277,0.322028,0.361354,-0.124415,0.216817,-0.537373,0.122571,0.261203,0
"1484",3.81259,0.411527,0.360252,-0.0750915,0.228036,-0.598561,0.126506,0.272123,0
"1485",3.70228,0.379751,0.310272,0.0174781,0.23026,-0.438251,0.129958,0.271055,0
"1486",3.8796,0.260347,0.395293,-0.0765305,0.197517,-0.646728,0.122682,0.280471,1
"1487",3.91902,0.283823,0.346741,0.0533061,0.239578,-0.723483,0.128946,0.246962,1
"1488",3.78074,0.388231,0.430042,-0.113711,0.205216,-0.69207,0.123476,0.266163,1
"1489",3.96252,0.286414,0.441748,-0.175066,0.209534,-0.793661,0.129344,0.272373,1
"1490",3.74165,0.487542,0.371205,-0.120225,0.23176,-0.604712,0.124125,0.257544,1
"1491",3.70613,0.445073,0.331422,-0.0988493,0.145835,-0.477697,0.126356,0.266585,1
"1492",3.79869,0.429153,0.373332,-0.114545,0.196195,-0.65536,0.129544,0.269155,1
"1493",3.8257,0.491186,0.303937,0.00728847,0.304397,-0.698222,0.130081,0.265287,0
"1494",3.85494,0.301414,0.343892,0.00362657,0.226255,-0.626128,0.126051,0.279479,0
"1495",3.8514,0.405768,0.37981,-0.0466791,0.179463,-0.662736,0.131157,0.254699,0
"1496",3.8904,0.302844,0.372501,-0.0123091,0.233894,-0.683281,0.128381,0.259563,1
"1497",3.86997,0.28749,0.364407,-0.0591668,0.187124,-0.620736,0.123034,0.284713,0
"1498",3.75246,0.334808,0.364715,-0.0146912,0.218025,-0.531136,0.1286,0.257817,1
"1499",3.82519,0.371956,0.295996,-0.0254619,0.19659,-0.657385,0.126351,0.265478,0
"1500",3.98498,0.085897,0.412588,-0.0696826,0.190311,-0.720951,0.124368,0.260043,1
