"","b[1]","b[2]","b[3]","b[4]","b[5]","sigma","phi"
"1395",3.38643,0.110575,0.106079,0.0853579,0.0867222,7.56716,0.186356
"1396",3.25666,0.0859565,0.147446,0.0595532,0.194706,8.10044,0.188135
"1397",3.24385,0.0483324,0.167214,0.0714408,0.271551,8.00118,0.196703
"1398",3.27181,0.0869011,0.152083,0.0623561,0.188417,7.53804,0.192781
"1399",3.30512,0.0547724,0.128617,0.0517836,0.176493,7.68403,0.204466
"1400",3.31379,0.0450391,0.141123,0.0604122,0.19992,8.08271,0.199493
"1401",3.32918,0.0866764,0.145232,0.0870172,0.173376,7.70527,0.191087
"1402",3.19222,0.0413429,0.191646,0.0887304,0.357981,8.11194,0.189241
"1403",3.35461,0.0419129,0.132934,0.0427438,0.163183,7.60443,0.183887
"1404",3.28352,0.0773667,0.128312,0.0523709,0.178772,7.63447,0.188369
"1405",3.28696,0.0316572,0.156614,0.0395645,0.22458,7.85412,0.195807
"1406",3.19581,0.053636,0.173789,0.078123,0.292689,7.89472,0.178654
"1407",3.31226,0.0384267,0.161118,0.0595649,0.23662,7.89348,0.188965
"1408",3.26841,0.0809107,0.179047,0.0234578,0.27022,7.63857,0.191631
"1409",3.40159,0.0672435,0.140692,0.0630272,0.105565,7.72448,0.192924
"1410",3.22224,0.0702731,0.148149,0.0501527,0.308738,7.55814,0.193771
"1411",3.26189,0.101176,0.136976,0.0335317,0.190393,7.98179,0.191533
"1412",3.32931,0.0239554,0.177904,0.0750608,0.248115,7.71724,0.186814
"1413",3.28627,0.0879091,0.152614,0.0650667,0.225138,7.57785,0.196974
"1414",3.28863,-0.0126042,0.157717,0.0258014,0.207732,7.83294,0.180775
"1415",3.28586,0.18495,0.122141,0.026162,0.137734,7.80584,0.192143
"1416",3.23784,0.0862634,0.181491,0.0518655,0.2841,7.81531,0.186183
"1417",3.35407,0.102721,0.157435,-0.00418793,0.0903257,7.78693,0.187664
"1418",3.27979,-0.00682577,0.158824,0.0682699,0.275213,7.63296,0.192703
"1419",3.24168,0.0193649,0.195541,0.0577901,0.235062,7.56488,0.190914
"1420",3.27152,0.0165547,0.17194,0.0672786,0.299916,7.91241,0.193456
"1421",3.26852,0.059778,0.154212,0.054578,0.231109,7.99099,0.189002
"1422",3.39006,0.00627099,0.139103,0.0406524,0.117679,8.11209,0.197724
"1423",3.298,0.165328,0.136816,0.0869661,0.191271,7.57318,0.190223
"1424",3.22224,0.0488741,0.167833,0.0633549,0.264916,8.056,0.191388
"1425",3.41796,0.0412444,0.130067,0.0389135,0.0755087,7.72911,0.189333
"1426",3.26243,0.100978,0.153539,0.0732512,0.238063,7.4321,0.191824
"1427",3.41502,0.0703398,0.132762,0.0182912,0.070898,7.59934,0.181524
"1428",3.3868,0.102736,0.0917789,0.0666914,0.0415468,7.92562,0.192976
"1429",3.28011,0.0716014,0.167884,0.041773,0.199383,7.82513,0.191639
"1430",3.3361,0.0101555,0.15503,0.0237287,0.184153,7.67994,0.190331
"1431",3.2558,0.0448433,0.181674,0.0345473,0.20799,7.938,0.1977
"1432",3.26225,0.0789385,0.175218,0.0519091,0.208664,7.93679,0.185064
"1433",3.29605,0.103986,0.121293,0.019723,0.153215,7.70762,0.195076
"1434",3.28854,0.0989921,0.161764,0.061921,0.217021,7.78,0.1871
"1435",3.3023,0.0250484,0.123975,0.0519355,0.206459,7.85838,0.19389
"1436",3.30976,0.0841326,0.145225,0.0458885,0.219197,7.81942,0.19672
"1437",3.3178,0.0556225,0.153015,0.047304,0.177475,7.95461,0.189447
"1438",3.25189,0.0720513,0.176614,0.0645658,0.210333,7.69815,0.190305
"1439",3.25553,0.00653656,0.167325,0.062453,0.243518,7.91061,0.197908
"1440",3.22279,0.109377,0.126479,0.0967776,0.294853,7.77233,0.189995
"1441",3.33245,0.0755608,0.130218,0.0590304,0.135811,7.97678,0.192398
"1442",3.3715,0.00695158,0.138062,0.0565041,0.156282,7.4967,0.19386
"1443",3.30564,-0.0169929,0.19596,0.08531,0.250827,7.70839,0.193438
"1444",3.30578,0.00997396,0.182722,0.0486035,0.213802,7.98984,0.188632
"1445",3.29913,0.0524418,0.12937,0.0250414,0.208731,7.64593,0.184576
"1446",3.33341,-0.0249091,0.145562,0.044354,0.206881,7.78485,0.193449
"1447",3.25277,0.0515375,0.150189,0.0920536,0.274811,7.97654,0.188862
"1448",3.27395,0.0494857,0.149555,0.0655636,0.274175,7.87219,0.197928
"1449",3.26425,0.152014,0.112995,-0.0028475,0.149883,7.88326,0.190885
"1450",3.3689,0.105292,0.120711,0.0618418,0.123451,7.77663,0.190301
"1451",3.27715,0.125681,0.131304,0.0539671,0.20307,8.0596,0.19429
"1452",3.23363,0.0923441,0.170705,0.0687624,0.275501,7.66825,0.192901
"1453",3.29455,0.0102133,0.163045,0.0835686,0.222541,7.92021,0.188251
"1454",3.27116,0.0861059,0.135314,0.062864,0.258405,7.73284,0.194956
"1455",3.34942,0.0852312,0.179347,0.0316019,0.13287,7.78183,0.183832
"1456",3.2508,0.0972989,0.128723,0.0688509,0.222298,8.01688,0.190721
"1457",3.24974,0.133026,0.156616,0.0647185,0.255116,7.78669,0.192912
"1458",3.3406,0.0122988,0.130781,0.0401914,0.200749,7.63911,0.183604
"1459",3.31755,0.0381427,0.117834,0.0827848,0.232761,8.00691,0.194556
"1460",3.36871,0.0580385,0.121156,0.0822537,0.183524,7.68251,0.189871
"1461",3.28234,0.0552797,0.182342,0.0152351,0.219163,7.95855,0.186449
"1462",3.30605,0.150776,0.149742,0.0415997,0.140723,7.92283,0.193287
"1463",3.27609,0.100473,0.136112,0.0801831,0.230735,7.64043,0.192899
"1464",3.3896,-0.0336675,0.0967817,0.0244306,0.161956,7.8442,0.188258
"1465",3.31582,0.052471,0.187418,0.0563553,0.152666,7.40731,0.191005
"1466",3.31288,0.0064724,0.182394,0.0337005,0.167699,7.89816,0.189508
"1467",3.24993,0.117303,0.140725,0.0603275,0.264128,7.79083,0.203782
"1468",3.43646,0.116168,0.126429,0.0466064,0.0450333,7.65369,0.196555
"1469",3.31229,0.0418046,0.132979,0.0587689,0.140111,7.51448,0.18627
"1470",3.2835,0.0879059,0.154415,0.0587256,0.221786,7.86292,0.192726
"1471",3.27117,0.142071,0.146488,0.0641218,0.179985,7.7012,0.185485
"1472",3.33141,0.118466,0.109483,0.0572133,0.0995094,7.66124,0.189803
"1473",3.28555,0.157834,0.109439,0.062069,0.159726,8.00384,0.194663
"1474",3.36986,0.0787026,0.143747,0.0600022,0.122402,8.07946,0.193763
"1475",3.3064,0.055694,0.149824,0.0568182,0.188555,7.86127,0.19726
"1476",3.35195,0.0968687,0.156349,0.0387002,0.104006,7.77103,0.191799
"1477",3.28767,0.126302,0.121018,0.0525728,0.202234,7.75932,0.189515
"1478",3.25158,0.169308,0.1681,0.0465324,0.20578,7.98248,0.195682
"1479",3.24661,0.0866501,0.138121,0.0520571,0.247895,7.73363,0.197222
"1480",3.30146,0.138945,0.148409,0.0296346,0.180995,7.73545,0.188403
"1481",3.23431,0.136441,0.175194,0.010165,0.257478,7.82837,0.194636
"1482",3.23305,0.191654,0.131534,0.0976209,0.152566,7.69768,0.191333
"1483",3.36111,0.0133244,0.123598,-0.00728834,0.141032,7.64393,0.183959
"1484",3.32035,0.110237,0.157835,0.0212389,0.153038,7.56085,0.20067
"1485",3.34646,0.076868,0.139222,0.0676769,0.141684,8.09498,0.191799
"1486",3.30051,0.000187774,0.175981,0.0574017,0.25469,7.75584,0.19864
"1487",3.27332,0.0595274,0.200249,0.0406331,0.201435,7.52361,0.183477
"1488",3.25694,0.156137,0.158404,0.101765,0.271903,7.61113,0.19713
"1489",3.34451,0.0308932,0.135736,0.0735349,0.193186,7.75896,0.18685
"1490",3.2875,0.110649,0.140161,0.0524356,0.201063,8.03895,0.194385
"1491",3.36235,-0.0495892,0.149544,0.0533769,0.183918,7.70611,0.186741
"1492",3.29628,0.0414498,0.126267,0.0738142,0.214923,7.94174,0.191981
"1493",3.22571,0.0840545,0.163429,0.0751976,0.310092,7.47784,0.194314
"1494",3.31256,0.0992322,0.145659,0.0630319,0.183576,7.82528,0.19806
"1495",3.23212,0.0595788,0.151303,0.0500551,0.234326,7.76334,0.18474
"1496",3.36515,-0.0270277,0.18142,0.0530854,0.16518,7.62716,0.195799
"1497",3.317,0.0617776,0.145821,0.0338885,0.192027,7.69345,0.190933
"1498",3.20071,0.0640193,0.197149,0.06578,0.286154,7.73369,0.182958
"1499",3.327,0.0174661,0.152727,0.0364028,0.206131,7.7908,0.188008
"1500",3.3695,0.0156141,0.143943,0.0792932,0.140129,7.80642,0.19655
