"","Stream","indID","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14"
"179","Indian","a0900067000125278  ",NA,NA,NA,NA,NA,NA,NA,17228,NA,NA,NA,NA,NA,NA
"180","Indian","a0900067000125279  ",NA,NA,NA,NA,NA,NA,NA,17225,NA,NA,NA,NA,NA,NA
"181","Indian","a0900067000125287  ",NA,NA,NA,NA,NA,NA,NA,NA,17300,NA,NA,NA,NA,NA
"182","Indian","a0900067000125301  ",NA,NA,NA,NA,NA,NA,NA,NA,17300,NA,NA,NA,NA,NA
"183","Indian","a0900067000125303  ",NA,NA,NA,NA,NA,NA,NA,NA,17300,17352,NA,NA,NA,NA
"184","Indian","a0900067000125307  ",NA,NA,NA,NA,NA,NA,NA,NA,17300,NA,NA,NA,NA,NA
"185","Indian","a0900067000125331  ",NA,NA,NA,NA,NA,NA,NA,NA,17300,NA,NA,NA,NA,NA
"186","Indian","a0900067000125337  ",NA,NA,NA,NA,NA,NA,NA,NA,17300,NA,NA,NA,NA,NA
"187","Indian","a0900067000125340  ",NA,NA,NA,NA,NA,NA,NA,NA,17300,NA,NA,NA,17549,NA
"188","Indian","a0900067000125343  ",NA,NA,NA,NA,NA,NA,NA,NA,17300,NA,NA,NA,NA,NA
"189","Indian","a0900067000125346  ",NA,NA,NA,NA,NA,NA,NA,NA,17300,17354,NA,NA,NA,NA
"190","Indian","a0900067000125352  ",NA,NA,NA,NA,NA,NA,NA,NA,17300,NA,NA,NA,NA,NA
"191","Indian","a0900067000125358  ",NA,NA,NA,NA,NA,NA,NA,NA,17300,NA,NA,NA,NA,NA
"192","Indian","a0900067000125361  ",NA,NA,NA,NA,NA,NA,NA,NA,17300,NA,NA,17476,NA,NA
"193","Indian","a0900067000125362  ",NA,NA,NA,NA,NA,NA,NA,NA,17300,NA,NA,NA,NA,NA
"194","Indian","a0900067000125363  ",NA,NA,NA,NA,NA,NA,NA,NA,17300,NA,NA,NA,NA,NA
"195","Indian","a0900067000125376  ",NA,NA,NA,NA,NA,NA,NA,NA,17300,NA,NA,NA,NA,NA
"196","Indian","a0900067000125384  ",NA,NA,NA,NA,NA,NA,NA,NA,17300,17352,NA,NA,NA,NA
"197","Indian","a0900067000125385  ",NA,NA,NA,NA,NA,NA,NA,NA,17298,NA,NA,NA,NA,NA
"198","Indian","a0900067000125388  ",NA,NA,NA,NA,NA,NA,NA,NA,17300,NA,17422,17476,NA,NA
"199","Indian","a0900067000125390  ",NA,NA,NA,NA,NA,NA,NA,NA,17300,17353,NA,NA,NA,NA
"200","Indian","a0900067000125394  ",NA,NA,NA,NA,NA,NA,NA,NA,17298,NA,NA,NA,NA,NA
"201","Indian","a0900067000125397  ",NA,NA,NA,NA,NA,NA,NA,NA,17298,NA,NA,NA,NA,NA
"202","Indian","a0900067000125401  ",NA,NA,NA,NA,NA,NA,NA,NA,17300,17352,NA,NA,NA,NA
"203","Indian","a0900067000125405  ",NA,NA,NA,NA,NA,NA,NA,NA,17300,NA,NA,NA,NA,NA
"204","Indian","a0900067000125417  ",NA,NA,NA,NA,NA,NA,NA,NA,17300,NA,NA,NA,NA,NA
"205","Indian","a0900067000125422  ",NA,NA,NA,NA,NA,NA,NA,NA,17298,NA,NA,NA,NA,NA
"206","Indian","a0900067000125434  ",NA,NA,NA,NA,NA,NA,NA,NA,17298,NA,NA,NA,NA,NA
"207","Indian","a0900067000125442  ",NA,NA,NA,NA,NA,NA,NA,NA,17300,NA,NA,NA,NA,17594
"208","Indian","a0900067000125450  ",NA,NA,NA,NA,NA,NA,NA,NA,17300,NA,NA,NA,NA,NA
"209","Indian","a0900067000125453  ",NA,NA,NA,NA,NA,NA,NA,NA,17300,NA,NA,NA,NA,NA
"210","Indian","a0900067000125454  ",NA,NA,NA,NA,NA,NA,NA,NA,17298,NA,NA,NA,NA,NA
"211","Indian","a0900067000125456  ",NA,NA,NA,NA,NA,NA,NA,NA,17298,NA,NA,NA,NA,NA
"212","Indian","a0900067000125463  ",NA,NA,NA,NA,NA,NA,NA,NA,17300,NA,NA,NA,NA,NA
"213","Indian","a0900067000125465  ",NA,NA,NA,NA,NA,NA,NA,NA,17298,NA,NA,NA,NA,NA
"214","Indian","a0900067000125471  ",NA,NA,NA,NA,NA,NA,NA,NA,17300,NA,NA,NA,NA,NA
"215","Indian","a0900067000125784  ",NA,NA,NA,NA,NA,NA,17171,NA,17300,NA,NA,NA,NA,NA
"216","Indian","a0900067000125785  ",NA,NA,NA,NA,NA,NA,17171,NA,NA,NA,NA,NA,NA,NA
"217","Indian","a0900067000125795  ",NA,NA,NA,NA,NA,NA,17171,NA,17300,17353,NA,NA,NA,NA
"218","Indian","a0900067000125800  ",NA,NA,NA,NA,NA,NA,17171,NA,17300,17352,17417,NA,NA,NA
"219","Indian","a0900067000125805  ",NA,NA,NA,NA,NA,NA,17171,NA,NA,NA,NA,NA,NA,NA
"220","Indian","a0900067000125806  ",NA,NA,NA,NA,NA,NA,17171,NA,NA,NA,17419,NA,NA,NA
"221","Indian","a0900067000125809  ",NA,NA,NA,NA,NA,NA,17171,17228,NA,NA,NA,NA,NA,NA
"222","Indian","a0900067000125817  ",NA,NA,NA,NA,NA,NA,17171,NA,NA,NA,NA,NA,NA,NA
"223","Indian","a0900067000125818  ",NA,NA,NA,NA,NA,NA,17171,17228,NA,NA,NA,NA,NA,NA
"224","Indian","a0900067000125828  ",NA,NA,NA,NA,NA,NA,17171,17235,17300,NA,17419,NA,NA,NA
"225","Indian","a0900067000125835  ",NA,NA,NA,NA,NA,NA,17171,17232,17300,17353,NA,NA,NA,NA
"226","Indian","a0900067000125841  ",NA,NA,NA,NA,NA,NA,17171,17232,NA,NA,NA,NA,NA,NA
"227","Indian","a0900067000125847  ",NA,NA,NA,NA,NA,NA,17171,NA,17300,17353,NA,17475,17549,NA
"228","Indian","a0900067000125872  ",NA,NA,NA,NA,NA,NA,17171,NA,NA,17353,17419,NA,NA,NA
"229","Indian","a0900067000125878  ",NA,NA,NA,NA,NA,NA,17171,17228,NA,NA,NA,NA,NA,NA
"230","Indian","a0900067000125891  ",NA,NA,NA,NA,NA,NA,NA,17235,NA,NA,17422,17476,NA,17594
"231","Indian","a0900067000125913  ",NA,NA,NA,NA,NA,NA,NA,17235,17300,17354,17422,NA,NA,NA
"232","Indian","a0900067000125926  ",NA,NA,NA,NA,NA,NA,NA,17235,NA,NA,NA,NA,NA,NA
