"","Stream","indID","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14"
"160","Indian","a0900043000135711  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,12,NA
"161","Indian","a0900043000135719  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,NA,NA,NA
"162","Indian","a0900043000135737  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,NA,NA,NA
"163","Indian","a0900043000135738  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,32,NA,34
"164","Indian","a0900043000135741  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,NA,NA,NA
"165","Indian","a0900043000135755  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,NA,NA,NA
"166","Indian","a0900043000135758  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA
"167","Indian","a0900043000135761  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,15,NA,NA
"168","Indian","a0900043000135764  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA
"169","Indian","a0900043000135765  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA
"170","Indian","a0900043000135766  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,NA,29,NA
"171","Indian","a0900043000135783  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA
"172","Indian","a0900043000135804  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,25,NA,NA
"173","Indian","a0900043000135809  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,NA,29,30
"174","Indian","a0900043000135858  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,16,NA,NA
"175","Indian","a0900043000135870  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,21,NA,NA
"176","Indian","a0900043000135872  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,NA
"177","Indian","a0900043000135882  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,32,NA,NA
"178","Indian","a0900043000135897  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA
"179","Indian","a0900043000135898  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,NA
"180","Indian","a0900043000135899  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA
"181","Indian","a0900043000135901  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,NA,NA,NA
"182","Indian","a0900043000135905  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA
"183","Indian","a0900043000135907  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,21,NA,NA
"184","Indian","a0900043000135912  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,30,NA,31
"185","Indian","a0900043000135913  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,NA,NA,28
"186","Indian","a0900043000135925  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,23,23
"187","Indian","a0900043000135943  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA
"188","Indian","a0900043000135944  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,NA,NA,NA
"189","Indian","a0900043000135953  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA
"190","Indian","a0900043000135962  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,NA
"191","Indian","a0900043000135965  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,NA,NA
"192","Indian","a0900043000135970  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,NA
"193","Indian","a0900043000135976  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,NA
"194","Indian","a0900043000135985  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA
"195","Indian","a0900043000135995  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA
"196","Indian","a0900067000077026  ",22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","Indian","a0900067000077027  ",NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","Indian","a0900067000077028  ",29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","Indian","a0900067000077029  ",NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","Indian","a0900067000077085  ",25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","Indian","a0900067000077137  ",NA,NA,NA,NA,19,NA,19,19,NA,NA,NA,NA,NA,NA
