"","Stream","indID","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14"
"173","Indian","a0900067000080828  ",NA,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","Indian","a0900067000080879  ",NA,89,104,115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","Indian","a0900067000080911  ",NA,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","Indian","a0900067000080916  ",NA,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","Indian","a0900067000080968  ",NA,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","Indian","a0900067000085014  ",69,69,NA,NA,99,101,103,NA,108,NA,NA,NA,NA,NA
"179","Indian","a0900067000085019  ",NA,NA,NA,105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","Indian","a0900067000085036  ",117,NA,121,NA,118,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","Indian","a0900067000085047  ",NA,NA,NA,NA,NA,112,NA,NA,NA,NA,NA,NA,NA,NA
"182","Indian","a0900067000085069  ",65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","Indian","a0900067000085079  ",NA,72,NA,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","Indian","a0900067000085085  ",138,140,139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","Indian","a0900067000085113  ",82,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","Indian","a0900067000085117  ",113,NA,115,NA,120,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","Indian","a0900067000085149  ",NA,NA,115,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","Indian","a0900067000085167  ",NA,NA,111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","Indian","a0900067000085170  ",NA,NA,NA,NA,127,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","Indian","a0900067000085180  ",131,131,134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","Indian","a0900067000085188  ",NA,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","Indian","a0900067000085227  ",NA,NA,144,148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","Indian","a0900067000085232  ",NA,56,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","Indian","a0900067000085243  ",130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","Indian","a0900067000085268  ",NA,NA,NA,123,NA,135,135,NA,NA,NA,NA,NA,NA,NA
"196","Indian","a0900067000085279  ",65,NA,73,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","Indian","a0900067000085284  ",97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","Indian","a0900067000085370  ",89,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","Indian","a0900067000085373  ",110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","Indian","a0900067000085386  ",NA,NA,NA,113,122,NA,126,NA,NA,NA,NA,NA,NA,NA
"201","Indian","a0900067000085390  ",70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","Indian","a0900067000085392  ",142,137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","Indian","a0900067000085431  ",NA,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","Indian","a0900067000085435  ",NA,108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","Indian","a0900067000085436  ",NA,58,NA,77,86,NA,NA,NA,117,135,144,NA,NA,NA
"206","Indian","a0900067000085449  ",NA,NA,NA,79,88,NA,93,95,99,100,NA,NA,142,113
"207","Indian","a0900067000085454  ",NA,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","Indian","a0900067000085460  ",NA,81,NA,91,95,NA,98,100,102,NA,NA,NA,NA,NA
"209","Indian","a0900067000085479  ",116,118,NA,114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","Indian","a0900067000085489  ",123,121,NA,121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","Indian","a0900067000116686  ",NA,NA,NA,NA,NA,51,NA,NA,NA,NA,NA,NA,NA,NA
"212","Indian","a0900067000116699  ",NA,NA,NA,NA,NA,55,NA,NA,NA,NA,NA,NA,NA,NA
"213","Indian","a0900067000116703  ",NA,NA,NA,NA,NA,94,NA,NA,NA,NA,NA,NA,NA,NA
"214","Indian","a0900067000116704  ",NA,NA,NA,NA,NA,96,NA,NA,107,117,122,NA,NA,NA
"215","Indian","a0900067000116705  ",NA,NA,NA,NA,NA,69,NA,NA,NA,NA,138,143,NA,149
"216","Indian","a0900067000116706  ",NA,NA,NA,NA,NA,105,NA,NA,NA,NA,NA,NA,NA,NA
"217","Indian","a0900067000116710  ",NA,NA,NA,NA,NA,55,NA,NA,NA,84,82,89,NA,NA
"218","Indian","a0900067000116714  ",NA,NA,NA,NA,NA,79,78,81,98,NA,NA,NA,NA,NA
"219","Indian","a0900067000116718  ",NA,NA,NA,NA,NA,72,NA,NA,NA,NA,NA,NA,NA,NA
"220","Indian","a0900067000116729  ",NA,NA,NA,NA,NA,67,NA,NA,83,86,NA,NA,NA,NA
"221","Indian","a0900067000116744  ",NA,NA,NA,NA,NA,68,NA,NA,NA,NA,105,NA,NA,NA
"222","Indian","a0900067000116748  ",NA,NA,NA,NA,NA,49,NA,NA,NA,NA,NA,NA,NA,NA
"223","Indian","a0900067000116754  ",NA,NA,NA,NA,NA,98,95,95,109,NA,NA,NA,NA,NA
"224","Indian","a0900067000116760  ",NA,NA,NA,NA,NA,77,79,NA,88,NA,NA,NA,NA,NA
"225","Indian","a0900067000116771  ",NA,NA,NA,NA,NA,51,NA,NA,63,NA,NA,NA,NA,NA
"226","Indian","a0900067000116774  ",NA,NA,NA,NA,NA,59,NA,NA,79,NA,NA,NA,NA,NA
